Index	Var	Importance
23	SND1	1.097
10	PRP8	1.052
34	TRA2B	1.002
22	SKIP	0.958
32	TIA1	0.956
16	RBM3	0.952
27	SRSF3	0.947
15	RBM22	0.879
8	NOVA1	0.854
33	TRA2A	0.84
29	SRSF5	0.773
7	MAGOH	0.76
21	SF3BTV2	0.752
14	RBM17	0.75
19	SC35	0.713
30	SRSF6	0.688
17	RBM45	0.683
38	U2	0.681
18	SAM68TV1	0.671
44	U6	0.655
31	SRSF9	0.65
