Index	Var	Importance
9	nSR100	-2.095
23	SND1	-1.978
39	U2AF1	-1.949
2	CELF4	-1.817
44	U6	-1.803
27	SRSF3	-1.788
16	RBM3	-1.701
25	SRSF1	-1.701
42	U4atac	-1.671
34	TRA2B	-1.613
3	CUGBP	-1.584
32	TIA1	-1.54
45	U6atac	-1.525
24	SRM160	-1.467
14	RBM17	-1.438
19	SC35	-1.438
1	CA150	-1.394
21	SF3BTV2	-1.394
22	SKIP	-1.379
8	NOVA1	-1.336
10	PRP8	-1.336
30	SRSF6	-1.321
