ID,NumberAtts,Atts,ROC,Sens,Spec
3,2,SRSF4 ESRP2,0.843373493975904,0.867469879518072,0.819277108433735
4,2,SRSF4 ESRP2,0.843373493975904,0.867469879518072,0.819277108433735
2,2,SRSF4 ESRP2,0.837349397590361,0.867469879518072,0.795180722891566
1,3,SRSF4 ESRP2 SRSF9,0.843373493975904,0.903614457831325,0.686746987951807
7,3,SRSF4 ESRP2 SRSF9,0.825301204819277,0.903614457831325,0.686746987951807
9,4,SRSF4 ESRP2 SRSF9 U2AF2,0.837349397590361,0.879518072289157,0.674698795180723
5,4,SRSF4 ESRP2 SRRM1 SRSF9,0.819277108433735,0.91566265060241,0.662650602409639
8,2,SRSF4 ESRP2,0.855421686746988,0.91566265060241,0.662650602409639
6,3,SRSF4 ESRP2 SRSF9,0.801204819277108,0.927710843373494,0.650602409638554
12,2,SRSF4 ESRP2,0.837349397590361,0.879518072289157,0.63855421686747
11,5,SRSF4 ESRP2 SRSF2 SRSF9 U2AF2,0.831325301204819,0.867469879518072,0.626506024096386
10,5,SRSF4 ESRP2 RNU4 SRSF9 U2AF2,0.837349397590361,0.891566265060241,0.614457831325301
