Number-Atts,Number-Significant,Atts,AUC
5,1,TIA1 SKIP ESRP2 NOVA1 SRSF3,0.8590909090909091
4,1,SRSF3 SKIP ESRP2 NOVA1,0.8590909090909091
5,1,SRSF3 SKIP ESRP2 NOVA1 PSF,0.8590909090909091
6,1,SRSF3 SKIP ESRP2 NOVA1 PSF U2,0.8590909090909091
7,1,SRSF3 SKIP ESRP2 NOVA1 PSF U2 U4ATAC,0.8590909090909091
8,1,SRSF3 SKIP ESRP2 NOVA1 PSF U2 U4ATAC U11,0.8590909090909091
