Number-Atts,Number-Significant,Atts,AUC
3,3,SRM160 U6ATAC SRSF3,0.873015873015873
4,4,SRM160 U6ATAC SRSF3 U5,0.873015873015873
3,3,SRSF3 U6ATAC RBM3,0.873015873015873
4,4,SRSF3 U6ATAC RBM3 SRM160,0.873015873015873
5,5,SRSF3 U6ATAC RBM3 SRM160 SF3BTV2,0.873015873015873
8,8,SRSF10 U6ATAC RBM3 SRM160 SF3BTV2 PSF SRSF3 SKIP,0.8333333333333334
5,5,SRM160 U6ATAC SRSF3 U5 SRSF5,0.8174603174603174
6,6,SRSF3 U6ATAC RBM3 SRM160 SF3BTV2 PSF,0.8174603174603174
7,7,SRSF10 U6ATAC RBM3 SRM160 SF3BTV2 PSF SRSF3,0.8174603174603174
5,5,SRM160 U6ATAC SRSF3 U5 U11,0.8015873015873016
