"Ca150","Celf4","CUGBP","ESRP1","ESRP2","FBP11","Magoh","Nova1","nSR100","PRP8","PSF","PTB","Raver1","RBM17","RBM22","RBM3","RBM45","Sam68tv1","Sc35","Sf3btv1","SF3btv2","SKIP","SND1","SRM160","SRSF1","SRSF3","SRSF4","SRSF5","SRSF6","SRSF9","SRSF10","Tia1","Tra2A","Tra2B","U1","U2","U4","U5","U6","U11","U12","U2af2","U6atac"
0.257226163805449,0,0.0388522251790642,0.341853909588112,0.0416940454383601,0,0.00223950308996658,0,0.264596344201012,0.012372498352572,0.0675172780435938,0,0.00556753838384924,0,0.0272809754586293,0,0,0,0,0.0690619854166461,0,0.0269735659054127,0.0070173862030056,0,0.422881793831493,0,0.00421833896399048,0,0.0220478533119617,0.00517622001926425,0,0,0.00147774755023695,0.0044962161115742,0,0.0879906336012387,0.135557566901861,0.00802505211524527,0.151887021192702,0.0581898666709032,0.190156110101081,0.0352378166468919,0.107570363462854
0.393887257739738,0.0901717896506028,1,0.420489896738068,0.274373836784588,0.0910622603371268,0.190388190678271,0.0913220178457327,0.198460654903153,0.153367495740163,0.00372142477405635,0.019891150771993,0.0435632514262998,0.0687227898910255,0.0964526765363252,0.0799344160137785,0.0985479850190806,0.0686103770089437,0.055588632717527,0.0391705008775649,0.149331514023019,0.00587424324162321,0.054487470997932,0.167339185825888,0.587242273184761,0.11686752985892,0.0384477104723046,0.0853915017476148,0.125200359399005,0.0413162894817692,0.100760210865866,0.251462952570885,0.188621024764158,0.0620295982490647,0.0225628956518164,0.190022020040504,0.274452535002651,0.0523149923591387,0.223283452959111,0.0964453796339844,0.270303884976261,0.130380878437119,0.313444459038763
0.53674996343976,0.31646304017583,0.195584920445121,0.471615141422485,0.418324382463392,0.193184007150397,0.448351967121498,0.26840410108041,0.652360100044617,0.425366733582909,0.130249867091972,0.110187961295785,0.232336445585723,0.105588185337159,0.193228440549691,0.474686174739407,0.313714393733533,0.151682794169125,0.289164943157986,0.236514033643275,0.263922699256428,0.189354432655997,0.20487245612503,0.34342648289175,0.622912753951191,0.216200294657068,0.149426718135426,0.538673734530706,0.540303437030299,0.174942281742519,0.135533461585084,0.443093838136039,0.487020248587708,0.0866330957967968,0.149573731841178,0.408516797745402,0.567302069684536,1,0.483211006428416,0.455675125110446,0.286163406099102,0.208626081916749,0.23160975816246
0.41297992345281,0.192759138950839,0.377332329250856,0.416298914388959,0.873735834927114,0.240619598355203,0.606711612249514,0.217027722187805,0.127443887993831,0.234059530159534,0.129186602870813,0.106950844423135,0.128466365111257,0.234181707655036,0.27080926774215,0.426346148869153,0.299663283751373,0.156770275719903,0.27917776362434,0.234317995257205,0.334504438471129,0.163579691901936,0.309089301547949,0.160013150195321,0.584812389225878,0.156911021357587,0.0796227179353644,0.305598372896556,0.150186355039628,0.0922189301807628,0.188140738252612,0.286585891148696,0.392533433998437,0.123654635721448,0.111191428027445,0.165313619210733,0.363300421751068,0.10885654025977,0.376793380794769,0.50378521982701,0.723698557328162,0.145459366952262,0.356603455284426
0,0.490841656162125,0.369091898987946,0.00404972774724663,0.490758517398215,0.662052554392075,0.596476636850577,0.619272872345601,0.081744653239626,0.964621380913202,0.40776182881446,1,0.89889723657774,1,0.68710084312554,1,0.537043513191007,1,0.930257124320962,0.726740123697211,0.624838138398092,0.487981777857699,0.656124885269033,1,0,1,1,0.630208212388247,0.99970327396964,1,0.915702927859778,0.0619294179026008,0.598350864367441,1,0.986371457101483,0.147043868001625,0.148917085827944,0.653699431898954,0.324080196939678,0.392356881050836,0,1,0.71814463190881
0.283107568445528,0.114596464009826,0.21914863304008,0.314942203492571,1,0.501673305954298,0.889918483304647,0.156071992708614,0.579114812497889,0.61782863800424,1,0.533514952741889,0.498521321973075,0.45655232833606,0.525933302352342,0.74983444153896,0.542529034392316,0.578605709688579,1,0.811373231928572,0.694364972466455,0.453036024695798,0.733848796815036,0.639714573324632,0.444762076334494,0.841565549653756,0.709547804738993,0.53521513878824,0.262642747405727,0.40291605505432,0.875590943538693,0.384124865242186,0.571695247036089,0.646011199896252,0.341000987608107,0.522500429004473,0.445622416167457,0.490335774854451,0.441283759252757,0.530895389652532,0.242180523632922,0.698227925617711,0.864804666806523
0.00230827074826046,0.0551189437279809,0.154669407540456,0,0.84951892897916,0.873953702205476,0.289435489024102,0.796212241614744,1,0.770475469291778,0.935140882509303,0.792462981571122,1,0.551720438758817,0.607457567107039,0.581161197866846,0.712510485462128,0.799960030951703,0.395319129447171,0.938083790192966,0.507020452282452,0.711382844812084,1,0.442306819626667,0.00107281669128012,0.580200257139518,0.317339620470607,0.392527395313269,1,0.793497453663216,1,0.00212134362497921,0.501306471152571,0.751606731214706,0.38891345008875,0.257737934409032,0.102770443867072,0.819091111730027,0.436243959830673,0.216121610008714,0.168961330972677,0.699661824126675,0.443566364481275
0.340557117478217,0.314747567794693,0.01108815742385,0.292431609142123,0.495148909927206,0.350636575411777,0.586274118018161,0.780385262836959,0.598107912587938,0.608429153497707,0.239766081871345,0.12363058591897,0.479409979263589,0.121833346742833,0.480816127818717,0.764042275384743,0.367946976051795,0.387818754439584,0.415278002471836,0.339137052959563,0.361399967091122,0.356350776239285,0.196125907112939,0.475602945587554,0.418195165259078,0.266485355890039,0.316657123370042,0.804191773198435,0.353585116000466,0.249875237533167,0.286255641087567,0.169407339359426,0.490381318539477,0.186014554790498,0.378216373304921,0.537882250720176,0.465712828557381,0.204152022103448,0.498972430695328,0.918277423682599,0.825370477604877,0.369474228100583,0.169496062335308
0.344954081204402,0.183048902679466,0.591307902230861,0.398309794899514,0.731679471978209,0.116381446979445,0.377893832542374,0.246932784965732,0.384583483318713,0.259616639268678,0.198298777246146,0.179673656344523,0.275500145047436,0.086623577475617,0.313757772909336,0.255259430742773,0.123566593022294,0.138789065778511,0.234152918410631,0.139555698871984,0.272737205698049,0.0755259845351555,0.273153008080176,0.244168359028431,0.466064688311422,0.21388322518178,0.0982425755731529,0.239931696887924,0.119724793539692,0.230005376205966,0.240754492281299,0.196837468590057,0.160116069076641,0.0977733181595633,0.0920166216731364,0.374995294445144,0.579581577185682,0.0429801826575361,0.436759583264409,0.364139822878247,0.497645090599506,0.245489165796395,0.52430109642065
0.686296486669141,0.00931267978926274,0.133585371603801,0.645370082351918,0,0.132257948524332,0.531638559618148,0.0493900599723005,0.0457400074788826,0.13173691598199,0.11217437533227,0.0879610917567368,0.0499238500961611,0.129836135918685,0.0250901768129412,0.228204767779203,0.680951312011909,0.144717637353302,0.35192196616069,0.181492547477247,0.485312299400551,0.0700713300965054,0.0290214540114077,0.408691773330533,0.893941633162495,0.17747749307729,0.210809964592239,0.509425909540415,0.104220165168246,0.086908369531517,0.275431970589079,0.669711274086324,0.374806685826435,0.102339545369541,0.096844943562946,0.11935748047441,0.187830081969444,0.0614058963156941,0.345416223826813,0.564560122712379,0.655708797408827,0.180237898662059,0.0712745010766249
0.576434481021991,0.422050648049388,0.0577381346115032,0.56705553522291,0.432967589652476,0.189005236946801,0.436590518828358,0.440508061717303,0.315191567944392,0.410266902447693,0.690058479532164,0.247201901546026,0.234886863000011,0.229719026291558,0.317980039390117,0.301597023855135,0.227856476175849,0.215734857308962,0.251102227321267,0.388635534476468,0.468974927467142,0.196367559791404,0.142729127660554,0.39961448572691,0.843379550571252,0.220629890809499,0.185132328853703,0.827108848576084,0.479879479315145,0.239484085996303,0.275523810316956,0.827137868817746,0.709562615763141,0.105923972645865,0.251733575631012,0.680008893287737,0.500977261067736,0.100967553701541,0.839448904834542,1,0.669083208384215,0.297548293264368,0.339184479170622
