"Ca150","Celf4","CUGBP","ESRP1","ESRP2","FBP11","Magoh","Nova1","nSR100","PRP8","PSF","PTB","Raver1","RBM17","RBM22","RBM3","RBM45","Sam68tv1","Sc35","Sf3btv1","SF3btv2","SKIP","SND1","SRM160","SRSF1","SRSF3","SRSF4","SRSF5","SRSF6","SRSF9","SRSF10","Tia1","Tra2A","Tra2B","U1","U2","U4","U5","U6","U11","U12","U2af2","U6atac","Class"
0.215558090975721,0.0555981124147516,0.185696743346682,0.254479080973612,0.369687813134381,0.589465816717318,0.589513689064064,0.239640101326916,0.117756418887427,0.677012933197135,0.566919191919192,0.457206673998552,0.560062980086157,0.659810306792755,0.612515564193894,0.968472594429218,0.567254305598739,0.709369138789162,0.821560713580254,0.451968844196514,0.595587023478887,0.246920224853486,0.56565820288372,0.648513098349563,0.226862188667811,0.908691475627606,0.708685923828098,0.482676535010252,0.434559431173427,0.369510589295755,0.723997614243915,0.413773102424373,0.606447337825907,0.705769901242063,0.406255730589376,0.289201207280745,0.361097167780162,0.627877282145438,0.288659759936711,0.424153549993284,0.118987222619842,0.653705992028126,0.477351233783323,"N"
0.281429042415935,0,0.101549713107177,0.270173601902041,0.427205374619047,0.307109678056976,0.814557378645405,0.105807485347492,0.278660371202784,0.51310817664796,0.537457912457912,0.302876773394629,0.344960991642307,0.342723374878003,0.50577664785225,0.527383750050112,0.488136956262551,0.368634710767272,0.559165779752411,0.423169501131955,0.586884322890648,0.192082286807798,0.595024004714789,0.561778206820196,0.384038305548136,0.624279460782747,0.44168999809476,0.39718543500248,0.299074880338989,0.357725706511239,0.634847590162232,0.164087362426569,0.412330403172902,0.385879560236327,0.303719588327788,0.485657016242556,0.474791251998761,0.250103742106198,0.399485117540551,0.416838761095111,0.127575803313063,0.545091939002586,0.526225787835766,"N"
0.216698813717575,0.0194875399980607,0.420183923486202,0.224164962236779,0.320044234693083,0.367872408766338,0.557766095667758,0.106357582814644,0.468236993920312,0.40860719037498,0.436868686868687,0.286421492664787,0.214120263628867,0.493274179050342,0.462357427645479,0.598413785019103,0.44979041839175,0.344906513489041,0.510670651311175,0.385640802142058,0.547816757844839,0.269405573495993,0.356615526504774,0.455679186634866,0.306516694975742,0.42495888702992,0.403900779241159,0.355017073438435,0.456872119400336,0.240304980914645,0.476836531341178,0.357927809336096,0.53204194525966,0.417187677670782,0.335359597245585,0.370994109819732,0.318879432804936,0.242816285016783,0.238178747466532,0.387737062673741,0.203336108554986,0.381814776946083,0.343055963689277,"N"
0.32860602945414,0.0169527134037946,0.256746603165234,0.365823457650489,0.119033897689101,0.202602969881155,0.598231319978132,0.27309225484822,0.169564530662551,0.363396142152155,0.511363636363636,0.223140179314712,0.369234120985387,0.238117015442141,0.37102869017818,0.64094645141614,0.504295663191952,0.434808692360296,0.633702610689028,0.552581874165038,0.772531888847064,0.420284654945581,0.113730568359336,0.521435062928832,0.473213613738288,0.355313957606902,0.486329845883608,0.66025739224219,0.138447651427335,0.162677141763501,0.395788518457364,0.27944296041907,0.633133326531532,0.433957450167604,0.273397044976647,0.422303865752295,0.272887299680302,0.404243454717537,0.41345976515084,0.995799060665078,0.36824675777833,0.389408014522152,0.239157116337583,"N"
0.565709783520115,0.0192742170076602,0.368907025693996,0.519121125822921,0.57202519093085,1,0.826097716579118,0.21757068395668,0.562950539093329,0.42842979117673,0.467592592592593,0.246934136499382,0.31170598243989,0.386396967992557,0.677614025345232,0.787120490530056,0.530568757495494,0.94248435087609,0.473502801928379,0.411180229271823,0.662639051789758,0.313539050352829,1,0.450444254654623,0.699899700774798,0.472706018639693,0.415531199016124,0.573125029294229,0.162486619597229,0.344522176351052,0.554491382508145,0.612891577090325,0.528596571492237,0.471814659478234,0.365490764341889,0.481611712430291,0.636797039921473,0.230069994269612,0.604272140957996,0.644519635628328,1,0.470694613790577,0.377204399476752,"N"
0.592689726010209,0,0.178010932965622,0.597048564075431,0.225851336126557,0.0413559657055321,0.116439960930408,0.0115481546111207,0.0205636140485339,0.057389458535315,0.00126262626262626,0.012731544206663,0,0.0111580116731586,0.086578133337961,0.0273718247663279,0.0145620059987329,0.00183603202064186,0.00804889018609312,0,0.152251409355259,0,0.0362496163246663,0.0595373925570662,0.665404441007675,0.0332561268352973,0.046495018739199,0.0934019421791605,0.0212796934015896,0.000472374125750665,0.055958009595167,0.498190027824881,0.089024340136827,0.0150798737356888,0.0246065807896123,0.0401675039713333,0.0815720864946288,0.00429508969034486,0.0503918406751627,0.0907321061121866,0.255025829036609,0.0183262891417386,0,"N"
0.718840940891828,0.0395326287210317,0.444564301136547,0.7872195444753,0.464511004158684,0.0519123860351345,0.211545814979314,0.0886240751972858,0.786455474308914,0.149774819656451,0.087962962962963,0.0183426163583621,0.0796025785480096,0.0817015967801567,0.0436751888310911,0.280605479642526,0.203020640223304,0.0394809006775392,0.119000143806227,0.0381477923149572,0.274342519980428,0.0396483674201651,0.126543791264264,0.249384099479313,0.986315230774301,0.0746427301595503,0.0672229072754824,0.300597263277815,0.0697278439942097,0.0544391824178475,0.206746621817867,0.741449945876255,0.297637882276215,0.05380258937692,0.0772958731618795,0.1431223131173,0.254787387985831,0.0329596435463781,0.151647670112859,0.281008319453925,0.291047719205994,0.0565699616715785,0.19462490839119,"N"
1,0.250168072659103,0.507889340612931,1,0.283170568353504,0.102875991401675,0.39688700956353,0.392677476168389,0.0310638936934884,0.243232988087744,0.157407407407407,0.152734828478302,0.169528972577198,0.17138972264421,0.0832635565755736,0.331432561505285,0.181440631012467,0.150470697147013,0.224434348526674,0.242430999695139,0.572311419577132,0.119602918311207,0.112102704374468,0.57900056083668,0.911989028573227,0.2121334079338,0.163385527672479,0.755980469138056,0.711996882990111,0.114795663702187,0.305679572283698,0.885691935348153,0.538852056059766,0.0449668598471785,0.164794598138627,0.494758381749992,1,0.142728103922201,0.691055941519615,0.645984571415682,0.415555360803159,0.296953683301165,0.484168935496776,"S"
0.0513173800889041,0.155216716765248,0.212573758507988,0.037446686499816,0.149353353166259,0.966595013959924,0.442920563567707,0.855307499943239,0.0327262275895641,0.812784751176949,0.6980353278367,0.610885017486913,0.836842548448019,0.761288988647494,0.607135884631904,0.627605864803819,0.729709858634692,0.66962225308336,0.796377917522052,0.9868924851467,0.687036240197358,0.649085037674919,0.477012627189651,0.849458813821524,0.0214612795308416,0.771559070449173,0.942340792671045,0.544373203717156,0.588483979567501,0.661971266918244,0.57533084298697,0.102045863277289,0.637002504817045,0.532709044212244,0.924566607846062,0.338116811680038,0.194124908740042,0.954423454747779,0.344699945648535,0.348771761148881,0.105823583541475,0.960772145462101,1,"S"
0.676622517473199,1,0.389252416497482,0.512594276204075,0.171676541548862,0.717695747782472,1,1,0.488520963014365,1,0.196548821548822,0.319083187014821,0.826983866030985,0.506592653724915,1,0.895918660430335,1,0.540732348825292,0.532743760562305,0.805153960779932,1,0.350496352110992,0.787352892817101,0.809642421100601,0.627498810822085,0.47659772921798,0.39070780223041,0.728544770771666,0.919302998874105,0.542556993003425,0.699452593389132,0.787493778265216,1,0.60110448381146,1,1,0.953538689915288,0.395897459856944,0.885965823207322,0.724337315966201,0.682452159885226,0.886700147080533,0.695490545262718,"S"
0.500602054123,0.0326093280325802,0.925321365755699,0.534488378414313,0.181720480351385,0.0207619894744645,0.317363350247938,0.827861658271409,0.121873414050605,0.0487136412499597,0.159090909090909,0.0252762598095204,0.126174694890086,0.11245271889105,0.113814930346165,0.342359166204456,0.0961293444642636,0.083531216220979,0.120604615098868,0.0330414612012125,0.134511905532958,0.0330702069130487,0.0522145988500984,0.133733470752237,0.631273190199108,0.879372608258489,0.0492512231795146,0.168481246632699,0.0775370075595809,0.128975732465539,0.146269122983073,0.251234149729524,0.264157940894812,0.035019645396136,0.0284412614501297,0.178570071099114,0.221282950486542,0.0275844516954689,0.495381290621366,0.188275547738262,0.333023352435298,0.0459298606288923,0.329447628748201,"S"
0.822711610234098,0.0237653123888943,0.0876333335029419,0.722149506461622,0.263808025585513,0.109118424628765,0.579769619233761,0.319434722956514,0.0700497664446769,0.247344870152098,0.0185185185185185,0.0182454328861535,0.16063062954691,0.0578296195447433,0.271760586905686,0.398289254608868,0.14047695303642,0.114823632148538,0.124950904423237,0.0493075385219353,0.300966845602895,0.0503528286090181,0.160588168810722,0.281285125015109,0.908267282923995,0.109671524534874,0.152717048390289,0.420199964252442,0.15297890749358,0.119953442971335,0.134534505415291,0.818820373346873,0.326807913295197,0.040545823438588,0.0736851195561418,0.523244863710947,0.632543275049846,0.0638464412707745,0.676343833333437,0.570921645172471,0.626787056106543,0.202973869967686,0.283008970287472,"S"
0.322556932297359,0,0.795267243674874,0.369356463962526,0.101280833190557,0.0667988535566921,0.284251566790035,0.179066456055451,0.0615270685958716,0.163467717235291,0.0694444444444444,0.0363160577656929,0.0497625549171114,0.118403184799312,0.142735046443121,0.228593988743547,0.247694368531666,0.118718575922751,0.110113967253455,0.0641826756976823,0.210362183941141,0.0612964956344935,0.105446393656295,0.201326679221268,0.41439517697968,0.115362756102021,0.134452317077955,0.389315174857931,0.0928516758087864,0.0781906104908864,0.107968269809986,0.136240660266896,0.359997931760086,0.0850378764741095,0.123682095979682,0.360607007013359,0.322782335655416,0.057473436558033,0.379356642066199,0.402557731529527,0.421879133416752,0.151595468388621,0.19451987542382,"S"
0.32695605935133,0.0235713823976211,0.106196986734917,0.310506052553073,0.168525873661148,0.182285721345094,0.686451310586013,0.596108449639809,0.151657543681578,0.641065152980139,0.247053872053872,0.248571280715173,0.601848101976415,0.253242008652365,0.72068183099997,0.693231970112702,0.353410931907602,0.332241163477847,0.356894296527129,0.2407505419702,0.471867082296343,0.2502691065662,0.50154477691926,0.551577194028821,0.418452893059579,0.280144695899988,0.296035561019605,1,0.405857427302123,0.34361740651965,0.403677385035693,0.256953154080816,0.66443899992598,0.178400025561099,0.394658175210574,0.63875024113542,0.498612426582893,0.277946420061013,0.681294442754748,0.110957436717948,0.245706115387549,0.675396269950189,0.601810579534149,"S"
0.349169758062074,0,0,0.348234500569005,0.0906271254198921,0.00886640476366961,0,0.00823200101197175,0.0108938540253338,0,0.00631313131313131,0.014441932569747,0.0054051669867798,0.0850658214052296,0.0389723076656095,0.00429868420985861,0.0284437192144138,0.0108496028354156,0.00633435307999197,0.00113310898914151,0.0277471926720581,0.00233225690706853,0,0.0369051616549788,0.483267147650396,0.0305401894153902,0.0335885864178251,0.0298856657894202,0,0,0.0118384455262271,0.166853449443859,0.0354912431429922,0,0.0158863337290407,0.00348618116615623,0,0.0037811825919254,0,0.0352030610313273,0.0730337716885195,0,0.0521016624712487,"S"
0.660189663273703,0.0231625133326869,0.278789775319585,0.573145676922405,0.136602131779927,0.0348775727027895,0.379267151013304,0.0959271380335962,0.0460922206916552,0.00241422591629482,0.00126262626262626,0.00706923171269876,0.00479701887130383,0.0501199381122845,0.0197486301340148,0.0696213291058625,0.0998896569781441,0.0326104237225175,0.115701445170682,0.0514013663481558,0.148741728394428,0.0148307618705896,0.00742468354633703,0.152483786453871,0.72124735048209,0.0347738565699512,0.0423960424753733,0.151081579798365,0.0247461189899113,0.0130604853084585,0.146814105416938,0.412086352687148,0.0675178766562654,0.0103708050900418,0.00957442494872898,0.100956909950883,0.266405267254291,0.00822143156821944,0.139912976848359,0.252694093054605,0.206181927951351,0.0192516936132055,0.169303702235078,"S"
0.377569492578488,0.558544232198843,0.0740027442659597,0.450604455828618,0.11812220612744,0.574933906554987,0.741521989830952,0.524465390241608,0.182920166544106,0.472552511597511,0.634680134680135,0.309827632785832,0.575029438378557,0.166562410747296,0.629899738391389,0.686790794492853,0.533314475274513,0.493077669910298,0.657969501942367,1,0.627635226603035,1,0.444735711580117,0.626361760602818,0.483925807103782,0.407248527649195,0.452634618023141,0.698050461048182,0.364240908258967,0.704738392973089,0.569070062831924,0.425817525254182,0.708656245753683,0.26249933043077,0.234222087092752,0.826307044324091,0.461143301648312,0.415503360686466,1,0.920857374659701,0.63662610948006,0.595118457240026,0.753512998714821,"S"
0.257226163805449,0,0.0388522251790642,0.341853909588112,0.0790160376721752,0.00459812714649272,0.00223950308996658,0,0.157923662106037,0.012372498352572,0.0547138047138047,0.00141944916326457,0.010337849668459,0.0199855969133239,0.0464908436986165,0,0.0106415558366082,0.00907924300001699,0.00580728196732159,0.0701168396493041,0.0139938348122132,0.0292429135270901,0.00565576137978849,0.0256520154186967,0.385663556357687,0,0.0376652373389839,0.0182922749016672,0.0220478533119617,0.00517622001926425,0.0114050667128937,0,0.0369165435956197,0.0044962161115742,0,0.0911700634777361,0.135557566901861,0.0117758905198132,0.151887021192702,0.0913444662744099,0.129772448053856,0.0352378166468919,0.154067431165052,"S"
0.393887257739738,0.0901717896506028,1,0.420489896738068,0.144833315161805,0.092199738097003,0.190388190678271,0.0913220178457327,0.121173654338122,0.153367495740163,0.00420875420875421,0.0212823654579379,0.0481512965584163,0.0873349208268283,0.114296498435988,0.0799344160137785,0.108140836970523,0.0770666897237737,0.06107309582048,0.0402592254200529,0.161235628295737,0.00819279990431767,0.0439149457130433,0.188698613869627,0.535558510258904,0.110119875155257,0.0707448926443631,0.102121771825048,0.125200359399005,0.0413162894817692,0.111016100651829,0.222718709130868,0.217417873255365,0.0620295982490647,0.0225628956518164,0.19284575001924,0.274452535002651,0.055898362412659,0.223283452959111,0.128253268079867,0.184469470127417,0.130380878437119,0.349215144101691,"S"
0.53674996343976,0.31646304017583,0.195584920445121,0.471615141422485,0.185552077005747,0.190440540607318,0.448351967121498,0.26840410108041,0.373394630816874,0.425366733582909,0.104377104377104,0.111451004249587,0.23601894214306,0.123463539339526,0.209161073679918,0.474686174739407,0.321017540332479,0.159384872221959,0.293292962765325,0.237379146454837,0.274223243412054,0.19124506637962,0.165119845425933,0.360268916876119,0.56808959736182,0.203717401102827,0.177996272318027,0.54711244139803,0.540303437030299,0.174942281742519,0.145392760126771,0.39244463903955,0.505226537672513,0.0866330957967968,0.149573731841178,0.4105788153452,0.567302069684536,1,0.483211006428416,0.474837026902053,0.195292834572445,0.208626081916749,0.271644167188881,"S"
0.41297992345281,0.192759138950839,0.377332329250856,0.416298914388959,0.314372640946166,0.236073431670496,0.606711612249514,0.217027722187805,0.0817113494422637,0.234059530159534,0.103535353535354,0.108218482299772,0.132647128404794,0.249487043354693,0.285209785810661,0.426346148869153,0.30711595602176,0.16442616329148,0.283363781599289,0.235185596419603,0.343817273427425,0.16553043894271,0.249114881813395,0.181560505818013,0.533342482747697,0.147851350184609,0.110536889810995,0.318300558351698,0.150186355039628,0.0922189301807628,0.197400047294321,0.253826812574964,0.414093177593637,0.123654635721448,0.111191428027445,0.168223487151088,0.363300421751068,0.112226116396648,0.376793380794769,0.521253499018086,0.493889643554426,0.145459366952262,0.390125484892365,"S"
0,0.490841656162125,0.369091898987946,0.00404972774724663,0.206041254562352,0.641490623378549,0.596476636850577,0.619272872345601,0.0563173866661143,0.964621380913202,0.324074074074074,1,0.899382228441818,1,0.693280172843898,1,0.541970090495305,1,0.930662140865242,0.727049756919421,0.630088091517191,0.489175935892836,0.528813104918375,1,0,0.94226236567327,1,0.63697254542362,0.99970327396964,1,0.916664341591239,0.0548503859971391,0.612605891498349,1,0.986371457101483,0.150017427604555,0.148917085827944,0.655008857578631,0.324080196939678,0.413747778852469,0,1,0.732829765162807,"S"
0.283107568445528,0.114596464009826,0.21914863304008,0.314942203492571,0.35008852130482,0.487206285671929,0.889918483304647,0.156071992708614,0.332693990740645,0.61782863800424,0.792929292929293,0.534177104551894,0.500926924655127,0.46741345444542,0.53529547022304,0.74983444153896,0.547397237216457,0.582431650849136,1,0.811586966615066,0.698641978554586,0.454311685205119,0.591455787605513,0.64895662064484,0.405618133942507,0.792975545685874,0.719303683399764,0.543717111239659,0.262642747405727,0.40291605505432,0.877009837127323,0.3402162953117,0.58689631516283,0.646011199896252,0.341000987608107,0.524165079015725,0.445622416167457,0.492262908350298,0.441283759252757,0.547409307880671,0.165276621435423,0.698227925617711,0.871848568424258,"S"
0.00230827074826046,0.0551189437279809,0.154669407540456,0,0.307522493756782,0.845338867887233,0.289435489024102,0.796212241614744,0.566569740344481,0.770475469291778,0.741582491582492,0.792757569818277,1,0.560679573374265,0.615209742426149,0.581161197866846,0.715569821183522,0.801776242440409,0.398830681762717,0.938153948006871,0.513919126639011,0.71205597416577,0.805964103467198,0.456612773688505,0.000978397052117702,0.546700866856522,0.340269217622455,0.403639451193431,1,0.793497453663216,1,0.0018788569407463,0.519005724438732,0.751606731214706,0.38891345008875,0.260325594442447,0.102770443867072,0.819775161269078,0.436243959830673,0.243716528812715,0.115308025259386,0.699661824126675,0.472557481946721,"S"
0.340557117478217,0.314747567794693,0.01108815742385,0.292431609142123,0.207283148762519,0.341909421095545,0.586274118018161,0.780385262836959,0.343247998467131,0.608429153497707,0.191077441077441,0.124874547750498,0.481907259417274,0.139384031497553,0.491069298081971,0.764042275384743,0.374673003597837,0.39337689672808,0.418673647983977,0.339885882705445,0.370336430462723,0.357851931587131,0.158070440892971,0.489054786912862,0.381389402518647,0.251099121858231,0.339609644634733,0.807773551111098,0.353585116000466,0.249875237533167,0.294395943116915,0.150042714259432,0.508468319073404,0.186014554790498,0.378216373304921,0.539493276914262,0.465712828557381,0.207161268623289,0.498972430695328,0.921154308524338,0.563275865146949,0.369474228100583,0.212766698176557,"S"
