Overall
MAGOH,32.9872124564609
RBM22,74.4865713379492
SRRM4,86.178661460366
PSF,98.7869779420408
NOVA1,22.7812479778458
SRSF6,69.948864271879
RBM3,35.1207549669722
RBM45,39.2819320699517
SRSF1,100
SNRNP200,0
SRRM1,7.90805952945191
SF3B1,8.73445388746205
U2AF1,41.5297868519433
U2AF2,54.4967042719524
TCERG1,17.6936635085121
PRPF8,57.1738662163133
CELF1,40.1503719959326
ESRP1,22.7082468235804
ESRP2,10.0592548357329
RBM17,17.1704754606513
SNW1,15.1698350588393
SND1,26.8956992704932
TIA1,19.7769419783657
SRSF2,23.9116338357187
SRSF4,21.8916958898706
SRSF5,41.1538139305302
SRSF9,0.611662945342372
TRA2A,34.2961594331647
TRA2B,49.8212877086054
KHRSB1,24.7508090634424
RAVER1,2.33159815058281
PTBP1,11.3319017680186
SRSF3,32.1870615022128
