CUGBP,EIF4A3,ESRP1,ESRP2,HNRNPA1,HNRNPA2B1,HNRNPA3,HNRNPF,HNRNPG,HNRNPK,KHDRBS1,MAGOH,MBNL1,MBNL2,NOVA1,PRP19,PRPF40A,PRPF8,PTBP1,RAVER1,RBM10,RBM17,RBM22,RBM25,RBM3,RBM39,RBM4,RBM45,RBM5,RNU1,RNU11,RNU12,RNU2,RNU4,RNU4ATAC,RNU5,RNU6,RNU6ATAC,SC35,SF3BTV1,SF3BTV2,SF3B2,SFPQ,SND1,SNW1,SRPK1,SRRM1,SRSF10,SRSF3,SRSF4,SRSF5,SRSF6,SRSF9,TCERG1,TIA1,TRA2A,TRA2B,U2AF1,U2AF2,Class
0.310901323060674,0.0494552039131711,7.13301524905536,0.278852427935044,0.771915758945734,0.108352014169213,4.43984381989618,0.0183431988962945,0.565957758585371,1.49055160437609,1.06349436171607,0.65835740603341,0.843130492335838,0.281046542439601,0.901224052211262,0.0222843971906391,0.136161746147475,0.116867025637946,0.10593778659507,0.0226785600722129,0.132467497739439,0.332053258372664,0.0184090189925989,2.65339289949934,0.166700342848418,0.850745555614016,1.15048263792748,0.164796871070923,0.433189369888387,4623.62480762515,236.944033097018,0.75842066800465,248.902543247901,1194.06952531477,0.358415042511855,2461.77624253876,21.9788210843762,0.827762817552389,0.177266193468148,0.0241866915086065,0.566053173246342,0.179609979314786,0.000443277006854734,0.338341931332229,0.0611475309637497,0.516471281733567,9.49682477044613,0.717150865894522,0.358773613680862,0.103985929113213,6.11223135722935,0.199180308137906,0.74180132251483,12.8755983188608,0.338512165002807,5.03950215375128,0.418927702442574,93.9692972011967,0.111615913355801,N
0.404003636618718,0.0531561451714641,1.136940272,0.0715475536406161,0.339853629457183,0.283556179162437,1.76252076140092,0.020644870100198,0.571201602387426,0.641800247810392,0.573756957097416,0.361540804010217,0.723805486333301,0.124376862043433,0.737414493278247,0.0534082197454632,0.035402604969485,0.0826716101720055,0.0392114222816897,0.0155445500543459,0.523365262723382,0.0658731434671228,0.0391911158363211,1.45278382311689,0.321718238784505,0.180767183998944,0.742138391169557,0.039931419661957,0.460000157573123,1272.16709044082,219.332784489818,0.277458508954108,19.7368435564186,160.882663615263,0.319584698129015,1195.84958042348,6.74089149668279,1.13693253576515,0.0562210433379377,0.0212266389213685,0.715823560885951,0.0969990094568544,0.066421801743604,0.773017467262744,0.0205593012315526,0.57841559459907,20.7063539453557,0.575586490971882,0.37554628631429,0.262585352461899,1.2014452594482,0.479918691023013,1.46988666178267,21.3315197306832,0.537045575591278,1.26397050457182,0.348604608742064,262.493452756073,0.0447322638258794,N
0.0342555658901129,0.0974584057909658,2.61927903088252,0.0910798365282857,0.746007626963551,0.0170143637128392,4.0475875618132,0.0959943265140773,0.266111906906813,0.95007396312509,0.6984222841915,0.375268238991155,0.585362203290834,0.147103770714518,0.0982876738902212,0.0555635283402901,0.0524791933654824,0.0383868585215436,0.0681070300557484,0.062157889483765,0.0142986307978657,0.113166140901127,0.116958593284665,1.57680816249752,0.234058166149526,1.26138081225172,0.889987366650034,0.0877784510126727,0.898745709219567,3984.44431648347,143.086529043115,0.754379207520636,503.573231228657,653.268640118776,0.10143637886646,2393.94380729812,26.6955764507486,0.234538607215391,0.111110773220574,0.0347885714726452,0.919830751392245,0.56814789448435,0.000274625462002545,0.270207949917065,0.00344376136453273,0.537071295092635,4.76318817913392,0.537642071016854,0.432139827192862,0.174282624826416,3.47548593918097,0.117158090657299,1.15285378007699,4.77844594777211,0.520772195838512,3.99394740347979,0.315447207996214,23.462896377091,0.0447322638258794,N
0.0336176956340824,0.0238106086290563,0.865745182783006,0.23837462451933,0.637154474890892,0.0686472625638802,2.62872166635261,0.142411224400843,0.226910861665866,0.935402255971779,0.375010538972655,0.190301230336005,0.439695714754714,0.275773117903468,0.0958296947832844,0.0221296421667827,0.0238425025833238,0.0924085091213411,0.0483499429304141,0.0121103910020573,0.0226460600587863,0.161677175401347,0.0449231483763485,1.10097664910451,0.206717314629388,0.90898618233863,0.52199719630294,0.0663460898290694,0.501585408383473,1207.11447007085,60.953736301885,0.255349722891638,157.179904492543,364.467012099292,0.075032091351642,677.197935626607,16.288644248586,0.191236172482498,0.0803966015709025,0.0481880840125473,0.719722844454736,0.175845929635105,1.79943718441003e-05,0.535020187355445,0.0184228768679643,0.441675508215644,1.20068881765053,0.309321988432094,0.273078065832016,0.165445539953203,2.35356524148677,0.0335097520517922,0.704148821606276,1.20805078347635,0.161547554637647,2.31842875630605,0.243796866725722,18.0452417769957,0.0658984385171297,N
0.00447266170139517,0.0297441297477815,0.432701643976098,0.0878494634198568,0.304012818528261,0.0213668356105297,1.68339209014643,0.04429682564093,0.1657178646143,0.730270971157349,0.363781345677961,0.198839416538608,0.303333493904625,0.112507008532494,0.0902190688899266,0.00315342309377732,0.0527974375230243,0.0558067701468727,0.00683585057354397,0.0452499017456704,0.0473060990456369,0.0278172909389144,0.119177143015357,0.679158288696059,0.109337427221375,0.556624563817065,0.156476537727485,0.0420574126652089,0.209058548623505,527.129249183918,50.2068704395898,0.205566758592166,91.9342355021391,149.142245307993,0.0320364931296993,351.947857961291,8.2909908854663,0.121418185165453,0.0418980924386294,0.0380907468623563,0.452124972208505,0.114392860370949,0.0357917938562808,0.0783793201431924,0.0202577453861829,0.453168434780484,1.05374616156844,0.300255542742523,0.155010987623207,0.0381565589323614,1.07263388432742,0.0234874498205618,0.328813538766074,0.915473082455226,0.06332485174144,1.62581642540041,0.142179267975253,14.2418779863536,0.0235436780106603,N
0.0261615262432021,0.038029118,3.29723446755356,0.089235832,0.826934506669386,0.0539323589938151,4.04791129306746,0.20894503355874,0.475170632620973,0.811685020770865,1.10096605241154,0.486155917014496,0.474409630474759,0.576267375277372,0.594930184226707,0.0653346992692991,0.046712054512817,0.0637073414799531,0.111672571556841,0.0935465976683617,0.100538396372182,0.185428006109566,0.184186617998515,2.14419821415509,0.454999824713789,0.820345920293973,1.28108825517781,0.229559363958507,0.495691975635517,1109.59999631429,223.379475257332,0.868445354931538,142.139950659434,974.106852806026,0.11639161118638,4981.03481740538,49.0146123661938,0.387156686562544,0.106138710015968,0.024816842256502,0.888589048613664,0.661062550776014,0.000206398612006616,0.483592562466431,0.00079707934426577,0.364088395091602,5.33423912733196,0.39300256205396,0.633288955961772,0.905993819338789,7.48665632143332,0.213432822240821,2.45360994454419,4.31503267638247,0.632125802499343,5.08855164737013,0.67985710216626,26.2331947052582,0.0447322638258794,N
0.0111990103055533,0.0603341586807662,0.367411503477093,0.0386026020943728,0.68772621761781,0.0173076533136946,1.41365911444282,0.0535160666179556,0.117108506313867,0.73223616631566,0.358219945934963,0.129377229983189,0.371868725501483,0.188444365219471,0.0794260006760083,0.0117502404711895,0.0123146091619576,0.0322596084169178,0.0344510749582637,0.0118808605812776,0.0262138567064439,0.0479412573552151,0.0773362611470701,0.522356434177153,0.182953944529362,0.444388434450517,0.357159320098625,0.046524084075163,0.217588701188362,578.224428966858,38.1628062124275,0.155442390414339,102.462903356872,190.609424943901,0.0416204772341595,411.622321420714,5.89971695579945,0.0590324226838877,0.0804830008771151,0.0221371450587055,0.320307459705933,0.143966928106348,0.000349502824585095,0.226628516039139,0.0101545797378465,0.1335904925686,0.785733439683272,0.221833039690473,0.207564172332338,0.0864254363923587,1.11164698160517,0.0194888690055939,0.44322210106541,0.696363447191344,0.133117798305524,1.51103313423811,0.210349038950309,5.59030700530255,0.0238408606116954,N
0.0431412782957519,0.0383145965791254,0.270579428505196,0.0716767920831469,0.322661372940964,0.0216337576666733,1.53873087492322,0.0613151502754771,0.148831866057998,0.679390312567816,0.411313176053826,0.0861970254759787,0.397241715601959,0.233834809382472,0.063550906984985,0.0125805145464296,0.0293039418914156,0.0503536861987438,0.0369196190014651,0.0148651309455411,0.00697393976184937,0.0571551484667514,0.0829599797120635,0.958453090779104,0.129169446495487,0.339650368390045,0.289731385897491,0.063521993733859,0.361424562254536,1120.86220394338,81.643779674768,0.191572934962952,142.139950659434,308.834542019361,0.046906739981283,803.003239384272,10.6939833210277,0.0619683667250818,0.0533361001604247,0.0162569680408512,0.427557403168494,0.18435169714109,8.33351257865584e-05,0.126114734305414,0.00214330017071139,0.357359905786052,0.602071925811464,0.220746694899726,0.198443958107444,0.131040434169472,2.2727798946215,0.0236400293878865,0.434239414920171,0.448364454289583,0.1355469918112,1.72395425068764,0.290305284448363,3.98095388824762,0.0413456198132475,N
0.118950467752598,0.0302563286804084,5.34939063158721,0.0449204890653117,0.429892298158095,0.0558607366823017,3.49246908224071,0.106096679534267,0.34679033027244,0.525681311692939,0.285645030187704,0.117753598630723,0.23738165779861,0.115025944849452,0.535495107655625,0.0260508313176679,0.0120275647961887,0.1906948056978,0.0266300591587245,0.0110486231654316,0.202868705797872,0.0887945995557409,0.0291017848699425,1.56739308746748,0.263881659677866,0.461335717769013,0.95508548949611,0.0221745220071477,0.27395322006544,2067.4797716432,60.3540315716043,0.263510505134862,280.592817906535,253.451584585468,0.142916515010556,825.037522227446,15.0729851808394,0.459404037197201,0.064874842447933,0.0175956384976861,0.963504792455709,0.0866125557761065,0.0218836715384141,0.395741683999243,0.00871863477120883,0.236568095066685,7.82609613337021,0.421134108645867,0.30530407838291,0.0655773120595757,1.62223879837261,0.179244597739879,1.47724678387697,8.02578243699006,0.0805015091613952,2.92609607353235,0.444132778494162,99.7935738354656,0.0162693024258885,N
0.0293591340333909,0.0634079244178682,3.58326237758646,0.209166553765326,0.793070787726888,0.0419412553752922,3.39169958671219,0.0708784781311528,0.499390907522182,0.669366668458356,0.394306621057955,0.491518513368238,0.328373792298516,0.41576445983331,0.118389114148154,0.0479488126962978,0.0622964269630227,0.0541602221796103,0.0508487403152014,0.0228707168848933,0.109952490415307,0.0743550898305658,0.123571792900281,1.35633418425304,0.251094380304174,1.07418719937929,0.506207113431265,0.0309312478804595,0.55896626382516,1644.19167132641,114.654459303773,0.633125594855569,244.694632018254,309.165619175614,0.116533950793207,1120.37497648373,21.4275815460056,0.524332000602686,0.108716258353351,0.0201514918818578,0.855302755551384,0.254384905484964,0.0496602588496392,0.713628382324859,0.00890401889021268,0.679288928045215,5.56465829862151,0.464459319704296,0.0890174340860038,0.032289741483045,2.73351982512659,0.108404657405362,0.846404675337322,5.29755913066877,0.232475627832117,3.45006854319177,0.0895210646546566,72.5854465886566,0.0546614081714654,N
0.0347256816056613,0.0649748907002566,5.19979710085093,0.267116342303561,0.962443091404217,0.232730930957248,3.54783772137826,0.141345376499944,0.647847354178674,1.32741761482809,0.559365862620383,0.735317367626033,0.452935993225054,0.378117386409443,0.219177941217685,0.0165499619545246,0.0491373159729048,0.134197018194454,0.123019084202889,0.0430877366212503,0.325175245596918,0.566309693582793,0.0152689016630379,1.75569400558126,0.439916962066592,2.02429736179204,1.25351300844123,0.0821247012974934,0.599595664809644,1792.08177171095,165.095882286114,0.547374260717726,228.164857210176,318.096488602212,0.0918090811333478,1295.76397478999,28.6058264553705,0.990865707926509,0.131391974897575,0.0491373159729048,0.766431496262008,0.416284902019966,0.0742383542495305,0.969278520829492,0.0491373159729048,0.637699358144681,5.46314659521574,0.562895887028808,0.486605800836478,0.303437703450627,4.52587187728016,0.201121800287018,1.14151999265239,7.42444611716265,0.313291322898524,4.20379066042335,0.744657147149253,124.346561795345,0.0728177036008658,N
0.0517004942597576,0.122166273670973,4.83187904143523,0.0906222005163322,0.595131619770351,0.0840148234428211,4.02387431375408,0.163510829267559,0.419224073362854,0.535289649706218,0.64097739280707,0.352996183733803,0.827809689854287,0.353421182839269,0.708841179252105,0.0140066482230414,0.0357960138506002,0.115724712398437,0.048398029920777,0.046136192547603,0.0529314391131781,0.0440506416861726,0.0339016187666176,1.45445705493565,0.357663178903592,1.17648177159418,0.915440319906739,0.0411345281562999,0.582228080869872,1109.59999631429,91.6247930136109,0.712020752300171,362.688285594023,346.611272531785,0.271836473991558,3891.05875048578,25.1821380773239,0.452874818449518,0.0592065281534614,0.0216309498017688,0.461732936628682,0.451003152358671,2.22169400929565e-05,0.134467660057697,0.00327445425988304,0.567565978774845,6.96889719372143,0.756702592333795,0.0780215151039033,0.220065641274588,5.27467298369265,0.133636798846133,1.56496794240408,7.89998186598374,0.229276654670308,3.1651430643273,0.206223341872468,49.2054289484453,0.0272892262189456,N
0.00379007011528675,0.0554317408192467,3.05123281364261,0.0537615066632674,0.726104533733779,0.0322166937500438,4.13225822533492,0.0167779645939996,0.0992457894818881,0.42141862981556,0.766674013722497,0.220441897583847,0.971231813698799,0.256701988542153,0.110767703401617,0.039984445860635,0.039984445860635,0.109013083216696,0.0391441662618735,0.046227897927834,0.0651505987185705,0.112979593926678,0.0454510476516229,1.93863222039064,0.354851133546972,1.97946281456061,0.621213693551512,0.111887887534661,0.890814554077441,4150.65087102579,129.246499809141,0.632230365633381,447.493725080021,552.619685302749,0.0933136506812457,2143.41139326144,28.1729900955607,0.155554896387128,0.0744800930167154,0.0374188660943981,0.920824876381344,0.278827351447726,0.0009712196784528,0.189420309035277,0.00899761265026871,0.343741149829636,5.17198266827046,0.270200556026944,0.333544286172656,0.191009600339542,4.83710351996959,0.107037307866059,1.57875882823033,4.65160289790474,0.294982261216941,5.10708053176906,0.178289660182052,41.0100015900429,0.0143295741273572,N
0.167712733861531,0.0179201015153385,10.9320885755512,0.0672584182076352,0.371408709930996,0.350488419125852,2.94301145497435,0.0489920375963711,0.346826261221525,0.00571774622838483,0.0937282966316649,0.0415568416716915,0.271717539094921,0.1709828167989,0.728524413419272,0.0356810579382232,0.0301987989698943,0.12401713523634,0.0301987989698943,0.0301987989698943,0.149620782040223,0.0677483120063633,0.0301987989698943,0.312918661804686,0.000478366400678297,0.640915072738358,0.508306440646206,0.0670348913335616,0.555654781011513,828.433085996385,37.7139603126724,0.475783003051817,58.7026248834594,106.808269636106,0.27650802350449,1095.64516836675,5.70328378157695,1.15943207512238,0.0756522037940661,0.0126828032479165,0.0730477790489305,0.129432981533107,0.101062180917967,0.238962297685219,0.00539644335987586,0.212766906080784,16.5053933608976,0.150655001989064,0.14257698325547,0.171600478203684,0.913482556618376,0.185876870034948,0.2408075377011,23.7307932051897,0.140179379377025,3.13152105141392,0.157368611729544,200.660927208529,0.0301987989698943,N
0.0522867826089322,0.0742445305412787,8.41986175160923,0.0503468759086791,0.783858836525863,0.29155687512632,3.86887569348549,0.0696083047371563,0.257162164862012,0.95380250848395,0.519243560722359,0.433571610472057,0.31924154668652,0.408650781481066,0.32984625681672,0.0207325681676093,0.0379146312844829,0.0898073977609091,0.0373191125883832,0.0373191125883832,0.444185864119033,0.0507309860972154,0.0413552616069798,3.30825410119214,0.379383521759761,1.52296217355777,1.67661155209604,0.0798988713828674,0.735621450947637,2485.74922968091,194.25545389094,1.20486835466078,170.170714802968,407.098933561069,0.363015035799809,2105.50289142187,24.0427410523609,0.7974922378183,0.0774396906042406,0.0180219934804645,1.06476315308566,0.345962938335073,0.0675559702660193,0.596684733303187,0.00533949791640046,0.35598294332917,13.8333116681993,0.691645259770426,0.128678232167271,0.336025462945217,3.96661618303184,0.223655841332148,1.38030024910147,11.9368798485606,0.934992600005961,5.67445142316919,0.132344256752075,156.710441451209,0.0250816953455791,N
0.152089193573442,0.0291224487310491,7.00215772374764,0.158653161122481,0.901421900242006,0.155811104578351,3.93857013434409,0.10520433991466,0.507816144587962,0.518151171810317,0.929531850515347,0.328972076501022,0.159680998800503,0.719503091675413,0.437352791455089,0.0834517842388213,0.0294128470018886,0.0887583459744116,0.0728131248120529,0.0548115102844292,0.334744189888903,0.216826041033042,0.0428980390377498,2.87526590603746,0.322655215996731,2.09152448629649,1.42756073219432,0.214468321520143,1.06176662532394,2753.40756389632,79.5186707042249,0.521673030956643,216.061184688825,382.661543069982,0.21187391517754,1407.73099960419,18.3250776330446,0.630927288812106,0.143457660355395,0.00256331837965766,1.69105490767371,0.103214008974014,0.0474793581667052,0.342118245673059,0.00241858713758682,0.301720593778531,9.24870056194396,0.308854807173597,0.0391678153183985,0.19749874529375,3.5199865266287,0.22911640348816,1.26025086478388,8.2454353180143,0.0466852981953924,4.54314879838159,0.443350223243461,123.004561710147,0.0341567362285375,N
0.247667231559857,0.103382296443484,2.76696316896352,0.144859686509264,0.48680550750334,0.160821287445419,2.38072059671403,0.092562387264327,0.146048952480454,1.17050712246376,0.941199447337654,0.667146368784929,0.704780225995466,0.227214322335951,0.318845573955125,0.0434962447603344,0.0771677000866258,0.397431158233487,0.0684266058825732,0.0229093464702669,0.0947287877308591,0.0929021304524711,0.0398206120681353,1.51653353267943,0.38226814026942,1.06152546782906,0.570416202027685,0.241475705201929,0.797925953640704,1429.40912122355,191.100857960086,0.545759559100781,139.980636653326,206.336605074263,0.0387838640158733,1678.4971461887,17.6938450870004,0.295037359520588,0.087209044834579,0.0228093901503081,0.953253359882099,0.316823841063995,0.056745501179639,0.45600506100216,0.0054278943851708,0.326890397137101,4.03177543769515,0.173708818187623,0.334531308804501,0.0578032341154533,3.2694772346885,0.069623794977798,0.597820662002531,4.38827462571137,0.198041423672038,2.2946363551154,0.555779888386708,61.4121315194714,0.0348747388070067,N
0.0627358362282509,0.031033940507449,0.782422056232004,0.0965729288220894,0.677245256859258,0.0506708840698326,2.34987598428598,0.130800649703046,0.452920929864104,1.23073304893493,0.630336195439807,0.109006536352685,0.263429437303529,0.516902199385061,0.056283722660082,0.0032243751789905,0.0271937988148611,0.0404662999674028,0.0112789028028114,0.00854210952244384,0.0319870113941289,0.0812886312568411,0.0501050941497438,0.856346293903131,0.156996327517944,0.429182330919462,0.287723675372106,0.104868512773394,0.319378846336698,904.276499849381,43.6091770014238,0.181666436878512,85.3553540003531,972.843514154693,0.0524776279160887,605.019298707956,15.7673497322668,0.0888146645545732,0.0363946479564774,0.0219405515949374,0.423174134310071,0.175046829628773,6.79826369246015e-06,0.611799408216231,0.00282354977216584,0.652287366214167,1.42055245998573,0.27408489378462,0.232073567128396,0.144695466656778,1.59312912601115,0.0411119855494116,0.593019661745664,1.39111265794887,0.0795947650434875,1.41414975392776,0.505259983908441,17.8747510263229,0.0307468712929312,N
