pred,obs,N,S,rowIndex,C,M,Resample
N,S,0.637931034482759,0.362068965517241,179,0.255,1,Fold02.Rep1
N,S,0.637931034482759,0.362068965517241,184,0.255,1,Fold02.Rep1
N,S,0.637931034482759,0.362068965517241,189,0.255,1,Fold02.Rep1
N,S,0.637931034482759,0.362068965517241,195,0.255,1,Fold02.Rep1
N,N,0.821782178217822,0.178217821782178,2,0.255,1,Fold03.Rep1
N,N,0.821782178217822,0.178217821782178,11,0.255,1,Fold03.Rep1
S,N,0.222222222222222,0.777777777777778,16,0.255,1,Fold03.Rep1
N,N,0.629032258064516,0.370967741935484,20,0.255,1,Fold03.Rep1
N,N,0.821782178217822,0.178217821782178,59,0.255,1,Fold03.Rep1
N,N,0.821782178217822,0.178217821782178,67,0.255,1,Fold03.Rep1
N,N,0.821782178217822,0.178217821782178,106,0.255,1,Fold03.Rep1
N,N,0.821782178217822,0.178217821782178,121,0.255,1,Fold03.Rep1
N,N,0.821782178217822,0.178217821782178,122,0.255,1,Fold03.Rep1
N,N,0.821782178217822,0.178217821782178,124,0.255,1,Fold03.Rep1
N,N,0.821782178217822,0.178217821782178,129,0.255,1,Fold03.Rep1
N,N,0.821782178217822,0.178217821782178,138,0.255,1,Fold03.Rep1
N,N,0.629032258064516,0.370967741935484,141,0.255,1,Fold03.Rep1
N,N,0.821782178217822,0.178217821782178,142,0.255,1,Fold03.Rep1
N,S,0.629032258064516,0.370967741935484,168,0.255,1,Fold03.Rep1
N,S,0.821782178217822,0.178217821782178,185,0.255,1,Fold03.Rep1
N,S,0.629032258064516,0.370967741935484,187,0.255,1,Fold03.Rep1
N,S,0.629032258064516,0.370967741935484,197,0.255,1,Fold03.Rep1
N,S,0.821782178217822,0.178217821782178,204,0.255,1,Fold03.Rep1
N,S,0.629032258064516,0.370967741935484,205,0.255,1,Fold03.Rep1
N,N,0.701086956521739,0.298913043478261,4,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,6,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,22,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,25,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,36,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,57,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,68,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,75,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,94,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,97,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,102,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,109,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,116,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,118,0.255,1,Fold04.Rep1
N,N,0.701086956521739,0.298913043478261,136,0.255,1,Fold04.Rep1
N,S,0.701086956521739,0.298913043478261,150,0.255,1,Fold04.Rep1
N,S,0.701086956521739,0.298913043478261,156,0.255,1,Fold04.Rep1
N,S,0.701086956521739,0.298913043478261,167,0.255,1,Fold04.Rep1
N,S,0.701086956521739,0.298913043478261,172,0.255,1,Fold04.Rep1
N,S,0.701086956521739,0.298913043478261,201,0.255,1,Fold04.Rep1
N,S,0.701086956521739,0.298913043478261,202,0.255,1,Fold04.Rep1
N,N,0.833333333333333,0.166666666666667,13,0.255,1,Fold05.Rep1
N,N,0.590163934426229,0.409836065573771,15,0.255,1,Fold05.Rep1
N,N,0.590163934426229,0.409836065573771,26,0.255,1,Fold05.Rep1
N,N,0.590163934426229,0.409836065573771,35,0.255,1,Fold05.Rep1
N,N,1,0,37,0.255,1,Fold05.Rep1
N,N,0.833333333333333,0.166666666666667,41,0.255,1,Fold05.Rep1
N,N,0.833333333333333,0.166666666666667,46,0.255,1,Fold05.Rep1
N,N,0.833333333333333,0.166666666666667,47,0.255,1,Fold05.Rep1
N,N,0.833333333333333,0.166666666666667,52,0.255,1,Fold05.Rep1
N,N,0.833333333333333,0.166666666666667,86,0.255,1,Fold05.Rep1
N,N,0.833333333333333,0.166666666666667,92,0.255,1,Fold05.Rep1
N,N,0.833333333333333,0.166666666666667,103,0.255,1,Fold05.Rep1
N,N,0.833333333333333,0.166666666666667,131,0.255,1,Fold05.Rep1
N,N,0.590163934426229,0.409836065573771,137,0.255,1,Fold05.Rep1
N,N,0.590163934426229,0.409836065573771,139,0.255,1,Fold05.Rep1
N,S,0.833333333333333,0.166666666666667,161,0.255,1,Fold05.Rep1
N,S,0.590163934426229,0.409836065573771,163,0.255,1,Fold05.Rep1
N,S,0.590163934426229,0.409836065573771,166,0.255,1,Fold05.Rep1
N,S,0.833333333333333,0.166666666666667,190,0.255,1,Fold05.Rep1
S,S,0.277777777777778,0.722222222222222,198,0.255,1,Fold05.Rep1
N,S,0.833333333333333,0.166666666666667,200,0.255,1,Fold05.Rep1
N,N,0.82,0.18,3,0.255,1,Fold06.Rep1
N,N,0.82,0.18,8,0.255,1,Fold06.Rep1
N,N,0.82,0.18,12,0.255,1,Fold06.Rep1
N,N,0.82,0.18,21,0.255,1,Fold06.Rep1
N,N,0.82,0.18,31,0.255,1,Fold06.Rep1
N,N,0.612903225806452,0.387096774193548,34,0.255,1,Fold06.Rep1
N,N,0.82,0.18,40,0.255,1,Fold06.Rep1
N,N,0.82,0.18,48,0.255,1,Fold06.Rep1
N,N,0.82,0.18,70,0.255,1,Fold06.Rep1
N,N,0.612903225806452,0.387096774193548,77,0.255,1,Fold06.Rep1
N,N,0.82,0.18,96,0.255,1,Fold06.Rep1
N,N,0.82,0.18,105,0.255,1,Fold06.Rep1
N,N,0.82,0.18,108,0.255,1,Fold06.Rep1
N,N,0.612903225806452,0.387096774193548,110,0.255,1,Fold06.Rep1
N,N,0.82,0.18,143,0.255,1,Fold06.Rep1
S,S,0.277777777777778,0.722222222222222,149,0.255,1,Fold06.Rep1
N,S,0.612903225806452,0.387096774193548,155,0.255,1,Fold06.Rep1
N,S,0.82,0.18,159,0.255,1,Fold06.Rep1
N,S,0.612903225806452,0.387096774193548,170,0.255,1,Fold06.Rep1
N,S,0.82,0.18,175,0.255,1,Fold06.Rep1
N,S,0.612903225806452,0.387096774193548,194,0.255,1,Fold06.Rep1
N,N,0.823529411764706,0.176470588235294,7,0.255,1,Fold07.Rep1
N,N,0.823529411764706,0.176470588235294,10,0.255,1,Fold07.Rep1
N,N,0.619047619047619,0.380952380952381,17,0.255,1,Fold07.Rep1
N,N,0.823529411764706,0.176470588235294,44,0.255,1,Fold07.Rep1
N,N,0.823529411764706,0.176470588235294,62,0.255,1,Fold07.Rep1
N,N,0.823529411764706,0.176470588235294,73,0.255,1,Fold07.Rep1
N,N,1,0,76,0.255,1,Fold07.Rep1
N,N,0.823529411764706,0.176470588235294,80,0.255,1,Fold07.Rep1
N,N,0.823529411764706,0.176470588235294,81,0.255,1,Fold07.Rep1
N,N,0.619047619047619,0.380952380952381,87,0.255,1,Fold07.Rep1
N,N,0.823529411764706,0.176470588235294,107,0.255,1,Fold07.Rep1
N,N,0.823529411764706,0.176470588235294,127,0.255,1,Fold07.Rep1
N,N,0.823529411764706,0.176470588235294,132,0.255,1,Fold07.Rep1
S,N,0.25,0.75,140,0.255,1,Fold07.Rep1
S,S,0.25,0.75,146,0.255,1,Fold07.Rep1
N,S,0.619047619047619,0.380952380952381,148,0.255,1,Fold07.Rep1
N,S,0.823529411764706,0.176470588235294,152,0.255,1,Fold07.Rep1
N,S,0.823529411764706,0.176470588235294,154,0.255,1,Fold07.Rep1
N,S,0.619047619047619,0.380952380952381,183,0.255,1,Fold07.Rep1
S,S,0.25,0.75,186,0.255,1,Fold07.Rep1
N,S,0.619047619047619,0.380952380952381,192,0.255,1,Fold07.Rep1
N,N,0.702702702702703,0.297297297297297,5,0.255,1,Fold08.Rep1
N,N,0.702702702702703,0.297297297297297,14,0.255,1,Fold08.Rep1
N,N,0.702702702702703,0.297297297297297,32,0.255,1,Fold08.Rep1
N,N,0.702702702702703,0.297297297297297,33,0.255,1,Fold08.Rep1
N,N,0.702702702702703,0.297297297297297,55,0.255,1,Fold08.Rep1
N,N,0.702702702702703,0.297297297297297,56,0.255,1,Fold08.Rep1
N,N,0.702702702702703,0.297297297297297,58,0.255,1,Fold08.Rep1
N,N,0.702702702702703,0.297297297297297,63,0.255,1,Fold08.Rep1
N,N,0.702702702702703,0.297297297297297,65,0.255,1,Fold08.Rep1
N,N,0.702702702702703,0.297297297297297,66,0.255,1,Fold08.Rep1
N,N,0.702702702702703,0.297297297297297,89,0.255,1,Fold08.Rep1
N,N,0.702702702702703,0.297297297297297,93,0.255,1,Fold08.Rep1
N,N,0.702702702702703,0.297297297297297,113,0.255,1,Fold08.Rep1
N,N,0.702702702702703,0.297297297297297,135,0.255,1,Fold08.Rep1
N,S,0.702702702702703,0.297297297297297,162,0.255,1,Fold08.Rep1
N,S,0.702702702702703,0.297297297297297,171,0.255,1,Fold08.Rep1
N,S,0.702702702702703,0.297297297297297,177,0.255,1,Fold08.Rep1
N,S,0.702702702702703,0.297297297297297,178,0.255,1,Fold08.Rep1
N,S,0.702702702702703,0.297297297297297,191,0.255,1,Fold08.Rep1
N,S,0.702702702702703,0.297297297297297,196,0.255,1,Fold08.Rep1
N,N,0.821782178217822,0.178217821782178,19,0.255,1,Fold09.Rep1
N,N,0.612903225806452,0.387096774193548,39,0.255,1,Fold09.Rep1
N,N,0.821782178217822,0.178217821782178,69,0.255,1,Fold09.Rep1
N,N,0.612903225806452,0.387096774193548,74,0.255,1,Fold09.Rep1
N,N,0.821782178217822,0.178217821782178,88,0.255,1,Fold09.Rep1
N,N,0.821782178217822,0.178217821782178,99,0.255,1,Fold09.Rep1
N,N,0.821782178217822,0.178217821782178,101,0.255,1,Fold09.Rep1
N,N,0.821782178217822,0.178217821782178,111,0.255,1,Fold09.Rep1
N,N,0.821782178217822,0.178217821782178,112,0.255,1,Fold09.Rep1
N,N,0.821782178217822,0.178217821782178,117,0.255,1,Fold09.Rep1
N,N,0.821782178217822,0.178217821782178,120,0.255,1,Fold09.Rep1
N,N,0.821782178217822,0.178217821782178,123,0.255,1,Fold09.Rep1
N,N,0.821782178217822,0.178217821782178,128,0.255,1,Fold09.Rep1
N,N,0.612903225806452,0.387096774193548,144,0.255,1,Fold09.Rep1
N,S,0.821782178217822,0.178217821782178,151,0.255,1,Fold09.Rep1
N,S,1,0,158,0.255,1,Fold09.Rep1
N,S,0.612903225806452,0.387096774193548,160,0.255,1,Fold09.Rep1
N,S,0.821782178217822,0.178217821782178,173,0.255,1,Fold09.Rep1
N,S,0.612903225806452,0.387096774193548,180,0.255,1,Fold09.Rep1
N,S,0.612903225806452,0.387096774193548,203,0.255,1,Fold09.Rep1
N,N,0.701086956521739,0.298913043478261,24,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,28,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,38,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,42,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,54,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,64,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,79,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,83,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,91,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,95,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,104,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,114,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,125,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,130,0.255,1,Fold10.Rep1
N,N,0.701086956521739,0.298913043478261,133,0.255,1,Fold10.Rep1
N,S,0.701086956521739,0.298913043478261,157,0.255,1,Fold10.Rep1
N,S,0.701086956521739,0.298913043478261,174,0.255,1,Fold10.Rep1
N,S,0.701086956521739,0.298913043478261,181,0.255,1,Fold10.Rep1
N,S,0.701086956521739,0.298913043478261,188,0.255,1,Fold10.Rep1
N,S,0.701086956521739,0.298913043478261,193,0.255,1,Fold10.Rep1
N,S,0.701086956521739,0.298913043478261,199,0.255,1,Fold10.Rep1
N,N,0.704918032786885,0.295081967213115,14,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,20,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,34,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,46,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,49,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,52,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,57,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,73,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,75,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,89,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,107,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,118,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,139,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,142,0.255,1,Fold01.Rep2
N,N,0.704918032786885,0.295081967213115,144,0.255,1,Fold01.Rep2
N,S,0.704918032786885,0.295081967213115,146,0.255,1,Fold01.Rep2
N,S,0.704918032786885,0.295081967213115,148,0.255,1,Fold01.Rep2
N,S,0.704918032786885,0.295081967213115,156,0.255,1,Fold01.Rep2
N,S,0.704918032786885,0.295081967213115,165,0.255,1,Fold01.Rep2
N,S,0.704918032786885,0.295081967213115,173,0.255,1,Fold01.Rep2
N,S,0.704918032786885,0.295081967213115,175,0.255,1,Fold01.Rep2
N,S,0.704918032786885,0.295081967213115,177,0.255,1,Fold01.Rep2
S,N,0.1875,0.8125,6,0.255,1,Fold02.Rep2
N,N,0.826923076923077,0.173076923076923,7,0.255,1,Fold02.Rep2
S,N,0.1875,0.8125,16,0.255,1,Fold02.Rep2
N,N,1,0,37,0.255,1,Fold02.Rep2
N,N,0.612903225806452,0.387096774193548,45,0.255,1,Fold02.Rep2
N,N,1,0,56,0.255,1,Fold02.Rep2
N,N,0.826923076923077,0.173076923076923,60,0.255,1,Fold02.Rep2
N,N,0.826923076923077,0.173076923076923,64,0.255,1,Fold02.Rep2
N,N,0.826923076923077,0.173076923076923,70,0.255,1,Fold02.Rep2
N,N,0.826923076923077,0.173076923076923,86,0.255,1,Fold02.Rep2
N,N,0.826923076923077,0.173076923076923,104,0.255,1,Fold02.Rep2
N,N,0.826923076923077,0.173076923076923,108,0.255,1,Fold02.Rep2
N,N,0.612903225806452,0.387096774193548,113,0.255,1,Fold02.Rep2
N,N,0.826923076923077,0.173076923076923,124,0.255,1,Fold02.Rep2
N,N,0.612903225806452,0.387096774193548,126,0.255,1,Fold02.Rep2
N,S,0.612903225806452,0.387096774193548,163,0.255,1,Fold02.Rep2
N,S,0.826923076923077,0.173076923076923,172,0.255,1,Fold02.Rep2
S,S,0.1875,0.8125,178,0.255,1,Fold02.Rep2
N,S,0.612903225806452,0.387096774193548,195,0.255,1,Fold02.Rep2
N,S,0.612903225806452,0.387096774193548,196,0.255,1,Fold02.Rep2
N,S,0.826923076923077,0.173076923076923,200,0.255,1,Fold02.Rep2
N,N,0.702702702702703,0.297297297297297,11,0.255,1,Fold03.Rep2
N,N,0.702702702702703,0.297297297297297,21,0.255,1,Fold03.Rep2
N,N,0.702702702702703,0.297297297297297,28,0.255,1,Fold03.Rep2
N,N,0.702702702702703,0.297297297297297,29,0.255,1,Fold03.Rep2
N,N,0.702702702702703,0.297297297297297,55,0.255,1,Fold03.Rep2
N,N,0.702702702702703,0.297297297297297,77,0.255,1,Fold03.Rep2
N,N,0.702702702702703,0.297297297297297,79,0.255,1,Fold03.Rep2
N,N,0.702702702702703,0.297297297297297,85,0.255,1,Fold03.Rep2
N,N,0.702702702702703,0.297297297297297,95,0.255,1,Fold03.Rep2
N,N,0.702702702702703,0.297297297297297,97,0.255,1,Fold03.Rep2
N,N,0.702702702702703,0.297297297297297,109,0.255,1,Fold03.Rep2
N,N,0.702702702702703,0.297297297297297,119,0.255,1,Fold03.Rep2
N,N,0.702702702702703,0.297297297297297,132,0.255,1,Fold03.Rep2
N,N,0.702702702702703,0.297297297297297,138,0.255,1,Fold03.Rep2
N,S,0.702702702702703,0.297297297297297,149,0.255,1,Fold03.Rep2
N,S,0.702702702702703,0.297297297297297,158,0.255,1,Fold03.Rep2
N,S,0.702702702702703,0.297297297297297,171,0.255,1,Fold03.Rep2
N,S,0.702702702702703,0.297297297297297,184,0.255,1,Fold03.Rep2
N,S,0.702702702702703,0.297297297297297,187,0.255,1,Fold03.Rep2
N,S,0.702702702702703,0.297297297297297,190,0.255,1,Fold03.Rep2
N,N,0.826530612244898,0.173469387755102,9,0.255,1,Fold04.Rep2
N,N,0.826530612244898,0.173469387755102,19,0.255,1,Fold04.Rep2
N,N,0.826530612244898,0.173469387755102,47,0.255,1,Fold04.Rep2
N,N,0.826530612244898,0.173469387755102,48,0.255,1,Fold04.Rep2
N,N,0.826530612244898,0.173469387755102,61,0.255,1,Fold04.Rep2
N,N,0.826530612244898,0.173469387755102,62,0.255,1,Fold04.Rep2
N,N,0.826530612244898,0.173469387755102,81,0.255,1,Fold04.Rep2
N,N,0.826530612244898,0.173469387755102,117,0.255,1,Fold04.Rep2
N,N,0.826530612244898,0.173469387755102,120,0.255,1,Fold04.Rep2
N,N,0.826530612244898,0.173469387755102,121,0.255,1,Fold04.Rep2
N,N,0.826530612244898,0.173469387755102,123,0.255,1,Fold04.Rep2
N,N,0.826530612244898,0.173469387755102,134,0.255,1,Fold04.Rep2
S,N,0.25,0.75,140,0.255,1,Fold04.Rep2
N,N,0.826530612244898,0.173469387755102,143,0.255,1,Fold04.Rep2
N,S,0.826530612244898,0.173469387755102,147,0.255,1,Fold04.Rep2
N,S,0.826530612244898,0.173469387755102,153,0.255,1,Fold04.Rep2
N,S,0.826530612244898,0.173469387755102,154,0.255,1,Fold04.Rep2
N,S,0.611940298507463,0.388059701492537,166,0.255,1,Fold04.Rep2
S,S,0.25,0.75,201,0.255,1,Fold04.Rep2
S,S,0.25,0.75,202,0.255,1,Fold04.Rep2
N,N,0.82,0.18,2,0.255,1,Fold05.Rep2
N,N,0.82,0.18,8,0.255,1,Fold05.Rep2
N,N,0.82,0.18,10,0.255,1,Fold05.Rep2
N,N,0.82,0.18,30,0.255,1,Fold05.Rep2
N,N,0.612903225806452,0.387096774193548,35,0.255,1,Fold05.Rep2
N,N,0.82,0.18,36,0.255,1,Fold05.Rep2
N,N,0.82,0.18,51,0.255,1,Fold05.Rep2
N,N,0.82,0.18,59,0.255,1,Fold05.Rep2
N,N,0.82,0.18,63,0.255,1,Fold05.Rep2
N,N,0.82,0.18,67,0.255,1,Fold05.Rep2
N,N,0.82,0.18,84,0.255,1,Fold05.Rep2
N,N,0.82,0.18,96,0.255,1,Fold05.Rep2
N,N,0.82,0.18,114,0.255,1,Fold05.Rep2
N,N,0.612903225806452,0.387096774193548,130,0.255,1,Fold05.Rep2
N,N,0.612903225806452,0.387096774193548,135,0.255,1,Fold05.Rep2
N,S,0.612903225806452,0.387096774193548,157,0.255,1,Fold05.Rep2
N,S,0.612903225806452,0.387096774193548,160,0.255,1,Fold05.Rep2
N,S,0.82,0.18,174,0.255,1,Fold05.Rep2
S,S,0.277777777777778,0.722222222222222,186,0.255,1,Fold05.Rep2
N,S,0.612903225806452,0.387096774193548,192,0.255,1,Fold05.Rep2
N,S,0.82,0.18,199,0.255,1,Fold05.Rep2
N,N,0.702702702702703,0.297297297297297,1,0.255,1,Fold06.Rep2
N,N,0.702702702702703,0.297297297297297,3,0.255,1,Fold06.Rep2
N,N,0.702702702702703,0.297297297297297,17,0.255,1,Fold06.Rep2
N,N,0.702702702702703,0.297297297297297,26,0.255,1,Fold06.Rep2
N,N,0.702702702702703,0.297297297297297,39,0.255,1,Fold06.Rep2
N,N,0.702702702702703,0.297297297297297,40,0.255,1,Fold06.Rep2
N,N,0.702702702702703,0.297297297297297,44,0.255,1,Fold06.Rep2
N,N,0.702702702702703,0.297297297297297,54,0.255,1,Fold06.Rep2
N,N,0.702702702702703,0.297297297297297,72,0.255,1,Fold06.Rep2
N,N,0.702702702702703,0.297297297297297,82,0.255,1,Fold06.Rep2
N,N,0.702702702702703,0.297297297297297,87,0.255,1,Fold06.Rep2
N,N,0.702702702702703,0.297297297297297,100,0.255,1,Fold06.Rep2
N,N,0.702702702702703,0.297297297297297,105,0.255,1,Fold06.Rep2
N,N,0.702702702702703,0.297297297297297,111,0.255,1,Fold06.Rep2
N,S,0.702702702702703,0.297297297297297,145,0.255,1,Fold06.Rep2
N,S,0.702702702702703,0.297297297297297,150,0.255,1,Fold06.Rep2
N,S,0.702702702702703,0.297297297297297,159,0.255,1,Fold06.Rep2
N,S,0.702702702702703,0.297297297297297,169,0.255,1,Fold06.Rep2
N,S,0.702702702702703,0.297297297297297,176,0.255,1,Fold06.Rep2
N,S,0.702702702702703,0.297297297297297,194,0.255,1,Fold06.Rep2
N,N,0.819047619047619,0.180952380952381,4,0.255,1,Fold07.Rep2
N,N,0.654545454545455,0.345454545454545,15,0.255,1,Fold07.Rep2
S,N,0.222222222222222,0.777777777777778,18,0.255,1,Fold07.Rep2
N,N,0.654545454545455,0.345454545454545,23,0.255,1,Fold07.Rep2
N,N,0.819047619047619,0.180952380952381,32,0.255,1,Fold07.Rep2
N,N,0.654545454545455,0.345454545454545,43,0.255,1,Fold07.Rep2
N,N,0.819047619047619,0.180952380952381,65,0.255,1,Fold07.Rep2
N,N,0.654545454545455,0.345454545454545,68,0.255,1,Fold07.Rep2
N,N,1,0,76,0.255,1,Fold07.Rep2
N,N,0.654545454545455,0.345454545454545,90,0.255,1,Fold07.Rep2
N,N,0.819047619047619,0.180952380952381,94,0.255,1,Fold07.Rep2
N,N,0.819047619047619,0.180952380952381,98,0.255,1,Fold07.Rep2
N,N,0.819047619047619,0.180952380952381,102,0.255,1,Fold07.Rep2
N,N,0.819047619047619,0.180952380952381,106,0.255,1,Fold07.Rep2
N,N,0.819047619047619,0.180952380952381,136,0.255,1,Fold07.Rep2
N,S,0.819047619047619,0.180952380952381,152,0.255,1,Fold07.Rep2
N,S,0.654545454545455,0.345454545454545,168,0.255,1,Fold07.Rep2
N,S,0.654545454545455,0.345454545454545,170,0.255,1,Fold07.Rep2
N,S,0.654545454545455,0.345454545454545,180,0.255,1,Fold07.Rep2
N,S,0.654545454545455,0.345454545454545,183,0.255,1,Fold07.Rep2
N,S,0.654545454545455,0.345454545454545,197,0.255,1,Fold07.Rep2
N,N,0.823529411764706,0.176470588235294,12,0.255,1,Fold08.Rep2
N,N,0.823529411764706,0.176470588235294,13,0.255,1,Fold08.Rep2
N,N,0.823529411764706,0.176470588235294,31,0.255,1,Fold08.Rep2
N,N,0.823529411764706,0.176470588235294,42,0.255,1,Fold08.Rep2
N,N,0.823529411764706,0.176470588235294,80,0.255,1,Fold08.Rep2
N,N,0.60655737704918,0.39344262295082,83,0.255,1,Fold08.Rep2
N,N,0.823529411764706,0.176470588235294,88,0.255,1,Fold08.Rep2
N,N,0.823529411764706,0.176470588235294,92,0.255,1,Fold08.Rep2
N,N,0.823529411764706,0.176470588235294,93,0.255,1,Fold08.Rep2
N,N,0.823529411764706,0.176470588235294,116,0.255,1,Fold08.Rep2
N,N,0.823529411764706,0.176470588235294,131,0.255,1,Fold08.Rep2
N,N,0.60655737704918,0.39344262295082,133,0.255,1,Fold08.Rep2
N,N,0.60655737704918,0.39344262295082,137,0.255,1,Fold08.Rep2
N,N,0.60655737704918,0.39344262295082,141,0.255,1,Fold08.Rep2
N,S,0.60655737704918,0.39344262295082,155,0.255,1,Fold08.Rep2
N,S,0.823529411764706,0.176470588235294,185,0.255,1,Fold08.Rep2
N,S,0.60655737704918,0.39344262295082,191,0.255,1,Fold08.Rep2
N,S,0.60655737704918,0.39344262295082,193,0.255,1,Fold08.Rep2
S,S,0.277777777777778,0.722222222222222,198,0.255,1,Fold08.Rep2
N,S,0.823529411764706,0.176470588235294,204,0.255,1,Fold08.Rep2
N,N,0.702702702702703,0.297297297297297,5,0.255,1,Fold09.Rep2
N,N,0.702702702702703,0.297297297297297,24,0.255,1,Fold09.Rep2
N,N,0.702702702702703,0.297297297297297,25,0.255,1,Fold09.Rep2
N,N,0.702702702702703,0.297297297297297,27,0.255,1,Fold09.Rep2
N,N,0.702702702702703,0.297297297297297,33,0.255,1,Fold09.Rep2
N,N,0.702702702702703,0.297297297297297,38,0.255,1,Fold09.Rep2
