class,N,S
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.263157894736842,0.736842105263158
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.602941176470588,0.397058823529412
0,0.263157894736842,0.736842105263158
0,0.602941176470588,0.397058823529412
0,0.263157894736842,0.736842105263158
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.602941176470588,0.397058823529412
0,0.602941176470588,0.397058823529412
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,1,0
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.263157894736842,0.736842105263158
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,1,0
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.602941176470588,0.397058823529412
0,1,0
0,0.602941176470588,0.397058823529412
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,1,0
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
0,0.263157894736842,0.736842105263158
0,0.602941176470588,0.397058823529412
0,0.824561403508772,0.175438596491228
0,0.824561403508772,0.175438596491228
0,0.602941176470588,0.397058823529412
1,0.824561403508772,0.175438596491228
1,0.263157894736842,0.736842105263158
1,0.824561403508772,0.175438596491228
1,0.602941176470588,0.397058823529412
1,0.263157894736842,0.736842105263158
1,0.263157894736842,0.736842105263158
1,0.824561403508772,0.175438596491228
1,0.824561403508772,0.175438596491228
1,0.824561403508772,0.175438596491228
1,0.824561403508772,0.175438596491228
1,0.602941176470588,0.397058823529412
1,0.602941176470588,0.397058823529412
1,0.602941176470588,0.397058823529412
1,0.263157894736842,0.736842105263158
1,0.824561403508772,0.175438596491228
1,0.602941176470588,0.397058823529412
1,0.824561403508772,0.175438596491228
1,0.263157894736842,0.736842105263158
1,0.602941176470588,0.397058823529412
1,0.824561403508772,0.175438596491228
1,0.824561403508772,0.175438596491228
1,0.602941176470588,0.397058823529412
1,0.263157894736842,0.736842105263158
1,0.602941176470588,0.397058823529412
1,0.602941176470588,0.397058823529412
1,0.602941176470588,0.397058823529412
1,0.263157894736842,0.736842105263158
1,0.824561403508772,0.175438596491228
1,0.824561403508772,0.175438596491228
1,0.824561403508772,0.175438596491228
1,0.824561403508772,0.175438596491228
1,0.602941176470588,0.397058823529412
1,0.824561403508772,0.175438596491228
1,0.263157894736842,0.736842105263158
1,0.602941176470588,0.397058823529412
1,0.602941176470588,0.397058823529412
1,0.263157894736842,0.736842105263158
1,0.602941176470588,0.397058823529412
1,0.602941176470588,0.397058823529412
1,0.602941176470588,0.397058823529412
1,0.824561403508772,0.175438596491228
1,0.263157894736842,0.736842105263158
1,0.602941176470588,0.397058823529412
1,0.263157894736842,0.736842105263158
1,0.602941176470588,0.397058823529412
1,0.824561403508772,0.175438596491228
1,0.602941176470588,0.397058823529412
1,0.602941176470588,0.397058823529412
1,0.602941176470588,0.397058823529412
1,0.602941176470588,0.397058823529412
1,0.602941176470588,0.397058823529412
1,0.602941176470588,0.397058823529412
1,0.602941176470588,0.397058823529412
1,0.263157894736842,0.736842105263158
1,0.824561403508772,0.175438596491228
1,0.824561403508772,0.175438596491228
1,0.263157894736842,0.736842105263158
1,0.263157894736842,0.736842105263158
1,0.602941176470588,0.397058823529412
1,0.824561403508772,0.175438596491228
1,0.602941176470588,0.397058823529412
