Number-Atts,Number-Significant,Atts,AUC
3,3,TRA2B RBM45 U6ATAC,0.9375
4,4,TRA2B RBM45 U6ATAC PTB,0.9375
6,6,RBM22 RBM45 PTB U4ATAC RAVER1 U2,0.9375
7,7,RBM22 RBM45 PTB U4ATAC RAVER1 U2 MAGOH,0.9375
8,8,RBM22 RBM45 PTB U4ATAC RAVER1 U2 MAGOH U12,0.9375
5,5,PTB RBM45 U4ATAC RAVER1 U2,0.8875
3,3,SKIP RBM45 SRSF9,0.8875
4,4,SKIP RBM45 SRSF9 U12,0.8875
5,5,SKIP RBM45 SRSF9 U12 U5,0.8875
2,2,TRA2B RBM45,0.8875
5,5,TRA2B RBM45 U6ATAC PTB SRSF9,0.8875
5,5,TRA2B RBM45 U6ATAC PTB SF3BTV2,0.8875
5,5,TRA2B RBM45 U6ATAC PTB RBM3,0.8875
5,5,TRA2B RBM45 U6ATAC PTB U12,0.8875
5,5,TRA2B RBM45 U6ATAC PTB U5,0.8875
7,7,RBM22 RBM45 PTB U4ATAC RAVER1 U2 SRSF9,0.8875
8,8,RBM22 RBM45 PTB U4ATAC RAVER1 U2 MAGOH RBM3,0.8875
9,9,RBM22 RBM45 PTB U4ATAC RAVER1 U2 MAGOH U12 U5,0.8875
4,4,TRA2A RBM45 PTB RAVER1,0.8875
5,5,TRA2A RBM45 PTB RAVER1 U2,0.8875
6,6,TRA2A RBM45 PTB RAVER1 U2 SRSF9,0.8875
7,7,TRA2A RBM45 PTB RAVER1 U2 SRSF9 U12,0.8875
8,8,TRA2A RBM45 PTB RAVER1 U2 SRSF9 U12 TRA2B,0.8875
2,2,SKIP RBM45,0.875
5,5,TRA2B RBM45 U6ATAC PTB RAVER1,0.875
5,5,TRA2B RBM45 U6ATAC PTB MAGOH,0.875
8,8,RBM22 RBM45 PTB U4ATAC RAVER1 U2 MAGOH SF3BTV2,0.875
9,9,RBM22 RBM45 PTB U4ATAC RAVER1 U2 MAGOH U12 RBM17,0.875
9,9,TRA2A RBM45 PTB RAVER1 U2 SRSF9 U12 TRA2B NOVA1,0.8500000000000001
5,5,TRA2B RBM45 U6ATAC PTB U4ATAC,0.8374999999999999
5,5,TRA2B RBM45 U6ATAC PTB PSF,0.8374999999999999
5,5,TRA2B RBM45 U6ATAC PTB RBM17,0.8374999999999999
7,7,TRA2A RBM45 PTB RAVER1 U2 SRSF9 RBM3,0.8374999999999999
8,8,TRA2A RBM45 PTB RAVER1 U2 SRSF9 U12 U5,0.8374999999999999
9,9,TRA2A RBM45 PTB RAVER1 U2 SRSF9 U12 TRA2B RBM22,0.8374999999999999
9,9,TRA2A RBM45 PTB RAVER1 U2 SRSF9 U12 TRA2B SRSF1,0.8374999999999999
3,3,SKIP RBM45 U4ATAC,0.825
5,5,SKIP RBM45 SRSF9 U12 RBM17,0.825
5,5,TRA2B RBM45 U6ATAC PTB SKIP,0.825
5,5,TRA2B RBM45 U6ATAC PTB U2,0.825
5,5,RBM22 RBM45 PTB U4ATAC RAVER1,0.825
7,7,TRA2A RBM45 PTB RAVER1 U2 SRSF9 SF3BTV2,0.825
