class,N,S
0,0.46703949459924,0.53296050540076
0,0.528564308909844,0.471435691090156
0,0.541367683868861,0.458632316131139
0,0.554116666927887,0.445883333072113
0,0.407634080865411,0.592365919134589
0,0.345851264191755,0.654148735808245
0,0.594881841017131,0.405118158982869
0,0.758929016494522,0.241070983505478
0,0.749387587720836,0.250612412279164
0,0.558351394006957,0.441648605993043
0,0.766268536702913,0.233731463297087
0,0.518451314356787,0.481548685643213
0,0.549874069466352,0.450125930533648
0,0.396758036721424,0.603241963278576
0,0.417459385645324,0.582540614354676
0,0.33049435116137,0.66950564883863
0,0.486881930376319,0.513118069623681
0,0.353654465763278,0.646345534236722
0,0.675580621420271,0.324419378579729
0,0.417459385645324,0.582540614354676
0,0.545624205687374,0.454375794312626
0,0.660362790325422,0.339637209674578
0,0.417459385645324,0.582540614354676
0,0.482596946155857,0.517403053844143
0,0.448461567464629,0.551538432535371
0,0.438455788080503,0.561544211919497
0,0.528564308909844,0.471435691090156
0,0.461222908917227,0.538777091082773
0,0.446920881884355,0.553079118115645
0,0.541367683868861,0.458632316131139
0,0.56411038447366,0.43588961552634
0,0.501303670164186,0.498696329835814
0,0.755776295383624,0.244223704616376
0,0.435767733095748,0.564232266904252
0,0.446920881884355,0.553079118115645
0,0.696730631264506,0.303269368735494
0,0.385618933489997,0.614381066510003
0,0.590740643821839,0.409259356178161
0,0.435767733095748,0.564232266904252
0,0.671809243000776,0.328190756999224
0,0.688096331456573,0.311903668543427
0,0.631483944887441,0.368516055112559
0,0.442684173171668,0.557315826828332
0,0.651211410090312,0.348788589909688
0,0.469759848097893,0.530240151902107
0,0.531285788486373,0.468714211513627
0,0.628937916072842,0.371062083927158
0,0.524287309863435,0.475712690136565
0,0.660362790325422,0.339637209674578
0,0.353654465763278,0.646345534236722
0,0.673181577856186,0.326818422143814
0,0.51416689804541,0.48583310195459
0,0.611306681663746,0.388693318336254
0,0.478314519820486,0.521685480179514
0,0.566794843844266,0.433205156155734
0,0.397882078960702,0.602117921039298
0,0.850418779577385,0.149581220422615
0,0.580903880343447,0.419096119656553
0,0.511437425496952,0.488562574503048
0,0.613899420184761,0.386100579815239
0,0.657908196232449,0.342091803767551
0,0.545624205687374,0.454375794312626
0,0.615375269501145,0.384624730498855
0,0.511437425496952,0.488562574503048
0,0.63690944156033,0.36309055843967
0,0.528564308909844,0.471435691090156
0,0.501303670164186,0.498696329835814
0,0.417459385645324,0.582540614354676
0,0.51416689804541,0.48583310195459
0,0.657908196232449,0.342091803767551
0,0.571002382550418,0.428997617449582
0,0.688096331456573,0.311903668543427
0,0.693093427127613,0.306906572872387
0,0.44422198412421,0.55577801587579
0,0.434236322467214,0.565763677532786
0,0.389691378260259,0.610308621739741
0,0.39937578386536,0.60062421613464
0,0.421637322178112,0.578362677821888
0,0.489995726673959,0.510004273326041
0,0.696730631264506,0.303269368735494
0,0.559887350964818,0.440112649035182
0,0.520006745193038,0.479993254806962
0,0.451165313559761,0.548834686440239
0,0.509880398644291,0.490119601355709
0,0.446920881884355,0.553079118115645
0,0.762053852174532,0.237946147825468
0,0.370946408558955,0.629053591441045
0,0.619427782980238,0.380572217019762
0,0.413293264581884,0.586706735418116
0,0.391174310669787,0.608825689330213
0,0.534387813273517,0.465612186726483
0,0.696730631264506,0.303269368735494
0,0.554116666927887,0.445883333072113
0,0.79380163749018,0.20619836250982
0,0.660362790325422,0.339637209674578
0,0.518451314356787,0.481548685643213
0,0.511437425496952,0.488562574503048
0,0.562577651189387,0.437422348810613
0,0.50559244583754,0.49440755416246
0,0.413293264581884,0.586706735418116
0,0.585074701248834,0.414925298751166
0,0.572528026380412,0.427471973619588
0,0.684402480174271,0.315597519825729
0,0.558351394006957,0.441648605993043
0,0.799361262283897,0.200638737716102
0,0.56411038447366,0.43588961552634
1,0.511437425496952,0.488562574503048
1,0.604613828089571,0.395386171910429
1,0.381562439941666,0.618437560058334
1,0.461222908917227,0.538777091082773
1,0.703931353012179,0.296068646987821
1,0.554116666927887,0.445883333072113
1,0.456962638530288,0.543037361469712
1,0.537105116158474,0.462894883841526
1,0.706203186587699,0.293796813412301
1,0.763181849934835,0.236818150065165
1,0.46703949459924,0.53296050540076
1,0.403498096360409,0.596501903639591
1,0.482596946155857,0.517403053844143
1,0.559887350964818,0.440112649035182
1,0.605735436263965,0.394264563736035
1,0.585074701248834,0.414925298751166
1,0.527011385464767,0.472988614535233
1,0.599009578411177,0.400990421588823
1,0.421637322178112,0.578362677821888
1,0.407634080865411,0.592365919134589
1,0.656504452161446,0.343495547838554
1,0.580903880343447,0.419096119656553
1,0.549874069466352,0.450125930533648
1,0.39937578386536,0.60062421613464
1,0.524287309863435,0.475712690136565
1,0.756924559881288,0.243075440118712
1,0.425826507125888,0.574173492874112
1,0.492726174423585,0.507273825576415
1,0.417459385645324,0.582540614354676
1,0.498572407079063,0.501427592920937
1,0.374958468335417,0.625041531664583
1,0.50559244583754,0.49440755416246
1,0.417459385645324,0.582540614354676
1,0.369493620768449,0.630506379231551
1,0.455416863070443,0.544583136929557
1,0.605735436263965,0.394264563736035
1,0.635467273955246,0.364532726044754
1,0.478314519820486,0.521685480179514
1,0.479869530766321,0.520130469233679
1,0.353654465763278,0.646345534236722
1,0.671809243000776,0.328190756999224
1,0.430026367057745,0.569973632942255
1,0.349742807615399,0.650257192384601
1,0.338130165056334,0.661869834943666
1,0.652625339497167,0.347374660502833
1,0.528564308909844,0.471435691090156
1,0.576721465524003,0.423278534475997
1,0.640867477845688,0.359132522154312
1,0.396758036721424,0.603241963278576
1,0.391174310669787,0.608825689330213
1,0.417459385645324,0.582540614354676
1,0.373499297117228,0.626500702882772
1,0.882251126486425,0.117748873513575
1,0.424303760624418,0.575696239375582
1,0.65896389739262,0.341036102607381
1,0.353654465763278,0.646345534236722
1,0.478314519820486,0.521685480179514
1,0.501303670164186,0.498696329835814
1,0.558351394006957,0.441648605993043
1,0.451165313559761,0.548834686440239
1,0.361536421290472,0.638463578709528
1,0.387096197967661,0.612903802032339
1,0.456962638530288,0.543037361469712
1,0.421637322178112,0.578362677821888
1,0.353654465763278,0.646345534236722
1,0.582420062887845,0.417579937112155
1,0.576721465524003,0.423278534475997
1,0.51572324109635,0.48427675890365
1,0.509880398644291,0.490119601355709
1,0.459674921159583,0.540325078840417
1,0.555655631011682,0.444344368988318
1,0.349742807615399,0.650257192384601
1,0.430026367057745,0.569973632942255
1,0.478314519820486,0.521685480179514
1,0.357585814925192,0.642414185074808
1,0.456962638530288,0.543037361469712
1,0.415944884565362,0.584055115434638
1,0.417459385645324,0.582540614354676
1,0.528564308909844,0.471435691090156
1,0.357585814925192,0.642414185074808
1,0.430026367057745,0.569973632942255
1,0.338130165056334,0.661869834943666
1,0.427350661811831,0.572649338188169
1,0.522733019118869,0.477266980881131
1,0.495457056165042,0.504542943834958
1,0.434236322467214,0.565763677532786
1,0.404998703445153,0.595001296554847
1,0.474035278660773,0.525964721339227
1,0.39937578386536,0.60062421613464
1,0.446920881884355,0.553079118115645
1,0.407634080865411,0.592365919134589
1,0.345851264191755,0.654148735808245
1,0.558351394006957,0.441648605993043
1,0.603123317089286,0.396876682910714
1,0.361536421290472,0.638463578709528
1,0.349742807615399,0.650257192384601
1,0.452708654488892,0.547291345511108
1,0.678305913083924,0.321694086916076
1,0.474035278660773,0.525964721339227
