Ca150,CUGBP,ESRP1,ESRP2,FBP11,Magoh,Nova1,nSR100,PRP8,PSF,PTB,Raver1,RBM17,RBM22,RBM3,RBM45,Sam68 tv1,Sc35,Sf3b tv1,SF3b tv2,SKIP,SND1,SRM160,SRSF1,SRSF3,SRSF4,SRSF5,SRSF6,SRSF9,SRSF10,Tia1,Tra2A,Tra2B,U1,U2,U4,U5,U6,U11,U12,U2af2,U6atac,Class
4.51292724926009,2.33604120003411,240.853725242956,0.298750438319433,0.049823450633203,0.499347941248538,0.306238024660053,0.198903710696961,0.234498339337149,4.17494065205445E-05,0.366621176166397,0.019522060756358,0.171120001449648,0.007132368124801,0.206832973891066,0.001719099254505,0.051966776012587,0.025081741671828,0.657248804193299,0.301343749476267,0.000171167281414,0.238393618659676,1.08682489024462,1.88633911249264,0.520993276888124,0.15675792219413,3.53733978577933,0.074467378956526,1.22009886721922,0.685026339151462,8.0722356312123,0.689057868390638,0.13166207397873,0.416145159816254,1063.24579642854,57.5599996980457,4.4138574770023,7.40511405164616,19.1141038292773,0.34769948668995,0.083678720138935,0.944989535645373,N
2.49123923082912,0.44600821266044,106.585694323737,1.09125702977344,0.758561946210135,0.914777143905992,0.180591222968656,0.053099673296594,2.20283272566954,0.001936425419547,4.64508066614144,0.753340277258434,0.519986295952958,0.141944603436237,1.91970317945478,0.648636847169013,1.90835128605411,1.7472961965559,29.6143344798349,1.67776880654065,0.002227432204917,2.94155376762922,6.60758570549201,0.916630791533026,2.98686753012171,3.87923628253565,8.00656832366198,0.561015559285465,28.1006469243699,2.93774680048858,9.52302944570646,4.88322528420729,2.65752764884742,19.200597625441,3637.91258060592,63.301468980336,236.209167519206,50.7075806704384,61.7906468969903,0.743497021041792,0.640073728121028,0.918967376994653,N
3.74156240762044,0.243185865714579,207.153528130872,0.464433779016724,0.14211325673064,0.799834777524689,0.076829965708034,0.579423299855326,0.516633957376043,0.000368939080022,0.551252932547817,0.155432241984407,0.027039105389271,0.028525443863025,0.55723781888466,0.183307737060552,0.543452406571241,0.389444415714123,9.96737264858462,0.700548940102121,0.001271789125348,0.512156309867105,2.43086109269009,1.67342641812762,0.603050959736724,0.61945381251721,4.7257593838113,0.071038754076717,2.15445322733645,1.23639666390843,8.68675179445886,2.65035918987362,0.477248928056454,2.56667983259473,3322.53232380446,49.96952658836,28.1850764162009,35.6479550550156,68.3445635086367,0.511334249179865,0.121476439729018,0.325854104197801,N
3.28005780556126,0.217444143174877,161.316235312037,0.300846847888809,0.055948942722256,0.289268310811766,0.099780076463642,0.119552428083426,0.150218612228493,2.73312673280665E-05,0.22189705310267,0.041520662708757,0.034611863172405,0.012222461923371,0.226175995546504,0.038385124490781,0.132771238098584,0.062668155107999,1.1070223879511,0.225376420216653,4.44600986697171E-05,0.157562476115802,1.49714802654607,1.39695944197822,0.115172774615296,0.123229813630597,2.34901404869388,0.11651846011389,0.593272109213238,0.546197950097529,7.32627587240018,0.810190792509114,0.031430588963199,0.286904579924897,1355.59198487566,27.0919328498462,3.32601193279066,19.5641934042735,24.8837375272726,0.47892994686191,0.056495166536969,0.377997513995836,N
2.5309051397177,0.082711264317268,129.25810568641,0.12821210042542,-4.545868910277E-07,0.229627294612386,0.015763532235802,0.086574665719283,0.186208628111236,2.17511677773588E-06,0.087200526775625,-4.545868910277E-07,0.007175874669074,0.000765999882203,0.162546561414581,0.012931225357917,0.052124241796815,0.0469732265831,0.620480164983094,0.137980679581766,0.000110821720355,0.095230109013296,0.768285148826591,1.27937661767541,0.046383376355985,0.226302310151034,1.71866859990693,0.021251029012872,0.567125775100281,0.36207254907398,4.84544837955662,0.264797113683495,0.045329055217667,0.098092082289454,1055.68866432157,24.6363838362829,0.447259326575718,11.7766838899688,21.5994449550524,0.313035553700532,0.00621920325615,0.098680859612648,N
4.80004510135709,0.407758565115374,225.102891438516,0.419749108669376,0.051704496401911,0.783586222892027,0.031078922002953,-8.23999266939053E-07,0.52591340361925,0.000478691956937,0.83176100517945,0.024691945461158,0.120579241244178,0.035566587591455,0.80939489660651,0.187069432171636,0.526608395024357,0.445271306459783,7.2100131237427,1.07488612937049,0.000756848835631,0.700604137800045,3.35993098855205,2.29510740618555,0.733114742493502,1.02286045646414,5.86852066342074,0.155013467704739,4.14520023800669,1.19930950904885,11.6128915636288,3.44939872075146,0.87394106740168,2.97530473994323,3410.6539819286,57.8045728068634,16.7087217534306,32.3638556431955,69.88550707973,1.33471781436646,0.094939547538184,0.414711372957172,N
2.35277936655469,0.129301492939985,133.920978066674,0.421432047305776,0.258270095806301,0.688599912283986,0.125242091674315,0.102183115756964,1.11056261747671,0.000701769828442,1.88816012273315,0.282731241273642,0.174368306786653,0.076500837091164,1.12575082662085,0.334706651848751,1.0182730063693,0.961872112146376,28.8037089944927,0.789269583916089,0.002163894719557,1.56475078578175,3.5992565279484,1.25866014905945,1.07164282247388,1.38071200502846,4.68963213286233,0.157946449287238,10.0438109364957,2.08638291900879,6.48475669251368,3.00861820627512,1.19773908416904,3.63052831943652,4579.65834490783,51.5915732963969,74.4406052454313,45.6893082315837,57.5039960663077,0.572969843270769,0.203938044024556,0.627573431010353,N
3.50309830637875,0.052380704572539,167.491814773431,0.248864420034034,-5.91256320066521E-07,0.233626657285805,0.01145901447926,-5.91256320066521E-07,0.155695988352688,4.57186488559161E-06,0.056359884646221,0.139370674302021,0.012012093400202,0.002996750311537,0.251565154392361,-5.91256320066521E-07,0.033083377353146,0.037109881209355,0.284900893788098,0.218319055469519,5.45719444064921E-05,0.124190666078242,1.03040453271856,1.69091384704336,0.053857967871583,0.043941100099676,2.46988297214908,0.010683139751386,0.571170549648747,0.510000555256099,8.59087864871087,0.558799780715032,0.023917722508545,0.359151302074828,268.891276321543,13.1773946435178,2.17294240435082,5.63897817269766,25.7219450641791,0.364024236334074,0.00178086403604,0.071412669878149,N
4.79549023766748,0.233796501709,234.849342272018,0.353551544905729,0.008163546360583,0.420553617980056,0.030570726498249,0.152802938164464,0.288982493718622,1.29377891817012E-05,0.528616518070289,0.041622820291867,0.047458799007054,0.014719819494804,0.448761754044058,0.051171665324679,0.219666986657578,0.352472537230523,2.3591420728852,0.448772688282791,0.00027094894771,0.25682365488503,1.84818493849408,2.38398604990247,0.179790559896333,0.269320691126433,3.54497541391761,0.051221404379393,1.53963902625431,0.982133403623762,7.98875339190081,0.984876361807278,0.091673725836485,0.331865400663082,1930.11821710002,50.9638741646226,2.86469037184213,30.2860944080395,53.103875539265,0.704219634438286,0.04159072270021,0.397920950485064,N
3.05816281545327,0.081327221449717,154.153699200389,0.362608624180091,0.218879810568798,0.408820419791176,0.055275849082094,0.039361028936545,1.30104044667611,0.002377859124157,1.03383175071441,0.131301641500601,0.065124887611251,0.040638205533235,0.479084748867317,0.230815678850777,0.42644298802884,0.401632573248054,24.2255251022072,0.628895132063605,0.002901565512485,0.711070123258798,1.59868744877445,1.34180937985268,0.416940891319018,0.751025656175132,3.38956503815161,0.065656518667758,2.78151727395003,1.1855771368569,6.25740651288046,2.00251302005686,0.464973454007138,3.56115310255473,2770.17294256289,40.7506877634232,28.3350875828063,27.1502922432368,44.6318195520884,0.483186626351195,0.078745744162502,0.624482035199815,N
