ID,NumberAtts,Atts,metricOpt
11,6,SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro,0.993197278911565
2,7,CUGBPNeutro SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro,0.986394557823129
13,7,SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro SKIPNeutro,0.948979591836735
14,7,SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro TIA1Neutro,0.945578231292517
16,7,SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro UA2F2Neutro,0.945578231292517
4,8,CUGBPNeutro SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro SKIPNeutro,0.942176870748299
8,8,CUGBPNeutro SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro PSFNeutro,0.938775510204082
17,7,SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro PSFNeutro,0.935374149659864
6,8,CUGBPNeutro SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro TIA1Neutro,0.925170068027211
1,9,TRA2ANeutro SRM160Neutro SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro SAM68TV1Neutro TRA2BNeutro MAGOHNeutro,0.921768707482993
15,7,SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro U12Neutro,0.914965986394558
12,7,SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro SC35Neutro,0.901360544217687
22,7,U1Neutro PRP8Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro TIA1Neutro,0.894557823129252
3,8,CUGBPNeutro SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro SC35Neutro,0.884353741496599
18,6,U1Neutro PRP8Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro,0.884353741496599
24,8,U1Neutro PRP8Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro TIA1Neutro UA2F2Neutro,0.884353741496599
9,9,SRSF1Neutro U1Neutro ESRP1Neutro NOVA1Neutro SF3BTV1Neutro SRSF3Neutro SRSF5Neutro SAM68TV1Neutro RBM22Neutro,0.880952380952381
10,5,SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro,0.86734693877551
21,7,U1Neutro PRP8Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro MAGOHNeutro,0.863945578231292
19,7,U1Neutro PRP8Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro SC35Neutro,0.860544217687075
5,8,CUGBPNeutro SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro MAGOHNeutro,0.857142857142857
7,8,CUGBPNeutro SRSF6Neutro U1Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro U12Neutro,0.857142857142857
23,8,U1Neutro PRP8Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro TIA1Neutro U12Neutro,0.857142857142857
20,7,U1Neutro PRP8Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro SKIPNeutro,0.850340136054422
25,8,U1Neutro PRP8Neutro NOVA1Neutro SF3BTV1Neutro RBM22Neutro U2Neutro TIA1Neutro PSFNeutro,0.850340136054422
