9	PSF	0.2652894491129785
2	ESRP1	0.31530112044817926
18	SF3BTV1	0.3171685340802988
17	SC35	0.32189542483660133
20	SKIP	0.3445378151260505
10	PTB	0.34879785247432304
22	SRM160	0.3604108309990663
0	CA150	0.38865546218487396
1	CUGBP	0.4250700280112044
3	ESRP2	0.4251867413632119
19	SF3BTV2	0.4394257703081233
29	SRSF9	0.45483193277310924
16	SAM68TV1	0.4625350140056023
14	RBM3	0.4660947712418301
43	U6ATAC	0.493172268907563
6	NOVA1	0.499358076563959
26	SRSF4	0.5002917833800187
25	SRSF3	0.5007002801120447
24	SRSF10	0.5106792717086834
15	RBM45	0.5270191409897292
34	U11	0.5478524743230626
4	FBP11	0.5608076563958917
12	RBM17	0.5615662931839402
42	U6	0.5765056022408963
8	PRP8	0.5790732959850606
13	RBM22	0.6119864612511671
33	U1	0.6126283846872083
32	TRA2B	0.626108776844071
36	U2	0.6408730158730158
31	TRA2A	0.6562791783380019
5	MAGOH	0.669000933706816
35	U12	0.7029645191409898
23	SRSF1	0.7128851540616246
39	U4	0.7341853408029879
11	RAVER1	0.7348272642390289
37	U2AF1	0.7361694677871148
7	nSR100	0.7815126050420168
41	U5	0.7919584500466853
28	SRSF6	0.8029295051353876
38	U2AF2	0.818627450980392
21	SND1	0.8283730158730158
40	U4ATAC	0.8423786181139122
27	SRSF5	0.8628034547152196
30	TIA1	0.9122899159663866
