ID,NumberAtts,Atts,metricOpt
24,8,U4_4h U6ATAC_4h MAGOH_4h U4ATAC_0h TRA2A_0h RAVER1_4h U2_0h U2AF2_0h,0.799065934065934
32,9,U4_4h U6ATAC_4h MAGOH_4h U4ATAC_0h TRA2A_0h RAVER1_4h U2_0h U2AF2_0h U2AF1_0h,0.797692307692308
28,9,U4_4h U6ATAC_4h MAGOH_4h U4ATAC_0h TRA2A_0h RAVER1_4h U2_0h U2AF2_0h U12_4h,0.791208791208791
42,10,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h SRSF10_4h U11_4h TIA1_0h,0.786648351648352
29,9,U4_4h U6ATAC_4h MAGOH_4h U4ATAC_0h TRA2A_0h RAVER1_4h U2_0h U2AF2_0h U2_4h,0.782857142857143
31,9,U4_4h U6ATAC_4h MAGOH_4h U4ATAC_0h TRA2A_0h RAVER1_4h U2_0h U2AF2_0h SC35_0h,0.782728937728938
21,7,U4_4h U6ATAC_4h MAGOH_4h U4ATAC_0h TRA2A_0h RAVER1_4h U2_0h,0.781355311355311
22,8,U4_4h U6ATAC_4h MAGOH_4h U4ATAC_0h TRA2A_0h RAVER1_4h U2_0h SRSF1_0h,0.781007326007326
53,11,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h SRSF10_4h U11_4h TIA1_0h TRA2A_4h,0.770805860805861
43,11,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h SRSF10_4h U11_4h TIA1_0h sf3btv1_0h,0.768699633699634
25,9,U4_4h U6ATAC_4h MAGOH_4h U4ATAC_0h TRA2A_0h RAVER1_4h U2_0h U2AF2_0h NOVA1_0h,0.768571428571429
41,9,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h SRSF10_4h U11_4h,0.768479853479853
48,11,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h SRSF10_4h U11_4h TIA1_0h SAM68TV1_4h,0.768223443223443
14,6,U4ATAC_4h U4_4h U6ATAC_4h MAGOH_4h TIA1_0h TRA2A_4h,0.767912087912088
27,9,U4_4h U6ATAC_4h MAGOH_4h U4ATAC_0h TRA2A_0h RAVER1_4h U2_0h U2AF2_0h U11_0h,0.767875457875458
45,11,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h SRSF10_4h U11_4h TIA1_0h PSF_0h,0.767399267399267
8,5,U4ATAC_4h U4_4h U6ATAC_4h MAGOH_4h TIA1_0h,0.76547619047619
39,8,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h SRSF10_4h,0.765311355311355
54,11,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h SRSF10_4h U11_4h TIA1_0h SRSF6_4h,0.764267399267399
50,11,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h SRSF10_4h U11_4h TIA1_0h SRSF4_4h,0.764249084249084
46,11,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h SRSF10_4h U11_4h TIA1_0h SRSF3_4h,0.763919413919414
38,7,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h,0.763772893772894
51,11,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h SRSF10_4h U11_4h TIA1_0h SND1_4h,0.763699633699634
16,7,U4ATAC_4h U4_4h U6ATAC_4h MAGOH_4h TIA1_0h TRA2A_4h SC35_0h,0.761923076923077
26,9,U4_4h U6ATAC_4h MAGOH_4h U4ATAC_0h TRA2A_0h RAVER1_4h U2_0h U2AF2_0h U5_0h,0.761703296703297
2,4,U4ATAC_4h U4_4h U6ATAC_4h MAGOH_4h,0.761373626373626
15,7,U4ATAC_4h U4_4h U6ATAC_4h MAGOH_4h TIA1_0h TRA2A_4h SRSF1_0h,0.761172161172161
47,11,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h SRSF10_4h U11_4h TIA1_0h TRA2B_4h,0.760915750915751
10,6,U4ATAC_4h U4_4h U6ATAC_4h MAGOH_4h TIA1_0h U6ATAC_0h,0.75981684981685
34,9,U6ATAC_4h MAGOH_4h SRSF9_4h U4ATAC_0h ESRP1_4h RAVER1_0h U4_0h PSF_0h SAM68TV1_4h,0.758681318681319
5,5,U4ATAC_4h U4_4h U6ATAC_4h MAGOH_4h RBM17_0h,0.758351648351648
9,6,U4ATAC_4h U4_4h U6ATAC_4h MAGOH_4h TIA1_0h SRSF3_4h,0.758296703296703
17,6,U4_4h U6ATAC_4h MAGOH_4h U4ATAC_0h TRA2A_0h RAVER1_4h,0.757564102564103
59,11,SRSF9_4h U4ATAC_0h ESRP1_4h FBP11_4h SRSF10_0h U2AF2_4h sf3btv1_4h SRSF10_4h U11_4h TIA1_0h RBM45_0h,0.757545787545787
1,3,U4ATAC_4h U4_4h U6ATAC_4h,0.757454212454212
