Number-Atts,Number-Significant,Atts,AUC
7,4,SRSF5 SAM68TV1 U6ATAC U6 ESRP1 NOVA1 U4,0.8928571428571429
4,3,SAM68TV1 U6ATAC RAVER1 U6,0.8571428571428572
5,3,SAM68TV1 U6ATAC RAVER1 U6 SC35,0.8571428571428572
6,3,SAM68TV1 U6ATAC RAVER1 U6 SC35 PRP8,0.8571428571428572
7,3,SAM68TV1 U6ATAC RAVER1 U6 SC35 PRP8 CUGBP,0.8571428571428572
8,3,SAM68TV1 U6ATAC RAVER1 U6 SC35 PRP8 CUGBP nSR100,0.8571428571428572
9,4,SAM68TV1 U6ATAC RAVER1 U6 SC35 PRP8 CUGBP nSR100 FBP11,0.8571428571428572
10,4,SAM68TV1 U6ATAC RAVER1 U6 SC35 PRP8 CUGBP nSR100 FBP11 ESRP2,0.8571428571428572
11,5,SAM68TV1 U6ATAC RAVER1 U6 SC35 PRP8 CUGBP nSR100 FBP11 ESRP2 U12,0.8571428571428572
4,2,RAVER1 SAM68TV1 U6 ESRP1,0.8571428571428572
5,3,RAVER1 SAM68TV1 U6 ESRP1 SF3BTV2,0.8571428571428572
6,4,RAVER1 SAM68TV1 U6 ESRP1 SF3BTV2 U5,0.8571428571428572
7,5,RAVER1 SAM68TV1 U6 ESRP1 SF3BTV2 U5 NOVA1,0.8571428571428572
8,5,RAVER1 SAM68TV1 U6 ESRP1 SF3BTV2 U5 NOVA1 CUGBP,0.8571428571428572
9,5,RAVER1 SAM68TV1 U6 ESRP1 SF3BTV2 U5 NOVA1 CUGBP nSR100,0.8571428571428572
10,6,RAVER1 SAM68TV1 U6 ESRP1 SF3BTV2 U5 NOVA1 CUGBP nSR100 RBM17,0.8571428571428572
11,7,RAVER1 SAM68TV1 U6 ESRP1 SF3BTV2 U5 NOVA1 CUGBP nSR100 RBM17 MAGOH,0.8571428571428572
12,7,ESRP1 SAM68TV1 U6ATAC RAVER1 SC35 RBM3 U5 PRP8 NOVA1 SRSF1 SF3BTV1 nSR100,0.8571428571428572
4,3,SC35 SAM68TV1 U6ATAC RAVER1,0.8571428571428572
5,4,SC35 SAM68TV1 U6ATAC RAVER1 NOVA1,0.8571428571428572
6,5,SC35 SAM68TV1 U6ATAC RAVER1 NOVA1 SND1,0.8571428571428572
7,5,SC35 SAM68TV1 U6ATAC RAVER1 NOVA1 SND1 CUGBP,0.8571428571428572
8,5,SC35 SAM68TV1 U6ATAC RAVER1 NOVA1 SND1 CUGBP U4,0.8571428571428572
9,5,SC35 SAM68TV1 U6ATAC RAVER1 NOVA1 SND1 CUGBP U4 nSR100,0.8571428571428572
