ID,NumberAtts,Atts,metricOpt
1,1,Q9HBI1_PARVB,1
2,2,Q9HBI1_PARVB P62333_PRS10,1
3,2,Q9HBI1_PARVB P0DMV9_HS71B,1
4,2,Q9HBI1_PARVB P49411_EFTU,1
5,2,Q9HBI1_PARVB P62136_PP1A,1
6,2,Q9HBI1_PARVB P09525_ANXA4,1
7,2,Q9HBI1_PARVB P19971_TYPH,1
8,2,Q9HBI1_PARVB P07195_LDHB,1
9,2,Q9HBI1_PARVB P48643_TCPE,1
10,2,Q9HBI1_PARVB P68104_EF1A1,1
11,2,Q9HBI1_PARVB O95336_6PGL,1
12,2,Q9HBI1_PARVB P30153_2AAA,1
13,2,Q9HBI1_PARVB P62191_PRS4,1
14,2,Q9HBI1_PARVB Q99880_H2B1L,1
15,2,Q9HBI1_PARVB Q07960_RHG01,1
16,2,Q9HBI1_PARVB P52566_GDIR2,1
17,2,Q9HBI1_PARVB P07741_APT,1
18,2,Q9HBI1_PARVB P25815_S100P,1
19,2,Q9HBI1_PARVB O75608_LYPA1,1
20,2,Q9HBI1_PARVB O60496_DOK2,1
21,3,P62333_PRS10 P68363_TBA1B P09525_ANXA4,1
22,4,P62333_PRS10 P68363_TBA1B P09525_ANXA4 P19971_TYPH,1
23,4,P62333_PRS10 P68363_TBA1B P09525_ANXA4 P07195_LDHB,1
24,4,P62333_PRS10 P68363_TBA1B P09525_ANXA4 P48643_TCPE,1
25,4,P62333_PRS10 P68363_TBA1B P09525_ANXA4 P68104_EF1A1,1
26,4,P62333_PRS10 P68363_TBA1B P09525_ANXA4 P30153_2AAA,1
27,4,P62333_PRS10 P68363_TBA1B P09525_ANXA4 P62191_PRS4,1
28,4,P62333_PRS10 P68363_TBA1B P09525_ANXA4 Q99880_H2B1L,1
29,4,P62333_PRS10 P68363_TBA1B P09525_ANXA4 P52566_GDIR2,1
30,4,P62333_PRS10 P68363_TBA1B P09525_ANXA4 P25815_S100P,1
31,4,P62333_PRS10 P68363_TBA1B P09525_ANXA4 O75608_LYPA1,1
32,4,P62333_PRS10 P68363_TBA1B P09525_ANXA4 O60496_DOK2,1
33,4,P49411_EFTU P09525_ANXA4 O95336_6PGL P30153_2AAA,1
34,5,P49411_EFTU P09525_ANXA4 O95336_6PGL P30153_2AAA P62191_PRS4,1
35,5,P49411_EFTU P09525_ANXA4 O95336_6PGL P30153_2AAA Q99880_H2B1L,1
36,5,P49411_EFTU P09525_ANXA4 O95336_6PGL P30153_2AAA Q07960_RHG01,1
37,5,P49411_EFTU P09525_ANXA4 O95336_6PGL P30153_2AAA P52566_GDIR2,1
38,5,P49411_EFTU P09525_ANXA4 O95336_6PGL P30153_2AAA P07741_APT,1
39,5,P49411_EFTU P09525_ANXA4 O95336_6PGL P30153_2AAA P25815_S100P,1
40,5,P49411_EFTU P09525_ANXA4 O95336_6PGL P30153_2AAA O75608_LYPA1,1
41,5,P49411_EFTU P09525_ANXA4 O95336_6PGL P30153_2AAA O60496_DOK2,1
42,4,P62136_PP1A P09525_ANXA4 P19971_TYPH P07195_LDHB,1
43,5,P62136_PP1A P09525_ANXA4 P19971_TYPH P07195_LDHB P48643_TCPE,1
44,5,P62136_PP1A P09525_ANXA4 P19971_TYPH P07195_LDHB O95336_6PGL,1
45,5,P62136_PP1A P09525_ANXA4 P19971_TYPH P07195_LDHB P30153_2AAA,1
46,5,P62136_PP1A P09525_ANXA4 P19971_TYPH P07195_LDHB P62191_PRS4,1
47,5,P62136_PP1A P09525_ANXA4 P19971_TYPH P07195_LDHB Q99880_H2B1L,1
48,5,P62136_PP1A P09525_ANXA4 P19971_TYPH P07195_LDHB P52566_GDIR2,1
49,5,P62136_PP1A P09525_ANXA4 P19971_TYPH P07195_LDHB P07741_APT,1
50,5,P62136_PP1A P09525_ANXA4 P19971_TYPH P07195_LDHB P25815_S100P,1
51,5,P62136_PP1A P09525_ANXA4 P19971_TYPH P07195_LDHB O75608_LYPA1,1
52,5,P62136_PP1A P09525_ANXA4 P19971_TYPH P07195_LDHB O60496_DOK2,1
53,5,P07195_LDHB P48643_TCPE P68104_EF1A1 P52566_GDIR2 P07741_APT,1
54,6,P07195_LDHB P48643_TCPE P68104_EF1A1 P52566_GDIR2 P07741_APT P25815_S100P,1
55,6,P07195_LDHB P48643_TCPE P68104_EF1A1 P52566_GDIR2 P07741_APT O75608_LYPA1,1
56,6,P07195_LDHB P48643_TCPE P68104_EF1A1 P52566_GDIR2 P07741_APT O60496_DOK2,1
57,5,P48643_TCPE P68104_EF1A1 O95336_6PGL P62191_PRS4 Q99880_H2B1L,1
58,6,P48643_TCPE P68104_EF1A1 O95336_6PGL P62191_PRS4 Q99880_H2B1L Q07960_RHG01,1
59,6,P48643_TCPE P68104_EF1A1 O95336_6PGL P62191_PRS4 Q99880_H2B1L P52566_GDIR2,1
60,6,P48643_TCPE P68104_EF1A1 O95336_6PGL P62191_PRS4 Q99880_H2B1L P07741_APT,1
61,6,P48643_TCPE P68104_EF1A1 O95336_6PGL P62191_PRS4 Q99880_H2B1L P25815_S100P,1
62,6,P48643_TCPE P68104_EF1A1 O95336_6PGL P62191_PRS4 Q99880_H2B1L O75608_LYPA1,1
63,6,P48643_TCPE P68104_EF1A1 O95336_6PGL P62191_PRS4 Q99880_H2B1L O60496_DOK2,1
64,5,P68104_EF1A1 O95336_6PGL P30153_2AAA P62191_PRS4 Q99880_H2B1L,1
65,6,P68104_EF1A1 O95336_6PGL P30153_2AAA P62191_PRS4 Q99880_H2B1L Q07960_RHG01,1
66,6,P68104_EF1A1 O95336_6PGL P30153_2AAA P62191_PRS4 Q99880_H2B1L P52566_GDIR2,1
67,6,P68104_EF1A1 O95336_6PGL P30153_2AAA P62191_PRS4 Q99880_H2B1L P25815_S100P,1
68,6,P68104_EF1A1 O95336_6PGL P30153_2AAA P62191_PRS4 Q99880_H2B1L O75608_LYPA1,1
69,6,P68104_EF1A1 O95336_6PGL P30153_2AAA P62191_PRS4 Q99880_H2B1L O60496_DOK2,1
70,6,P30153_2AAA P62191_PRS4 Q99880_H2B1L P07741_APT P25815_S100P O75608_LYPA1,1
