ID,NumberAtts,Atts,ROC,Sens,Spec
30,1,CA150,0.875,0.75,1
60,1,TRA2A,0.875,0.75,1
63,1,TRA2A,0.870689655172414,0.75,1
64,1,TRA2A,0.875,0.75,1
66,1,TRA2A,0.875,0.75,1
67,1,TRA2A,0.875,0.75,1
68,1,TRA2A,0.875,0.75,1
69,1,TRA2A,0.875,0.75,1
70,1,TRA2A,0.875,0.75,1
71,1,TRA2A,0.875,0.75,1
72,1,TRA2A,0.875,0.75,1
73,1,TRA2A,0.875,0.75,1
74,1,TRA2A,0.875,0.75,1
75,1,TRA2A,0.875,0.75,1
76,1,TRA2A,0.875,0.75,1
77,1,TRA2A,0.875,0.75,1
78,1,TRA2A,0.875,0.75,1
79,1,TRA2A,0.875,0.75,1
80,1,TRA2A,0.875,0.75,1
81,1,TRA2A,0.875,0.75,1
82,1,TRA2A,0.875,0.75,1
83,1,TRA2A,0.875,0.75,1
84,1,TRA2A,0.875,0.75,1
139,1,CA150,0.875,0.75,1
172,1,TRA2A,0.862068965517241,0.75,1
173,1,TRA2A,0.862068965517241,0.75,1
175,1,TRA2A,0.862068965517241,0.75,1
176,1,TRA2A,0.862068965517241,0.75,1
177,1,TRA2A,0.862068965517241,0.75,1
178,1,TRA2A,0.862068965517241,0.75,1
179,1,TRA2A,0.862068965517241,0.75,1
180,1,TRA2A,0.862068965517241,0.75,1
181,1,TRA2A,0.862068965517241,0.75,1
182,1,TRA2A,0.862068965517241,0.75,1
183,1,TRA2A,0.862068965517241,0.75,1
184,1,TRA2A,0.862068965517241,0.75,1
185,1,TRA2A,0.862068965517241,0.75,1
186,1,TRA2A,0.862068965517241,0.75,1
187,1,TRA2A,0.862068965517241,0.75,1
188,1,TRA2A,0.862068965517241,0.75,1
189,1,TRA2A,0.862068965517241,0.75,1
190,1,TRA2A,0.862068965517241,0.75,1
191,1,TRA2A,0.862068965517241,0.75,1
192,1,TRA2A,0.862068965517241,0.75,1
193,1,TRA2A,0.862068965517241,0.75,1
194,1,SRM160,0.875,0.75,1
196,1,SRM160,0.875,0.75,1
197,1,SRM160,0.875,0.75,1
198,1,SRM160,0.875,0.75,1
199,1,SRM160,0.875,0.75,1
200,1,SRM160,0.875,0.75,1
201,1,SRM160,0.875,0.75,1
202,1,SRM160,0.875,0.75,1
203,1,SRM160,0.875,0.75,1
204,1,SRM160,0.875,0.75,1
205,1,SRM160,0.875,0.75,1
206,1,SRM160,0.875,0.75,1
207,1,SRM160,0.875,0.75,1
208,1,SRM160,0.875,0.75,1
209,1,SRM160,0.875,0.75,1
210,1,SRM160,0.875,0.75,1
211,1,SRM160,0.875,0.75,1
212,1,SRM160,0.875,0.75,1
213,1,SRM160,0.875,0.75,1
214,1,SRM160,0.875,0.75,1
215,1,SRM160,0.875,0.75,1
420,1,SRM160,0.862068965517241,0.75,1
421,1,SRM160,0.862068965517241,0.75,1
422,1,SRM160,0.862068965517241,0.75,1
423,1,SRM160,0.862068965517241,0.75,1
425,1,SRM160,0.862068965517241,0.75,1
426,1,SRM160,0.862068965517241,0.75,1
427,1,SRM160,0.862068965517241,0.75,1
428,1,SRM160,0.862068965517241,0.75,1
429,1,SRM160,0.862068965517241,0.75,1
430,1,SRM160,0.862068965517241,0.75,1
431,1,SRM160,0.862068965517241,0.75,1
432,1,SRM160,0.862068965517241,0.75,1
433,1,SRM160,0.862068965517241,0.75,1
434,1,SRM160,0.862068965517241,0.75,1
435,1,SRM160,0.862068965517241,0.75,1
436,1,SRM160,0.862068965517241,0.75,1
437,1,SRM160,0.862068965517241,0.75,1
438,1,SRM160,0.862068965517241,0.75,1
439,1,SRM160,0.862068965517241,0.75,1
440,1,SRM160,0.862068965517241,0.75,1
452,3,CA150 U2AF1 U6,0.849137931034483,0.75,1
491,1,RBM17,0.827586206896552,0,1
492,1,RBM17,0.870689655172414,0,1
493,1,RBM17,0.870689655172414,0,1
494,1,RBM17,0.870689655172414,0,1
495,1,RBM17,0.870689655172414,0,1
496,1,RBM17,0.870689655172414,0,1
497,1,RBM17,0.870689655172414,0,1
498,1,RBM17,0.870689655172414,0,1
499,1,RBM17,0.870689655172414,0,1
504,1,RBM17,0.875,0.5,1
506,1,RBM17,0.875,0.5,1
507,1,RBM17,0.875,0.5,1
508,1,RBM17,0.875,0.5,1
509,1,RBM17,0.875,0.5,1
510,1,RBM17,0.875,0.5,1
511,1,RBM17,0.875,0.5,1
512,1,RBM17,0.875,0.5,1
513,1,RBM17,0.875,0.5,1
514,1,RBM17,0.875,0.5,1
515,1,RBM17,0.875,0.5,1
537,1,RBM17,0.900862068965517,0.5,1
538,1,RBM17,0.900862068965517,0.5,1
573,2,CELF4 SRSF4,1,0.5,1
574,2,CELF4 SRSF4,1,0.5,1
575,2,CELF4 SRSF4,1,0.5,1
1,1,TRA2A,0.857758620689655,0.75,0.96551724137931
4,1,TRA2A,0.818965517241379,0.75,0.96551724137931
5,1,TRA2A,0.857758620689655,0.75,0.96551724137931
8,1,TRA2A,0.84051724137931,0.75,0.96551724137931
9,1,TRA2A,0.857758620689655,0.75,0.96551724137931
11,1,TRA2A,0.857758620689655,0.75,0.96551724137931
12,1,TRA2A,0.857758620689655,0.75,0.96551724137931
13,1,TRA2A,0.831896551724138,0.75,0.96551724137931
14,1,TRA2A,0.857758620689655,0.75,0.96551724137931
15,1,TRA2A,0.857758620689655,0.75,0.96551724137931
16,1,TRA2A,0.857758620689655,0.75,0.96551724137931
17,1,TRA2A,0.857758620689655,0.75,0.96551724137931
18,1,TRA2A,0.857758620689655,0.75,0.96551724137931
20,1,TRA2A,0.857758620689655,0.75,0.96551724137931
21,1,TRA2A,0.857758620689655,0.75,0.96551724137931
22,1,TRA2A,0.857758620689655,0.75,0.96551724137931
23,1,TRA2A,0.857758620689655,0.75,0.96551724137931
24,1,TRA2A,0.857758620689655,0.75,0.96551724137931
25,1,TRA2A,0.857758620689655,0.75,0.96551724137931
26,1,TRA2A,0.857758620689655,0.75,0.96551724137931
27,1,TRA2A,0.857758620689655,0.75,0.96551724137931
28,1,TRA2A,0.857758620689655,0.75,0.96551724137931
29,1,TRA2A,0.857758620689655,0.75,0.96551724137931
31,1,U2AF1,0.978448275862069,0.75,0.96551724137931
32,1,U2AF1,0.978448275862069,0.75,0.96551724137931
33,1,U2AF1,0.978448275862069,0.75,0.96551724137931
34,1,U2AF1,0.978448275862069,0.75,0.96551724137931
35,1,U2AF1,0.978448275862069,0.75,0.96551724137931
36,1,U2AF1,0.978448275862069,0.75,0.96551724137931
37,1,U2AF1,0.978448275862069,0.75,0.96551724137931
38,1,U2AF1,0.978448275862069,0.75,0.96551724137931
39,1,U2AF1,0.978448275862069,0.75,0.96551724137931
40,1,U2AF1,0.978448275862069,0.75,0.96551724137931
41,1,U2AF1,0.978448275862069,0.75,0.96551724137931
42,1,U2AF1,0.978448275862069,0.75,0.96551724137931
43,1,U2AF1,0.978448275862069,0.75,0.96551724137931
44,1,U2AF1,0.978448275862069,0.75,0.96551724137931
45,1,U2AF1,0.978448275862069,0.75,0.96551724137931
46,1,U2AF1,0.978448275862069,0.75,0.96551724137931
47,1,U2AF1,0.978448275862069,0.75,0.96551724137931
48,1,U2AF1,0.978448275862069,0.75,0.96551724137931
49,1,U2AF1,0.978448275862069,0.75,0.96551724137931
50,1,U2AF1,0.978448275862069,0.75,0.96551724137931
51,1,U2AF1,0.978448275862069,0.75,0.96551724137931
52,1,U2AF1,0.978448275862069,0.75,0.96551724137931
53,1,U2AF1,0.978448275862069,0.75,0.96551724137931
54,1,U2AF1,0.978448275862069,0.75,0.96551724137931
55,1,U2AF1,0.978448275862069,0.75,0.96551724137931
56,1,TRA2A,0.857758620689655,0.75,0.96551724137931
58,1,TRA2A,0.853448275862069,0.75,0.96551724137931
59,1,TRA2A,0.814655172413793,0.75,0.96551724137931
62,1,TRA2A,0.849137931034483,0.75,0.96551724137931
110,1,TRA2A,0.857758620689655,0.75,0.96551724137931
113,1,TRA2A,0.818965517241379,0.75,0.96551724137931
114,1,TRA2A,0.857758620689655,0.75,0.96551724137931
117,1,TRA2A,0.836206896551724,0.75,0.96551724137931
120,1,TRA2A,0.853448275862069,0.75,0.96551724137931
121,1,TRA2A,0.857758620689655,0.75,0.96551724137931
122,1,TRA2A,0.831896551724138,0.75,0.96551724137931
123,1,TRA2A,0.857758620689655,0.75,0.96551724137931
124,1,TRA2A,0.857758620689655,0.75,0.96551724137931
125,1,TRA2A,0.857758620689655,0.75,0.96551724137931
126,1,TRA2A,0.853448275862069,0.75,0.96551724137931
127,1,TRA2A,0.857758620689655,0.75,0.96551724137931
129,1,TRA2A,0.857758620689655,0.75,0.96551724137931
130,1,TRA2A,0.857758620689655,0.75,0.96551724137931
131,1,TRA2A,0.857758620689655,0.75,0.96551724137931
132,1,TRA2A,0.857758620689655,0.75,0.96551724137931
133,1,TRA2A,0.857758620689655,0.75,0.96551724137931
134,1,TRA2A,0.857758620689655,0.75,0.96551724137931
135,1,TRA2A,0.857758620689655,0.75,0.96551724137931
136,1,TRA2A,0.857758620689655,0.75,0.96551724137931
137,1,TRA2A,0.857758620689655,0.75,0.96551724137931
138,1,TRA2A,0.857758620689655,0.75,0.96551724137931
