Number-Atts,Number-Significant,Atts,AUC
7,4,U12 CUGBP PRP8 RBM3 PTB CA150 SRSF1,0.9166666666666666
8,5,U12 CUGBP PRP8 RBM3 PTB CA150 SRSF1 SF3BTV2,0.9166666666666666
9,6,U12 CUGBP PRP8 RBM3 PTB CA150 SRSF1 SF3BTV2 SND1,0.9166666666666666
4,0,ESRP2 CUGBP PRP8 ESRP1,0.9166666666666666
4,0,nSR100 CUGBP PRP8 ESRP1,0.9166666666666666
5,1,nSR100 CUGBP PRP8 ESRP1 SRSF10,0.9166666666666666
7,4,U5 CUGBP PRP8 MAGOH ESRP1 RBM45 SF3BTV2,0.9166666666666666
3,1,CUGBP PRP8 RBM3,0.875
4,2,CUGBP PRP8 RBM3 PTB,0.875
5,2,CUGBP PRP8 RBM3 PTB CA150,0.875
6,3,CUGBP PRP8 RBM3 PTB CA150 SF3BTV2,0.875
7,4,CUGBP PRP8 RBM3 PTB CA150 SF3BTV2 U12,0.875
8,4,CUGBP PRP8 RBM3 PTB CA150 SF3BTV2 U12 SC35,0.875
9,5,CUGBP PRP8 RBM3 PTB CA150 SF3BTV2 U12 SC35 SKIP,0.875
10,6,CUGBP PRP8 RBM3 PTB CA150 SF3BTV2 U12 SC35 SKIP U11,0.875
4,1,RBM17 CUGBP PRP8 ESRP1,0.875
5,2,RBM17 CUGBP PRP8 ESRP1 U6ATAC,0.875
6,3,RBM17 CUGBP PRP8 ESRP1 U6ATAC U5,0.875
3,1,PTB CUGBP PRP8,0.875
4,1,PTB CUGBP PRP8 CA150,0.875
5,2,PTB CUGBP PRP8 CA150 SF3BTV2,0.875
6,3,PTB CUGBP PRP8 CA150 SF3BTV2 U12,0.875
7,4,PTB CUGBP PRP8 CA150 SF3BTV2 U12 NOVA1,0.875
8,5,PTB CUGBP PRP8 CA150 SF3BTV2 U12 NOVA1 SKIP,0.875
9,6,PTB CUGBP PRP8 CA150 SF3BTV2 U12 NOVA1 SKIP SND1,0.875
5,1,CA150 CUGBP PRP8 MAGOH ESRP1,0.875
6,2,CA150 CUGBP PRP8 MAGOH ESRP1 RBM3,0.875
7,3,CA150 CUGBP PRP8 MAGOH ESRP1 RBM3 RBM17,0.875
8,4,CA150 CUGBP PRP8 MAGOH ESRP1 RBM3 RBM17 PTB,0.875
9,5,CA150 CUGBP PRP8 MAGOH ESRP1 RBM3 RBM17 PTB U12,0.875
10,6,CA150 CUGBP PRP8 MAGOH ESRP1 RBM3 RBM17 PTB U12 U5,0.875
7,4,SRSF4 CUGBP PRP8 RBM17 PTB CA150 SF3BTV2,0.875
8,5,SRSF4 CUGBP PRP8 RBM17 PTB CA150 SF3BTV2 U5,0.875
8,5,SF3BTV2 CUGBP PRP8 MAGOH RBM3 RBM17 PTB CA150,0.875
4,2,U12 CUGBP PRP8 RBM3,0.875
5,3,U12 CUGBP PRP8 RBM3 PTB,0.875
6,3,U12 CUGBP PRP8 RBM3 PTB CA150,0.875
12,8,U4ATAC CUGBP PRP8 MAGOH CA150 U6 U1 RAVER1 U12 SKIP TRA2A SND1,0.875
5,1,ESRP2 CUGBP PRP8 ESRP1 PTB,0.875
5,1,ESRP2 CUGBP PRP8 ESRP1 SRSF5,0.875
5,1,nSR100 CUGBP PRP8 ESRP1 PTB,0.875
5,1,nSR100 CUGBP PRP8 ESRP1 SF3BTV2,0.875
5,1,nSR100 CUGBP PRP8 ESRP1 U12,0.875
5,1,nSR100 CUGBP PRP8 ESRP1 SRSF5,0.875
4,1,SF3BTV1 CUGBP PRP8 MAGOH,0.875
5,1,SF3BTV1 CUGBP PRP8 MAGOH ESRP1,0.875
6,2,SF3BTV1 CUGBP PRP8 MAGOH ESRP1 RBM45,0.875
7,3,SF3BTV1 CUGBP PRP8 MAGOH ESRP1 RBM45 RBM3,0.875
8,3,SF3BTV1 CUGBP PRP8 MAGOH ESRP1 RBM45 RBM3 nSR100,0.875
5,2,SRSF5 CUGBP PRP8 MAGOH ESRP1,0.875
6,3,SRSF5 CUGBP PRP8 MAGOH ESRP1 RBM3,0.875
7,4,SRSF5 CUGBP PRP8 MAGOH ESRP1 RBM3 U6ATAC,0.875
8,4,SRSF5 CUGBP PRP8 MAGOH ESRP1 RBM3 U6ATAC U6,0.875
9,5,SRSF5 CUGBP PRP8 MAGOH ESRP1 RBM3 U6ATAC U6 U12,0.875
10,5,SRSF5 CUGBP PRP8 MAGOH ESRP1 RBM3 U6ATAC U6 U12 SC35,0.875
11,5,SRSF5 CUGBP PRP8 MAGOH ESRP1 RBM3 U6ATAC U6 U12 SC35 ESRP2,0.875
10,6,SKIP CUGBP PRP8 MAGOH ESRP1 FBP11 RBM45 U2 CA150 SRSF4,0.875
11,7,SKIP CUGBP PRP8 MAGOH ESRP1 FBP11 RBM45 U2 CA150 SRSF4 U12,0.875
7,2,U2AF2 CUGBP PRP8 MAGOH ESRP1 PTB CA150,0.875
8,3,U2AF2 CUGBP PRP8 MAGOH ESRP1 PTB CA150 SF3BTV2,0.875
9,4,U2AF2 CUGBP PRP8 MAGOH ESRP1 PTB CA150 SF3BTV2 U12,0.875
10,5,U2AF2 CUGBP PRP8 MAGOH ESRP1 PTB CA150 SF3BTV2 U12 RBM22,0.875
11,5,U2AF2 CUGBP PRP8 MAGOH ESRP1 PTB CA150 SF3BTV2 U12 RBM22 ESRP2,0.875
12,5,U2AF2 CUGBP PRP8 MAGOH ESRP1 PTB CA150 SF3BTV2 U12 RBM22 ESRP2 nSR100,0.875
9,3,SRSF10 CUGBP PRP8 MAGOH ESRP1 CA150 U6 U4 U12,0.875
10,3,SRSF10 CUGBP PRP8 MAGOH ESRP1 CA150 U6 U4 U12 SC35,0.875
11,3,SRSF10 CUGBP PRP8 MAGOH ESRP1 CA150 U6 U4 U12 SC35 SF3BTV1,0.875
2,0,CUGBP PRP8,0.8333333333333334
6,3,CUGBP PRP8 RBM3 PTB CA150 SRSF4,0.8333333333333334
3,2,MAGOH CUGBP FBP11,0.8333333333333334
4,3,MAGOH CUGBP FBP11 SRSF1,0.8333333333333334
5,4,MAGOH CUGBP FBP11 SRSF1 SRSF4,0.8333333333333334
6,5,MAGOH CUGBP FBP11 SRSF1 SRSF4 U12,0.8333333333333334
7,5,MAGOH CUGBP FBP11 SRSF1 SRSF4 U12 ESRP2,0.8333333333333334
8,5,MAGOH CUGBP FBP11 SRSF1 SRSF4 U12 ESRP2 nSR100,0.8333333333333334
9,6,MAGOH CUGBP FBP11 SRSF1 SRSF4 U12 ESRP2 nSR100 SRSF5,0.8333333333333334
10,7,MAGOH CUGBP FBP11 SRSF1 SRSF4 U12 ESRP2 nSR100 SRSF5 U5,0.8333333333333334
6,2,ESRP1 CUGBP CA150 U6 SAM68TV1 SRSF1,0.8333333333333334
7,3,ESRP1 CUGBP CA150 U6 SAM68TV1 SRSF1 SRSF4,0.8333333333333334
3,2,RBM3 CUGBP MAGOH,0.8333333333333334
7,4,U6ATAC CUGBP PRP8 ESRP1 RBM45 PSF SRSF4,0.8333333333333334
8,5,U6ATAC CUGBP PRP8 ESRP1 RBM45 PSF SRSF4 U12,0.8333333333333334
9,5,U6ATAC CUGBP PRP8 ESRP1 RBM45 PSF SRSF4 U12 SC35,0.8333333333333334
10,5,U6ATAC CUGBP PRP8 ESRP1 RBM45 PSF SRSF4 U12 SC35 nSR100,0.8333333333333334
4,2,PTB CUGBP PRP8 MAGOH,0.8333333333333334
4,2,PTB CUGBP PRP8 RBM17,0.8333333333333334
5,2,PTB CUGBP PRP8 CA150 U1,0.8333333333333334
5,2,PTB CUGBP PRP8 CA150 SRSF4,0.8333333333333334
8,5,PTB CUGBP PRP8 CA150 SF3BTV2 U12 NOVA1 SRSF5,0.8333333333333334
10,5,TIA1 CUGBP PRP8 MAGOH ESRP1 FBP11 PSF CA150 U6 SAM68TV1,0.8333333333333334
11,6,TIA1 CUGBP PRP8 MAGOH ESRP1 FBP11 PSF CA150 U6 SAM68TV1 U12,0.8333333333333334
12,7,TIA1 CUGBP PRP8 MAGOH ESRP1 FBP11 PSF CA150 U6 SAM68TV1 U12 SRSF5,0.8333333333333334
13,8,TIA1 CUGBP PRP8 MAGOH ESRP1 FBP11 PSF CA150 U6 SAM68TV1 U12 SRSF5 SKIP,0.8333333333333334
14,8,TIA1 CUGBP PRP8 MAGOH ESRP1 FBP11 PSF CA150 U6 SAM68TV1 U12 SRSF5 SKIP U2AF2,0.8333333333333334
10,6,CA150 CUGBP PRP8 MAGOH ESRP1 RBM3 RBM17 PTB U12 U4ATAC,0.8333333333333334
2,0,U6 CUGBP,0.8333333333333334
3,0,U6 CUGBP PRP8,0.8333333333333334
6,5,SRSF1 CUGBP MAGOH RBM17 PSF SRSF5,0.8333333333333334
7,6,SRSF1 CUGBP MAGOH RBM17 PSF SRSF5 SKIP,0.8333333333333334
3,1,SRSF4 CUGBP PRP8,0.8333333333333334
4,2,SRSF4 CUGBP PRP8 RBM17,0.8333333333333334
5,3,SRSF4 CUGBP PRP8 RBM17 PTB,0.8333333333333334
6,3,SRSF4 CUGBP PRP8 RBM17 PTB CA150,0.8333333333333334
8,5,SRSF4 CUGBP PRP8 RBM17 PTB CA150 SF3BTV2 U12,0.8333333333333334
9,6,SF3BTV2 CUGBP PRP8 MAGOH RBM3 RBM17 PTB CA150 RAVER1,0.8333333333333334
9,6,SF3BTV2 CUGBP PRP8 MAGOH RBM3 RBM17 PTB CA150 U12,0.8333333333333334
9,5,SF3BTV2 CUGBP PRP8 MAGOH RBM3 RBM17 PTB CA150 U2AF2,0.8333333333333334
9,6,SF3BTV2 CUGBP PRP8 MAGOH RBM3 RBM17 PTB CA150 SND1,0.8333333333333334
9,6,SF3BTV2 CUGBP PRP8 MAGOH RBM3 RBM17 PTB CA150 U5,0.8333333333333334
9,6,SF3BTV2 CUGBP PRP8 MAGOH RBM3 RBM17 PTB CA150 SRSF10,0.8333333333333334
3,1,U12 CUGBP PRP8,0.8333333333333334
5,3,U12 CUGBP PRP8 RBM3 RBM17,0.8333333333333334
8,5,U12 CUGBP PRP8 RBM3 PTB CA150 SRSF1 U1,0.8333333333333334
