ID,NumberAtts,Atts,metricOpt
8,8,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SRSF9_4h SRSF10_0h SRSF3_0h NOVA1_4h,0.773611111111111
7,7,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SRSF9_4h SRSF10_0h SRSF3_0h,0.773148148148148
4,6,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SRSF9_4h SRSF10_0h,0.765925925925926
10,9,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SRSF9_4h SRSF10_0h SRSF3_0h NOVA1_4h U6ATAC_4h,0.763981481481481
3,5,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SRSF9_4h,0.763611111111111
11,9,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SRSF9_4h SRSF10_0h SRSF3_0h NOVA1_4h U6ATAC_0h,0.760462962962963
1,4,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h,0.76037037037037
14,9,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SRSF9_4h SRSF10_0h SRSF3_0h NOVA1_4h PRP8_0h,0.755555555555556
15,9,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SRSF9_4h SRSF10_0h SRSF3_0h NOVA1_4h RBM45_0h,0.755
9,9,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SRSF9_4h SRSF10_0h SRSF3_0h NOVA1_4h SKIP_0h,0.75462962962963
12,9,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SRSF9_4h SRSF10_0h SRSF3_0h NOVA1_4h SRSF5_4h,0.754259259259259
6,7,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SRSF9_4h SRSF10_0h CUGBP_0h,0.753611111111111
2,5,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SAM68TV1_0h,0.751944444444444
13,9,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SRSF9_4h SRSF10_0h SRSF3_0h NOVA1_4h SRSF4_0h,0.751851851851852
5,7,U4ATAC_4h PTB_4h SRM160_0h MAGOH_4h SRSF9_4h SRSF10_0h ESRP1_0h,0.750648148148148
