Number-Atts,Number-Significant,Atts,AUC
4,3,SRSF3 RBM22 RBM3 SRSF6,1.0
5,3,SRSF3 RBM22 RBM3 SRSF6 TIA1,1.0
6,4,SRSF3 RBM22 RBM3 SRSF6 TIA1 PTB,1.0
7,4,SRSF3 RBM22 RBM3 SRSF6 TIA1 PTB SAM68TV1,1.0
8,4,SRSF3 RBM22 RBM3 SRSF6 TIA1 PTB SAM68TV1 SF3BTV2,1.0
9,4,SRSF3 RBM22 RBM3 SRSF6 TIA1 PTB SAM68TV1 SF3BTV2 RAVER1,1.0
10,4,SRSF3 RBM22 RBM3 SRSF6 TIA1 PTB SAM68TV1 SF3BTV2 RAVER1 MAGOH,1.0
11,4,SRSF3 RBM22 RBM3 SRSF6 TIA1 PTB SAM68TV1 SF3BTV2 RAVER1 MAGOH U1,1.0
12,4,SRSF3 RBM22 RBM3 SRSF6 TIA1 PTB SAM68TV1 SF3BTV2 RAVER1 MAGOH U1 SRSF5,1.0
3,2,RBM22 RBM3 U5,1.0
4,2,RBM22 RBM3 U5 TIA1,1.0
5,3,RBM22 RBM3 U5 TIA1 PTB,1.0
6,3,RBM22 RBM3 U5 TIA1 PTB CA150,1.0
7,3,RBM22 RBM3 U5 TIA1 PTB CA150 SAM68TV1,1.0
8,3,RBM22 RBM3 U5 TIA1 PTB CA150 SAM68TV1 SRSF10,1.0
9,3,RBM22 RBM3 U5 TIA1 PTB CA150 SAM68TV1 SRSF10 SF3BTV2,1.0
10,3,RBM22 RBM3 U5 TIA1 PTB CA150 SAM68TV1 SRSF10 SF3BTV2 SND1,1.0
11,3,RBM22 RBM3 U5 TIA1 PTB CA150 SAM68TV1 SRSF10 SF3BTV2 SND1 FBP11,1.0
12,3,RBM22 RBM3 U5 TIA1 PTB CA150 SAM68TV1 SRSF10 SF3BTV2 SND1 FBP11 TRA2B,1.0
13,3,RBM22 RBM3 U5 TIA1 PTB CA150 SAM68TV1 SRSF10 SF3BTV2 SND1 FBP11 TRA2B SF3BTV1,1.0
14,3,RBM22 RBM3 U5 TIA1 PTB CA150 SAM68TV1 SRSF10 SF3BTV2 SND1 FBP11 TRA2B SF3BTV1 U2,1.0
15,3,RBM22 RBM3 U5 TIA1 PTB CA150 SAM68TV1 SRSF10 SF3BTV2 SND1 FBP11 TRA2B SF3BTV1 U2 SRSF4,1.0
16,3,RBM22 RBM3 U5 TIA1 PTB CA150 SAM68TV1 SRSF10 SF3BTV2 SND1 FBP11 TRA2B SF3BTV1 U2 SRSF4 U6,1.0
17,3,RBM22 RBM3 U5 TIA1 PTB CA150 SAM68TV1 SRSF10 SF3BTV2 SND1 FBP11 TRA2B SF3BTV1 U2 SRSF4 U6 ESRP1,1.0
3,2,RBM3 SRSF3 U5,1.0
4,2,RBM3 SRSF3 U5 CA150,1.0
5,2,RBM3 SRSF3 U5 CA150 TRA2A,1.0
6,2,RBM3 SRSF3 U5 CA150 TRA2A SRSF10,1.0
7,2,RBM3 SRSF3 U5 CA150 TRA2A SRSF10 NOVA1,1.0
8,2,RBM3 SRSF3 U5 CA150 TRA2A SRSF10 NOVA1 SND1,1.0
9,2,RBM3 SRSF3 U5 CA150 TRA2A SRSF10 NOVA1 SND1 RAVER1,1.0
10,2,RBM3 SRSF3 U5 CA150 TRA2A SRSF10 NOVA1 SND1 RAVER1 U4ATAC,1.0
11,2,RBM3 SRSF3 U5 CA150 TRA2A SRSF10 NOVA1 SND1 RAVER1 U4ATAC U1,1.0
12,2,RBM3 SRSF3 U5 CA150 TRA2A SRSF10 NOVA1 SND1 RAVER1 U4ATAC U1 SRSF5,1.0
13,2,RBM3 SRSF3 U5 CA150 TRA2A SRSF10 NOVA1 SND1 RAVER1 U4ATAC U1 SRSF5 SRSF1,1.0
2,1,U5 SRSF3,1.0
3,2,U5 SRSF3 RBM22,1.0
4,2,U5 SRSF3 RBM22 SC35,1.0
5,2,U5 SRSF3 RBM22 SC35 SRM160,1.0
6,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11,1.0
7,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1,1.0
8,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9,1.0
9,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8,1.0
10,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11,1.0
11,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1,1.0
12,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2,1.0
13,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2 U1,1.0
14,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2 U1 SRSF5,1.0
15,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2 U1 SRSF5 RBM17,1.0
16,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2 U1 SRSF5 RBM17 U2,1.0
17,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2 U1 SRSF5 RBM17 U2 SKIP,1.0
18,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2 U1 SRSF5 RBM17 U2 SKIP U4,1.0
19,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2 U1 SRSF5 RBM17 U2 SKIP U4 SRSF4,1.0
20,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2 U1 SRSF5 RBM17 U2 SKIP U4 SRSF4 U6,1.0
21,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2 U1 SRSF5 RBM17 U2 SKIP U4 SRSF4 U6 U6ATAC,1.0
22,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2 U1 SRSF5 RBM17 U2 SKIP U4 SRSF4 U6 U6ATAC nSR100,1.0
23,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2 U1 SRSF5 RBM17 U2 SKIP U4 SRSF4 U6 U6ATAC nSR100 CELF4,1.0
24,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2 U1 SRSF5 RBM17 U2 SKIP U4 SRSF4 U6 U6ATAC nSR100 CELF4 SRSF1,1.0
25,2,U5 SRSF3 RBM22 SC35 SRM160 FBP11 U2AF1 SRSF9 PRP8 U11 SF3BTV1 ESRP2 U1 SRSF5 RBM17 U2 SKIP U4 SRSF4 U6 U6ATAC nSR100 CELF4 SRSF1 U12,1.0
3,2,SRSF6 SRSF3 RBM22,1.0
4,2,SRSF6 SRSF3 RBM22 TIA1,1.0
5,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1,1.0
6,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2,1.0
7,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2 RAVER1,1.0
8,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2 RAVER1 CUGBP,1.0
9,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2 RAVER1 CUGBP SRM160,1.0
10,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2 RAVER1 CUGBP SRM160 U2AF1,1.0
11,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2 RAVER1 CUGBP SRM160 U2AF1 TRA2B,1.0
12,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2 RAVER1 CUGBP SRM160 U2AF1 TRA2B U2AF2,1.0
13,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2 RAVER1 CUGBP SRM160 U2AF1 TRA2B U2AF2 PRP8,1.0
14,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2 RAVER1 CUGBP SRM160 U2AF1 TRA2B U2AF2 PRP8 RBM45,1.0
15,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2 RAVER1 CUGBP SRM160 U2AF1 TRA2B U2AF2 PRP8 RBM45 U11,1.0
16,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2 RAVER1 CUGBP SRM160 U2AF1 TRA2B U2AF2 PRP8 RBM45 U11 ESRP2,1.0
17,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2 RAVER1 CUGBP SRM160 U2AF1 TRA2B U2AF2 PRP8 RBM45 U11 ESRP2 SRSF4,1.0
18,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2 RAVER1 CUGBP SRM160 U2AF1 TRA2B U2AF2 PRP8 RBM45 U11 ESRP2 SRSF4 nSR100,1.0
19,2,SRSF6 SRSF3 RBM22 TIA1 SAM68TV1 SF3BTV2 RAVER1 CUGBP SRM160 U2AF1 TRA2B U2AF2 PRP8 RBM45 U11 ESRP2 SRSF4 nSR100 U12,1.0
2,1,TIA1 SRSF3,1.0
3,2,TIA1 SRSF3 RBM22,1.0
4,3,TIA1 SRSF3 RBM22 RBM3,1.0
5,3,TIA1 SRSF3 RBM22 RBM3 U5,1.0
6,4,TIA1 SRSF3 RBM22 RBM3 U5 PTB,1.0
7,4,TIA1 SRSF3 RBM22 RBM3 U5 PTB SAM68TV1,1.0
8,4,TIA1 SRSF3 RBM22 RBM3 U5 PTB SAM68TV1 SRSF10,1.0
9,4,TIA1 SRSF3 RBM22 RBM3 U5 PTB SAM68TV1 SRSF10 SF3BTV2,1.0
10,4,TIA1 SRSF3 RBM22 RBM3 U5 PTB SAM68TV1 SRSF10 SF3BTV2 MAGOH,1.0
11,4,TIA1 SRSF3 RBM22 RBM3 U5 PTB SAM68TV1 SRSF10 SF3BTV2 MAGOH FBP11,1.0
12,4,TIA1 SRSF3 RBM22 RBM3 U5 PTB SAM68TV1 SRSF10 SF3BTV2 MAGOH FBP11 U2AF1,1.0
13,4,TIA1 SRSF3 RBM22 RBM3 U5 PTB SAM68TV1 SRSF10 SF3BTV2 MAGOH FBP11 U2AF1 TRA2B,1.0
