ID,NumberAtts,Atts,metricOpt
29,10,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h U2AF14h,0.823720538720539
18,9,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h,0.816021885521885
31,11,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h U2AF14h U114h,0.814363636363636
10,8,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h,0.813102693602694
37,11,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h U2AF14h RBM224h,0.812897306397306
8,7,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h,0.810814814814815
19,10,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h CA1504h,0.810725589225589
25,10,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h PSF4h,0.810377104377104
35,11,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h U2AF14h SKIP4h,0.810355218855219
28,10,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h U54h,0.810255892255892
21,10,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h SC354h,0.810124579124579
23,10,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h SRSF94h,0.809468013468013
9,8,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h MAGOH4h,0.809170033670034
4,6,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h,0.808560606060606
12,9,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h TIA14h,0.807449494949495
36,11,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h U2AF14h TRA2A4h,0.805952861952862
24,10,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h SAM68TV14h,0.805723905723906
17,9,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h RBM454h,0.805558922558923
22,10,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h PTB4h,0.805542087542088
38,11,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h U2AF14h SF3BTV24h,0.805003367003367
7,7,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h U44h,0.804947811447811
34,11,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h U2AF14h U24h,0.804883838383838
6,7,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h RBM174h,0.804824915824916
20,10,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h SND14h,0.803927609427609
16,9,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h SRSF54h,0.803880471380471
5,7,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h,0.803498316498316
32,11,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h U2AF14h SRSF14h,0.80313468013468
39,11,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h U2AF14h FBP114h,0.80286531986532
27,10,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h SRSF44h,0.801151515151515
13,9,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h PRP84h,0.801043771043771
14,9,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h U124h,0.800430976430976
11,9,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h RBM34h,0.799538720538721
33,11,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h U2AF14h SRSF104h,0.797698653198653
15,9,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h U64h,0.797198653198653
30,11,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h U2AF14h TRA2B4h,0.793190235690236
3,5,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h,0.792122895622896
26,10,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h SRM1604h SRSF64h ESRP14h CUGBP4h,0.792079124579125
2,4,U4ATAC4h U6ATAC4h RAVER14h sf3btv14h,0.79050505050505
66,13,RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h ESRP14h PSF4h,0.773814814814815
42,11,U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRSF64h TIA14h PRP84h CA1504h,0.770434343434343
78,7,sf3btv14h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h,0.769181818181818
43,12,U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRSF64h TIA14h PRP84h CA1504h SND14h,0.767636363636364
60,12,RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h ESRP14h,0.766400673400673
73,14,RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h ESRP14h PSF4h SF3BTV24h,0.7663367003367
61,13,RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h ESRP14h CA1504h,0.76576430976431
59,11,RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h,0.765102693602694
63,13,RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h ESRP14h PTB4h,0.764979797979798
67,14,RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h ESRP14h PSF4h CUGBP4h,0.764890572390572
56,10,RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRM1604h MAGOH4h SRSF64h RBM34h,0.764537037037037
76,6,sf3btv14h U44h SRM1604h MAGOH4h SRSF64h RBM34h,0.762787878787879
55,12,U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRSF64h TIA14h PRP84h CA1504h SF3BTV24h,0.761890572390572
65,13,RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h ESRP14h SAM68TV14h,0.761099326599327
50,12,U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRSF64h TIA14h PRP84h CA1504h U54h,0.760422558922559
72,14,RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h ESRP14h PSF4h TRA2A4h,0.759784511784512
80,8,sf3btv14h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h SND14h,0.759727272727273
64,13,RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h ESRP14h SRSF94h,0.759531986531987
58,11,RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRM1604h MAGOH4h SRSF64h RBM34h PRP84h,0.759234006734007
82,8,sf3btv14h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h SRSF104h,0.759102693602694
46,12,U6ATAC4h RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRSF64h TIA14h PRP84h CA1504h SRSF94h,0.758138047138047
62,13,RAVER14h sf3btv14h SRSF34h NOVA14h U2AF24h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h ESRP14h SC354h,0.757346801346801
81,8,sf3btv14h U44h SRM1604h MAGOH4h SRSF64h RBM34h SRSF54h PTB4h,0.757255892255892
