27	U6	0.020408163265306124
28	U6ATAC	0.08448979591836736
25	U4ATAC	0.16612244897959186
3	ESRP2	0.36448979591836733
11	SC35	0.40816326530612246
13	SF3BTV2	0.42571428571428577
22	U2	0.42857142857142855
8	RBM22	0.4489795918367347
7	RAVER1	0.44897959183673475
6	PRP8	0.489795918367347
4	FB11	0.5481632653061226
18	TIA1	0.5714285714285714
23	U2AF1	0.5846938775510205
15	SND1	0.5889795918367348
20	U11	0.6093877551020409
1	CUGBP	0.6326530612244897
9	RBM3	0.6530612244897959
10	RBM45	0.6530612244897959
2	ESRP1	0.653061224489796
5	NOVA1	0.653061224489796
21	U12	0.6938775510204083
24	U4	0.7346938775510204
14	SKIP	0.7755102040816328
26	U5	0.7755102040816328
16	SRSF1	0.7959183673469388
12	SF3BTV1	0.816326530612245
19	TRA2A	0.8367346938775511
17	SRSF4	0.8571428571428571
0	CA150	0.9591836734693879
