class,N,S
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
0,0.702439024390244,0.297560975609756
