CA150Linfo,FBP11Linfo,PRP8Linfo,RBM22Linfo,SF3BTV1Linfo,SF3BTV2Linfo,U1Linfo,U11Linfo,U12Linfo,U2Linfo,U2AF1Linfo,UA2F2Linfo,U4Linfo,U4ataLinfo,U5Linfo,U6Linfo,U6atacLinfo,CELF4Linfo,CUGBPLinfo,ESRP1Linfo,ESRP2Linfo,MAGOHLinfo,NOVA1Linfo,nSR100Linfo,PSFLinfo,PTBLinfo,RAVER1Linfo,RBM17Linfo,RBM3Linfo,RBM45Linfo,SAM68TV1Linfo,SC35Linfo,SKIPLinfo,SND1Linfo,SRM160Linfo,SRSF1Linfo,SRSF10Linfo,SRSF3Linfo,SRSF4Linfo,SRSF5Linfo,SRSF6Linfo,SRFSF9Linfo,TIA1Linfo,TRA2ALinfo,TRA2BLinfo,CMIT
4,-0.12954642478039,-0.482542764759854,0.796740494056341,-0.983694364163874,-0.497899725309067,0.0623819611220087,0.571056995076581,0.222285167605695,-0.396737852199327,1.01222715811839,-2.24076921003758,0.349209944411089,1.19595551771749,-1.68190444880239,-0.0521704662032507,1.82370473490603,-0.479266915466254,-0.930079671206362,1.13602555411694,0.113344379878129,0.945807346934146,-0.368632877223136,-0.918978766420896,0.225172104726592,-1.35875592631348,1.25409763753859,0.43834901036896,-0.181918030553593,1.50536679634969,-0.603081104639181,0.48337220040556,-0.298213560250539,-1.44057054646032,1.17403573928161,-0.154589757982896,-0.728761534365941,0.607133164877777,-0.00177543503040361,-0.987588297244505,0.523430278318574,-0.259869747491738,0.521147169639009,-0.336451484013129,0.312390472937407,-0.597597065619037,Patologico
5,0.308489511422019,0.714360921096228,1.04232648020929,0.594836778493765,-0.139231212429784,1.19527764839166,1.08686213037218,-0.00439040530953106,-0.132545626979206,0.448812155368307,-0.66049917108116,0.551756047161782,1.23336371441045,-1.85222839935288,1.3403889684547,1.10310869996141,-0.544855416588809,0.89075981766295,1.44728691249097,0.550868203672581,0.964584016232924,0.402076557413104,0.234744006402709,0.902958165144632,-1.35875592631348,1.26567367226382,0.672444911782802,0.428515333448489,1.0119971488695,0.115687249249776,0.86781380112115,0.125920704162107,-0.896929291382922,1.25796908699942,0.189259900915122,0.00382728323983602,1.44324274287771,0.811339163879304,-0.434364839269434,0.664805994932344,-0.102137476473128,0.68431975117901,0.285271430728637,0.913241545971818,0.541591019725612,Normal
6,1.0426728631921,0.644948717667202,1.05668871126796,0.677108853430745,0.354825164769559,0.848531975199324,1.44261003377268,1.1546669013405,0.0180498547440035,1.75109427816367,0.554908605963433,1.92831103047084,1.43635420749053,-1.32367301486178,1.43769642778863,1.29603721905728,0.306252311886955,-0.930079671206362,1.16526893263026,0.970740830194688,-0.785522192948211,0.104429198947041,1.00754503451671,0.703694706876237,-1.35875592631348,1.21341365559083,0.850818166166816,1.28477791712065,1.902266495658,-1.38684523553737,0.645140829781674,0.166983055803576,-0.745468994263094,1.11675019138563,1.03294035663148,0.615189780372719,0.676071568841756,0.87776851024944,-0.389654748645799,1.5468737106861,0.047768768439197,0.590456276771365,-0.184581327852869,1.24622055314727,0.274245519174777,Normal
9,-0.810932440752738,0.622770869163599,0.410791628050307,0.57899848089293,1.07459550101629,0.687619813607057,0.384030590050203,-0.0920902231132905,-0.209338169553053,1.05274353651791,-1.32555944673521,-0.158674023050537,1.07560701791444,-0.806035072941316,-0.00360553315983948,0.468242118695773,-0.355714455930562,0.054201962816919,1.02385634828562,-0.410859724294212,-0.785522192948211,0.0625376434095766,-0.797923823125671,-0.556416019742026,0.000973740347277598,0.995733147095041,0.550952005502534,-0.154897800967276,0.575368796358301,0.61431222556479,0.804552703223507,0.780298057644116,-0.0135995225616099,0.836819181529905,-0.190462323992631,-1.13265366186133,0.777575378212871,0.765325196527644,-1.12269746698248,0.43847501672837,-0.274764144706556,0.889128023536576,0.516393860143664,-0.0193734985431499,0.406179263051617,Patologico
10,1.15778604798584,-0.428735795867903,0.843951585080753,-0.148300696647697,-1.38586405102331,0.315056551406289,0.492603055224399,0.290675223609522,-0.815639554840647,-0.0565370941336379,0.58330473426279,-0.51784106017862,1.42500959848825,-0.222969589740379,0.388196465491474,0.922488498637198,-1.09509126394422,0.692887170019338,1.39181407034726,1.24251858451007,1.23000674676627,-0.329846233152627,0.21225343766865,0.888493282700677,-1.35875592631348,1.18784506887771,-1.19369885624114,-0.371413568350005,0.610123745536324,0.318017609511573,0.960415071110809,-0.322618766292674,-1.89279214692594,1.11690858344255,1.24038542684633,1.09145199652653,0.919125826509929,-0.199361131822579,0.301168882095886,0.531127137613906,-0.304744640948935,0.702048876168718,0.412867746490563,0.313248021823469,-0.0835584521534536,Patologico
11,1.40480630172215,0.692933273474592,-0.180183278831807,-0.100593326675556,0.201051666162112,0.959946497121628,0.51402918275511,2.54525371839364,-1.31056098636745,0.0867466107100316,1.69742732809039,-0.116160408339078,0.0498005639347994,-0.358890435802745,1.89410125701017,0.366340183570379,0.79575667447573,-0.930079671206362,-0.839944003832867,1.53907652147867,-0.785522192948211,1.64026000893271,1.47513651657821,-1.11092790798321,-1.35875592631348,-1.02852511829537,-1.19369885624114,0.291929168389997,1.35066274322073,-1.38684523553737,-1.39201112506277,-1.50458642788587,0.553674589320896,0.789822056603528,1.56219968540235,1.85004575846715,-1.92853008223581,-2.02067379485488,0.536601832550573,0.74633700290301,0.228987542845198,1.4021543467699,-1.98307554156354,1.30550660567207,0.604706858797201,Normal
12,-2.19863696832626,-0.659292027213859,-0.807277126340553,-1.45290983348592,-1.65490596723394,-0.0278441362314037,-0.998512741522788,-0.320562294948329,-0.423809462945358,0.354979261337504,-0.816882426133806,-2.017939189961,-0.0161288466640822,-0.0349516950023538,-0.657655520089376,0.413683880418507,0.205658131648995,-0.930079671206362,0.688646949654836,-0.508484311239396,-0.785522192948211,0.518791092883147,0.84147564260188,0.106772716536751,0.209700375269676,0.568289641452639,-1.19369885624114,0.776650924831289,-0.113997575667764,0.0283190869403057,0.406891249180597,0.139256431893593,0.0693049699176424,0.212110143096489,-2.34987177297939,-1.5232071107363,0.506622610754919,0.747988126184919,-1.99997323217638,0.0156759256117959,-0.419541167546929,-0.0261263942284127,-0.787001847830025,0.218106244862762,-0.00833881820123219,Normal
13,-1.00484627743186,-0.030995541088304,-0.324834290336907,-0.464832743898777,-0.794693437254316,0.873933650928135,-0.117329454076227,0.267602524099954,-0.231666409831031,0.671002759581747,-0.0595876595280969,-0.849693073749359,0.251642585375336,0.0944664671869909,0.250972466149818,0.184649659376922,-0.244387985153359,-0.15619247781768,0.893172753978678,-0.43261510512976,-0.785522192948211,0.964536110647229,0.736609434919263,-1.11092790798321,0.508461131384981,0.835543932203392,0.18075995863791,0.405154661245933,0.37944207287785,0.391439540390106,1.05216940067381,0.843110606445345,-0.0124256062038017,0.690260255217017,-1.01615230439355,-0.780594834952948,0.787418663517373,1.158768318094,-0.720575278560912,0.620518398115889,-0.27408284226186,1.20260962259844,-0.232055224910711,0.914828871280167,1.03866001886976,Normal
14,-1.06094392937646,-0.030995541088304,-1.48398663724419,-0.100593326675556,0.201051666162112,-0.49471666519772,-0.117329454076227,-0.0218867501686012,-0.493957198744709,-0.147709817245632,-0.960535197688932,-0.116160408339078,-1.54702142098325,-0.313952652458097,-0.0383887525732148,0.43943866757209,-0.0801985620924744,-0.930079671206362,-0.839944003832867,0.105619575611079,-0.785522192948211,-1.17926859281803,1.47895359078958,-1.11092790798321,-0.459742637025167,0.714821861746319,-1.19369885624114,1.12125576593618,-1.37008942591484,-1.38684523553737,-1.39201112506277,-1.50458642788587,-0.941151188623319,-1.28524537541902,-1.69232667978499,-0.0114327517695512,-0.720704751892244,0.708682153009929,-1.19104192016824,-0.952500759105599,-0.875070703239712,-0.106314419050648,-1.32238975567051,-0.409986120920233,-1.45251514779444,Patologico
15,-0.460410015725847,-0.030995541088304,-0.180183278831807,-0.100593326675556,-1.46196853943504,-0.846362978842756,-0.117329454076227,-0.269121195585348,-0.183758938307163,-0.14049159504775,-0.796016538630715,-0.116160408339078,-1.09661880764264,-0.235001123779035,-1.78876904381556,0.283378755472645,0.0348205260277992,-0.930079671206362,-0.839944003832867,0.15666802599167,-0.785522192948211,-1.1965013528158,1.12533714199264,-1.11092790798321,0.052358182299216,-1.02852511829537,-1.19369885624114,0.303790546453763,-0.923360064241307,-0.0951554070264184,-1.39201112506277,-1.50458642788587,-0.783381197189559,-1.28524537541902,-0.834458838661104,-0.219526096189953,-0.218366021790564,0.490532214526834,-1.20843596932367,-1.33469663282675,-0.476375893489894,-0.771030232460289,-0.537585674052843,-0.252570524380808,-2.17856267959191,Patologico
