CA150Neutro,FBP11Neutro,PRP8Neutro,RBM22Neutro,SF3BTV1Neutro,SF3BTV2Neutro,U1Neutro,U11Neutro,U12Neutro,U2Neutro,U2AF1Neutro,UA2F2Neutro,U4Neutro,U5Neutro,U6Neutro,CUGBPNeutro,ESRP1Neutro,ESRP2Neutro,MAGOHNeutro,NOVA1Neutro,nSR100Neutro,PSFNeutro,PTBNeutro,RAVER1Neutro,RBM17Neutro,RBM3Neutro,RBM45Neutro,SAM68TV1Neutro,SC35Neutro,SKIPNeutro,SND1Neutro,SRM160Neutro,SRSF1Neutro,SRSF10Neutro,SRSF3Neutro,SRSF4Neutro,SRSF5Neutro,SRSF6Neutro,SRFSF9Neutro,TIA1Neutro,TRA2ANeutro,TRA2BNeutro,Ant
1.58488689428029,0.0276365932324989,-0.196370679199092,-2.17233804686152,-0.572417536312713,-0.543740211775046,-0.0722434667780567,1.40165177888829,1.2898545561518,1.26723399339242,1.3888074714481,-0.0389634550429561,1.26841563171106,1.23288649552475,0.939843875228555,1.65301573822454,1.54532847765061,-0.329235751228886,0.886481302967055,-1.50373669918527,-0.741268200750943,-0.857888731100613,1.52280650797715,1.48497810409784,-1.33106479576837,-2.11671507642053,-0.845980182104789,-1.4896068342366,-0.97351973988923,0.323592307676286,1.34308756186728,1.72485059125213,1.37805932329197,2.05858598787182,-0.544372557739124,1.8434842601974,1.10409163153468,-1.2130979671743,1.06582842201955,1.46235454777082,0.824770182599203,-1.27468710903281,N
0.965387167832925,0.930256392026997,1.52843409130191,0.118749300754302,0.767476582276568,0.759081579969254,1.18178472724669,0.444250424570484,1.16337395388544,0.336318105847361,-0.252207594437749,0.547493723587863,-0.145279991284923,0.28241861102008,0.484885903545335,0.368938374710956,0.38273698307319,-0.329235751228886,0.837751409718251,-1.50373669918527,-0.741268200750943,-0.857888731100613,-0.675471604909812,1.36489178757018,0.305248341817285,0.00467273026148033,1.32012272472915,0.862944251901205,0.777421491250627,-0.968129448511663,0.215141719487969,0.817719521077737,0.521636739165012,0.329455292428923,0.359009158308877,-0.0506709227389565,0.448013235950317,0.642167750995933,0.74249470163281,0.920981361081138,-0.0310357575252631,0.496327587798659,S
-0.135319667760916,0.814494467332233,0.603305858974341,1.1175188261709,1.27892497499277,0.600327667179744,0.216161224265486,-0.817902766909883,0.0718656491178846,0.375869898583311,-0.830253444423394,-0.166990131273404,0.449729704145516,0.0224639886131268,0.0693943957201614,0.567966400694915,-0.640028155142509,-0.329235751228886,1.13005155546734,-1.50373669918527,1.37275262085963,0.36130851987873,1.33502393015334,1.3022673805061,0.362469742199476,-0.0471694801233671,1.15297470788836,0.791288677304876,1.06732698241824,0.819329236132223,0.246058747450293,-0.448677838582645,-0.625812165132642,0.0929119694323132,0.519583496006646,-0.543619656653099,0.259900540284657,0.201246863311695,0.609668278753872,0.87857992348492,-0.0414578146750295,0.64322516204589,N
0.949422833101979,-0.0168921727879691,0.187316337401712,0.563719961707305,0.63860520961555,0.967433436992327,0.455556037672708,1.31549060232568,0.544912759210436,1.16090086162926,0.344148746904028,0.128389022970462,1.30248526857192,1.51009694107036,0.609564147884055,0.743496000017155,0.429726751059423,-0.329235751228886,0.886968676197828,-1.50373669918527,-0.741268200750943,-0.857888731100613,-0.675471604909812,-0.728631223866416,-1.33106479576837,0.32147029351949,-0.845980182104789,1.06759118012855,1.14920973199776,-0.940938515250974,0.146960347345931,0.811961542946161,0.517029024257873,0.266900284087192,-0.0841594469877356,0.0732243535858585,0.856845085706733,-1.2130979671743,0.608960815551129,1.02503950720329,1.46442684234476,0.934139671147628,N
1.47414001015141,1.71333058782881,0.95821658928459,-0.414286112728509,0.776296833741634,0.532184411358436,-0.0722434667780567,1.63373089586428,1.81182815178401,0.906706733302319,1.28522949175221,1.72390269491226,1.02192517051353,0.764950175823224,1.09164105060523,1.34257556192436,1.33493021469981,-0.329235751228886,1.39205044882751,-0.107950787021027,1.60464214567737,-0.857888731100613,-0.675471604909812,-0.728631223866416,1.24122908343557,1.26561334305259,-0.845980182104789,1.51316752645192,-0.97351973988923,0.101385127946711,1.30039713017131,1.48900539686416,1.21850148162324,2.1019353269113,-1.76580325849214,1.27026817158495,-0.105254775451136,0.963823037952735,1.3450018484445,-1.26402897546039,0.638221185811325,1.00603742307803,N
-1.00920605242883,-1.16305571518423,-2.00480833876878,-1.26596200401442,-1.25740557758922,-1.37021136675592,-0.0722434667780567,-0.632946232999379,0.310734499641991,1.81151138929638,0.15357469433547,-2.09887416379458,-0.582184664411,-1.37368392520354,1.41261945347009,-0.256908575236335,-0.672141646225372,-0.329235751228886,0.315737855378918,0.630617603445694,1.3822072558975,1.63561038934895,-0.675471604909812,0.873546240977995,1.30580627490238,1.03836479972419,1.07213431184696,-0.266435379529117,-0.97351973988923,0.860386634736205,-1.0045246508447,-1.46870031424541,-0.88660334017797,-0.0894722879937359,1.65017692436032,-1.50721014101533,-1.38520501952837,0.722653482583215,0.949627275511662,-0.191242642900361,-0.44557175048449,0.158753136147947,S
1.56928184522628,-0.0168921727879691,-0.196370679199092,0.118749300754302,0.70527203941779,1.40323776596974,1.4245593379187,1.54425035604257,0.523855150720231,1.34953314535397,1.92924844604221,1.19305144861789,1.45594636482367,2.35474536497739,1.64960232810131,1.5049404919896,1.47570217795423,-0.329235751228886,1.41019453400793,0.198977424289849,1.64729687156956,-0.857888731100613,-0.675471604909812,-0.728631223866416,0.799250970223254,1.42323569921462,-0.845980182104789,1.36419254090391,-0.97351973988923,-1.59379527885231,1.61307596969088,1.82260199381143,1.35728502578094,0.298220270874361,1.11503024535271,0.977380058994122,2.15659176547555,1.16732013931791,2.10081086947064,-1.26402897546039,2.74307879159226,1.25235138270746,S
1.10735055981338,-0.0168921727879691,-0.196370679199092,0.118749300754302,0.0578219918151287,0.249133017613715,-0.640539856360945,-0.78195144447042,0.0932352734626464,0.321978208063041,1.19304517750907,0.0132832804053531,0.996761920661549,0.177221548988191,0.165130331677162,-1.34882233929197,1.0779489162647,-0.329235751228886,-1.39724251079079,0.933088595608597,-0.741268200750943,-0.857888731100613,-0.675471604909812,-0.728631223866416,-1.33106479576837,0.104962083887722,-0.845980182104789,0.731188557443951,-0.97351973988923,1.29948797571625,1.27220829311793,1.11075117832287,1.25220201804188,0.226707037789527,0.118777285129999,1.30038737192553,-0.0362285384884334,1.09513498969014,0.492233175308885,-1.26402897546039,-0.376269469243934,-1.27468710903281,N
0.0663431153846587,-0.0168921727879691,-1.54123392057422,-0.96832100927365,0.0578219918151287,-1.41641975057003,-0.0722434667780567,-0.254174154555163,-1.18477110986216,0.351172397687614,-0.0368135290370826,-1.82693517297466,-0.581322001180472,-1.31454011299783,1.2015517002077,-1.34882233929197,-0.321334319873741,-0.329235751228886,0.0983978434149368,1.22960052580946,-0.741268200750943,1.31481640453583,1.37044297858246,-0.728631223866416,1.22534409966239,0.776194695010635,1.31521398707169,-0.350868029298074,-0.97351973988923,0.380581074991366,-0.187580716678085,-0.851496245942131,-0.429879933570346,0.583712576383651,1.1187113948396,-0.979112727241462,-1.48742717332077,1.04737018619104,-0.29515968439892,-0.0244679469220077,-0.817691685011945,-1.27468710903281,N
0.895102377606532,-1.04540529046491,-0.196370679199092,0.118749300754302,-0.775369170925943,-0.00274399067983158,-0.0722434667780567,1.03504011876295,0.0932352734626464,0.581392947404673,0.957769475421798,0.0132832804053531,0.772615717410546,0.799458345120907,0.323141663220911,-1.34882233929197,0.524511112858082,3.39248776507311,0.400548775549,1.14442482537482,-0.741268200750943,-0.857888731100613,-0.675471604909812,-0.728631223866416,0.920480845474304,-0.191909050019605,-0.845980182104789,0.53338903304285,-0.97351973988923,-0.521522330411038,1.31062232920596,0.358712825142099,0.716329028833131,-0.643437681980187,0.150656384459738,0.7743907702214,0.463622972812822,1.87592051840491,-2.24084803672954,-1.26402897546039,0.892288948617088,-1.27468710903281,S
