CA150,CELF4,CUGBP,ESRP1,ESRP2,FBP11,MAGOH,NOVA1,nSR100,PRP8,PSF,PTB,RAVER1,RBM17,RBM22,RBM3,RBM45,SAM68TV1,SC35,SF3BTV1,SF3BTV2,SKIP,SND1,SRM160,SRSF1,SRSF10,SRSF3,SRSF4,SRSF5,SRSF6,SRSF9,TIA1,TRA2A,TRA2B,U1,U11,U12,U2,U2AF1,U2AF2,U4,U4ATAC,U5,U6,U6ATAC,Class
,,,,,,,,,,,,,,,,,,,,,,,,,0.071949385028849,,,,,,,,,,,,3.17195350855063e-05,,,3.72038758633933e-05,,,0.0387410828441144,,T
0.0145252081221176,0.155357539060246,0.0018611708943309,1.19599632837231e-05,0.120792141488853,0.58501580754123,1,0.25942787998465,0.180669685850968,1,0.033744635529422,,,0.052254664424556,0.234161437579376,0.413813721460488,1,0.746281139329564,0.446764681405217,0.293517454303892,0.0731756046592031,0.120367553389044,0.0545444240785975,0.00972313288628856,5.94216678428107e-06,,0.275155832363585,0.557579285516755,0.113856594177621,,0.397839458118929,0.560985407156446,0.639193437516215,0.612575835946827,0.83017710712947,0.00832806399117944,0.00098409668670943,0.000550949061100317,0.0523693656706079,0.581290688834003,0.00100273524103298,0.0198623735641693,0.335295547681149,0.0421013146233517,0.00105039359869666,T
0.00505755528295818,,,,,0.0126429848445534,0.834537403765372,,0.0685543204768282,0,0.0636808447675789,0.0485566620276548,0,,0.0771550729417998,,0.618969072566871,0.046647416719151,0.034735515364694,0.00944865480080848,0.00503535663987156,0.00430406471081449,0.00237987496779297,0.00177406541140768,,,,0.0129986375358904,0.0145429942984294,0.0393235462185122,0.689914888259111,0.0433414714093216,,0.0317166697388714,0.0430188648235065,,,,,0,8.39341972171591e-05,,0.058930143133534,,,T
0.013544472350675,0.00613889990213872,0.00173079747176502,0.000416665044745968,,0.335556026505366,0.345420746964574,0.231899794046879,0.0745377190787226,0.730066767302689,0.000670878511027125,0.537025791860954,0.21541601079218,0.0876783709069763,0.183269457484299,0.200491379583476,0.395303887557549,0.509099901218848,0.207110000238863,0.175829690455133,0.064175775250768,0.0399270049314307,0.0225156494745931,0.00947120529087742,,0.216184766469812,0.126538452784661,0.53891890748861,0.0911735951064871,,0.245316782212483,0.174480125276804,0.559085922112824,0.227164093914663,0.299794270352751,0.00199085228907534,0,0.000164429946626048,0.0382898180205332,0.388365115698161,2.84029290001484e-05,0.00203667662585128,0.38422800891218,0.00869900444592626,0.000166693739457709,T
0.0143878431177649,7.11127230920289e-05,,,,0.10136031630121,0.19513538779476,0.167857601161302,0.0115061370916832,0.258901729914379,0.000770164751730156,0.393191840500327,0.0514989701081071,0.0277728197986575,0.109229045110124,0.346563504826418,0.160643656912549,0.222202193009707,0.092030301589992,0.0160301033604271,0.0537450343781685,0.00785650323926946,0.030851547849268,0.00969269846487329,,0.0849692001379933,0.138216356867562,0.173830658384944,0.0856805285762657,0.0138086864114866,0.281226575236848,0.0630762197455663,0.249689370691327,0.155409959905576,0.118797525716358,,0.000956208163617702,,0.0275709389191604,0.134686069155938,0.000894711776858358,0.153109568790289,0.0867487693570235,0.0379035381904643,0.000909543899662922,T
0.00810309634411298,0.0164994223573431,0.00116663390095827,0.00022062706440252,0.0350439607331187,0.226644973653709,0.521843427874431,0.201777333489131,0.0282858949482458,0.352708053704381,,0.550138786907586,0.125262640136439,0.0545021222825183,0.124211610674828,0.456293331517897,0.762021389102184,0.541317165604911,0.105642146098084,0.000625292140748409,0.0427143798592432,0,0.0281551239532714,0.00502626332043569,6.80777348752463e-06,0.0648879549389956,,0.224352039388646,0.0855854532949114,0.014235120916239,0.517687992517103,0.712577820201185,0.315726650341541,0.414589808481117,0.698924098220163,0.00863861178592504,0.000160457445920912,0.00110664851514201,0.031853522285378,0.255369717977097,0.00137239264598817,,0.0928505936365027,0.0328113147731591,0.001219401762553,T
0.00857336251867816,0.0416670448514907,0.000824247048133526,9.74361849050583e-06,0.0146246492095969,0.293107784360872,0.392333431873084,0.206161305712111,0.065851671749824,0.377516109962716,0.0250566112013529,0.638804165791537,0.313435598502177,0.0301257614042276,0.105027742656416,0.22349081830357,0.476123533634778,0.424953064664142,0.368745793902925,0.102693138016582,0.046218445405048,0.0220626413871992,0.0215490852299738,0.00425220556858784,2.77978567461073e-06,0.110233368221537,0.209379379085754,0.17586696058885,0.034607558104136,0.0170606110735851,0.302281038543964,0.610264205902661,0.315486160877346,0.489138825549842,0.480539376753769,0.00219075041194251,,0.000240327728585356,0.038217039228431,0.289638921426133,0.000431291566660561,0.00423268991342191,0.0551303052274003,0.00196752177519603,0.000120006087628104,T
0.0152394270695901,,0.00126389993574913,3.71386362998218e-05,0.0128033305767008,0.351347073328365,0.609996035351126,0.188205263985206,0.122517474104965,0.42019662210555,0.0566789743377051,0.550258131436743,0.321065843233058,0.0648173336623028,0.140804678517101,0.215643749329902,0.690631476355088,0.56199048341574,0.355550566464059,0.318751680682807,0.0569639196186755,0.04884311379203,0.0291895007222379,0.00954694762034205,1.15282680734997e-05,0.143876204570539,0.242704881934002,0.374645194223211,0.0725216373515654,0.0149350177951828,0.429912650075954,0.412822012897036,0.547564042702776,0.448309424217289,0.487513290706652,0.00317335046482786,0.000122471156991425,0.000810177339191712,0.037482474676942,0.468814801730931,0.00105005446895646,0.00565065682766416,0.120018779080132,0.0121822244946415,0.000399700757471354,T
0.00594339563958994,0.000494391809056848,0.000811270582658354,1.52654473090983e-05,0.0382871967682695,0.357836142444881,0.400648737875806,0.127287673238178,0.000888434865871401,0.403991365354665,0.00521132751947905,0.40120005371269,0.141841655984526,0.0226021179581278,0.150438789610476,0.288966016592577,0.449016168116046,0.258147047245217,0.414599404777875,0.071665621084128,0.0520836144223574,0.0139844071354894,0.0290925399438376,0.00672944327011523,1.87526917376799e-06,0.132455994330242,0.266445475204886,0.156899457686015,0.023796244962735,0.0115041055838128,0.203335587631511,0.659395544104137,0.286314164182137,0.38236859715147,0.117195100268149,0.00579536954680806,0.00105329467487883,0.000441389496860069,0.0245296469532117,0.178975937621842,0.000587804297920653,0.0380980786714911,0.0578386903590768,0.012685113138332,0.000260540622760723,T
0.0142172214469065,,0.00119721188432804,5.45645454493133e-05,0.107480334509608,0.358262582231663,0.523543463391606,0.0909950127222426,,0.583925939857565,0.00987561322361688,0.195237920313364,0.133029740128881,0.0652030685808104,0.115629752308772,0.235842016982315,0.613645129887676,0.444268892035055,0.352226448830562,0.183053230728494,0.0744102847771645,0.0577822769836813,0.0280130113883819,0.00739741469377955,1.27251628771518e-06,0.107200335736093,0.179514720450829,0.208400895617105,0.0981242202624641,0.00992808173002839,0.205788721675625,0.510351285218317,0.439534808377446,0.354829243083271,0.530268748124397,0.00275332650300205,0.000279786889877361,0.000186001103549163,0.0208865798693991,0.370993853841151,0.00140576252539159,0.00474246183836896,0.0472580465597173,0.0122501373536814,0.000401974322236673,T
