CA150,CELF4,CUGBP,ESRP1,ESRP2,FBP11,MAGOH,NOVA1,nSR100,PRP8,PSF,PTB,RAVER1,RBM17,RBM22,RBM3,RBM45,SAM68TV1,SC35,SF3BTV1,SF3BTV2,SKIP,SND1,SRM160,SRSF1,SRSF10,SRSF3,SRSF4,SRSF5,SRSF6,SRSF9,TIA1,TRA2A,TRA2B,U1,U11,U12,U2,U2AF1,U2AF2,U4,U4ATAC,U5,U6,U6ATAC,Class
,,,,,,,,,,,,,,,,,,,,,,,,,0.0510421815024368,,,,,,,,,,,,1.53145461639328e-05,,,3.72038758633933e-05,,,0.0383469796869415,,IV
0.0135887559092332,0.155357539060246,0.00175548460823046,5.66155423471019e-06,0.120758741719172,0.579701986121569,1,0.25942787998465,0.180669685850968,1,0.033744635529422,1,,0.0409850556478999,0.211086280232449,0.376833654716403,1,0.746281139329564,0.426856237434442,0.293517454303892,0.0731756046592031,0.120367553389044,0.0522889903700774,0.00796319470316807,5.94216678428107e-06,,0.254283076572128,,0.103882915097231,,0.36039383973294,0.542721792600852,0.6330107848981,0.599885537687929,0.827614220225019,0.00832806399117944,0.00098409668670943,0.00053455259040356,0.0472114297618986,0.581290688834003,0.00100273524103298,0.0183414395869015,,0.0417085891157688,0.00102321582232612,IV
0.00411210638692663,,,,,0,0.829294482924314,,0.0685543204768282,0,,0,0,,0.0493492233233453,,0.59571252527598,0.046647416719151,0,0.00944865480080848,0.00503535663987156,0.00430406471081449,0,0,,,,0,0.00345152551605095,,,0.00354315282876194,,0,0.0285765574426041,,,,,0,8.39341972171591e-05,,0.0422505839864888,,,IV
0.0126070881888549,0.00613889990213872,0.00162509738128944,0.000410369184725588,,0.327047903346263,0.324679459894494,0.231899794046879,0.0745377190787226,0.730066767302689,0.000670878511027125,0.513398024179026,0.21541601079218,0.0768299842650971,0.158660895440854,0.150053688992803,0.358395745138836,0.509099901218848,0.178577465158987,0.175829690455133,0.064175775250768,0.0399270049314307,0.0201838094496641,0.00771081937742083,,0.198526909936818,0.101386081582305,,0.0809446154146727,,0.198386474080199,0.140137356162293,0.551530575671099,0.201849415421706,0.289227096136125,0.00199085228907534,0,0.000148027134886365,0.0330552473959632,0.388365115698161,2.84029290001484e-05,0.00048808152486907,,0.00829258444286155,0.000139491920836188,IV
0.0134512603731172,7.11127230920289e-05,,,,0.0898533459477063,0.1696320925148,0.167857601161302,0.0115061370916832,0.258901729914379,0.000770164751730156,0.362223544711697,0.0514989701081071,0.0162120982085606,0.0823896027618723,0.305340900188274,0.109412827387959,0.222202193009707,0.0593565671764512,0.0160301033604271,0.0537450343781685,0.00785650323926946,0.0285395935457455,0.00793270619314172,,0.0643553081184881,0.113400264897298,0.162950150795666,0.0753897235835127,0.0133216851815524,0.236529333392352,0.0240988940040608,0.236832315252088,0.127744934050808,0.105498834101012,,0.000956208163617702,,0.0222780256351034,0.134686069155938,0.000894711776858358,0.15179540188443,0.0705622686350237,0.0375090916513094,0.000882362291285643,IV
0.00716054148828384,0.0164994223573431,0.00106087407495211,0.000214329969639983,0.0350073035204343,0.216742257890844,0.506692347724989,0.201777333489131,0.0282858949482458,0.352708053704381,,0.527180237499872,0.125262640136439,0.0432592379537181,0.0978236016636147,0.42199312759677,0.747496161830346,0.541317165604911,0.0734582405776384,0.000625292140748409,0.0427143798592432,0,0.0258367371895653,0.00325797777470925,6.80777348752463e-06,0.0438216709123451,,0.214136889664569,0.0752935782153774,0.0137483302682937,0.487695208003581,0.700620659796622,0.304001186182438,0.395414365585528,0.69438040288631,0.00863861178592504,0.000160457445920912,,0.0265839190228911,0.255369717977097,0.00137239264598817,,0.0767722418879631,0.0324147804912638,0.00119222858427835,IV
0.00763125453556808,0.0416670448514907,0.000718450969059323,3.44519548187989e-06,0.014587216298316,0.284056116694692,0.37307864083905,0.206161305712111,0.065851671749824,0.377516109962716,0.0250566112013529,0.620370630816313,0.313435598502177,0.0185930185657782,0.0780617126434289,0.174504067132811,0.44414828717202,0.424953064664142,0.346029802043764,0.102693138016582,0.046218445405048,0.0220626413871992,0.0192149394155034,0.00248254435324954,2.77978567461073e-06,0.0901886295386352,0.186612511556359,0.165013270748025,0.0237419190452213,0.0165752157098639,0.258893077769026,0.594050657565217,0.303756575776525,0.472405277996072,0.472699922330444,0.00219075041194251,,0.00022392616198744,0.0329820724702499,0.289638921426133,0.000431291566660561,0.00268750248819208,0.0383833976038928,0.00155834195526445,9.28029988058113e-05,IV
0.0143036535467335,0.190950438069487,0.00115815040859687,3.08403858382876e-05,0.0127658284762944,0.343041152576899,0.597638197622936,0.188205263985206,0.122517474104965,0.42019662210555,0.0566789743377051,0.527305672745875,0.321065843233058,0.0536971071745228,0.11491662820491,0.166161959047831,0.67174890493515,0.56199048341574,0.332359737881141,0.318751680682807,0.0569639196186755,0.04884311379203,0.0268735815183955,0.00778669631754045,1.15282680734997e-05,0.124589374578616,0.220897662165652,0.36640937939989,0.0620827270326693,0.0144485727704813,0.394461517251393,0.388394596116838,0.539811261443319,0.430238486462501,0.479779083299443,0.00317335046482786,0.000122471156991425,0.000793785121266881,0.0322435096975762,0.468814801730931,0.00105005446895646,0.00410766974042804,0.104421957318679,0.0117772325646941,0.000372505278121191,IV
0.00499878851766471,0.000494391809056848,0.000705473129592475,8.96705907962491e-06,0.0382506627611907,0.349613313423394,0.381657429297225,0.127287673238178,0.000888434865871401,0.403991365354665,0.00521132751947905,0.370640454991851,0.141841655984526,0.010979911721622,0.124841020619031,0.244109824753303,0.415386400503614,0.258147047245217,0.39353347756983,0.071665621084128,0.0520836144223574,0.0139844071354894,0.0267763894349889,0.0049641846469856,1.87526917376799e-06,0.112911888866533,0.24532189424859,0.145795969106737,0.0128089229267746,0.011015966305224,0.15379466043283,0.645225927422131,0.274084698146497,0.36213773020138,0.103872225604645,0.00579536954680806,0.00105329467487883,0.000424991228782862,0.0192201799735778,0.178975937621842,0.000587804297920653,0.0366054420503792,0.04113978626014,0.012280327385928,0.000233341357370707,IV
0.0132804765681864,,0.00109145529602129,4.82664047445957e-05,0.107446429044621,0.350045213719069,0.508446251317767,0.0909950127222426,,0.583925939857565,0.00987561322361688,0.154167097956991,0.133029740128881,0.0540874288543258,0.0889831669580499,0.187634451828409,0.590063631219407,0.444268892035055,0.32891600024611,0.183053230728494,0.0744102847771645,0.0577822769836813,0.0256942856077221,0.00563334320169658,1.27251628771518e-06,0.087087268638284,0.155887864313794,0.197975672083553,0.0879734709160523,0.00943916417896381,0.15640034369742,0.489981221124339,0.429930876673727,0.333696308969051,0.523179785890306,0.00275332650300205,0.000279786889877361,0.000169598645695295,0.0155572837434199,0.370993853841151,0.00140576252539159,0.00319806545454025,0.0303716107140377,0.0118451732670878,0.000374778904741918,IV
