CA150,CELF4,CUGBP,ESRP1,ESRP2,FBP11,MAGOH,NOVA1,nSR100,PRP8,PSF,PTB,RAVER1,RBM17,RBM22,RBM3,RBM45,SAM68TV1,SC35,SF3BTV1,SF3BTV2,SKIP,SND1,SRM160,SRSF1,SRSF10,SRSF3,SRSF4,SRSF5,SRSF6,SRSF9,TIA1,TRA2A,TRA2B,U1,U11,U12,U2,U2AF1,U2AF2,U4,U4ATAC,U5,U6,U6ATAC,Class
0.0289184839769017,0.39554195584207,0.000116706902512598,0.00780933233921526,1,0.196947927257648,0.344064402274942,0.142054449864743,1,0.82234973640713,,0.700447669457165,0.24006621381117,0.341197528413857,0.239483034933063,0.39413136048552,0.339568299046896,0.987723422895297,0.0462534333749518,,0,,0.142273522880185,0.0117965754495164,0.00652825033509624,0.359140341632449,0.809417343273044,0.93156007999745,0.83520891016848,0.129553494035679,0.64604426797676,0.0517457905195566,0.845137381965209,0.339025744833537,0.178579902526023,0.00150025565477684,0.00453373759105689,0.000223668788480414,0.0765816539591358,1,9.67608373424337e-07,0.00767366352776497,1,0.0172619008958842,0.000547977696722226,III
1,0.532414813231808,1,1,,0.297034549495055,0.936835355654874,1,0.461211794882017,0.123802574406118,,0.120923944905602,,0.255861897881898,1,1,,0,,,1,,1,1,1,1,0.532583188008796,1,1,1,1,,0.0985377541995707,,0.542168568554264,1,1,1,1,,1,1,0.409505909569883,1,1,III
0.0221160804910727,0.0180195253715232,0.00225634812930284,0.000398060906590683,0.12253661269429,1,1,0.30534622233264,0.0434913743197464,0.868646534057952,1,0.669672611972893,0.573572982519784,0.107486889086375,0.20954220304139,0.254065906424479,1,1,1,1,0.104055105123735,1,0.124032377876443,0.0298027736501788,0.000321654772509678,0.233108712564798,0.999080167931483,0.587103793654179,0.415130401442675,0.027095085966149,0.361098014673556,0.949036937888522,1,1,1,0.00711383212397871,0.00366535735632082,0.00217516738408966,0.0809483973846824,0.451193775648338,0.0016818175667644,0.0679137184369429,0.320711489733295,0.0729327520286301,0.0185784808409275,III
0.012252495202804,0.0172852861493717,0.000958801057649419,0.00012656936144892,0.0484264513904229,0.484559031936134,0.781465571057169,0.210795761607728,0.0159881505430129,0.52265969145841,0.07592792229895,0.700026974498929,0.570896713336925,0.0674366184733679,0.129574715422289,0.175722073614854,0.604065114316439,0.675793114632927,0.407673185132788,0.23066845571445,0.0542698264729069,0.126848992896724,0.0802309593913498,0.0108894854880798,7.30517359069651e-05,0.100926584501854,0.784658951057803,0.240981378153167,0.237739581034218,0.0203127741850722,0.319372226267793,0.499070698497893,0.574029562848923,0.602203788913491,0.534550642361098,0.00480816593892543,0.00201573371167281,0.00362858288189173,0.0573760923139991,0.164863121664816,0.000844179966329808,0.04844804842372,0.203470930711341,0.0582320661918378,0.0156123749521465,III
0.00906108051261461,0.142994273740916,0.000860204934736807,0.000219499055185391,,0.237156985471646,0.310011958773915,0.0783006231312092,0.100311264297952,0.288154136662055,0.0267267792187382,0.862751927522022,1,0.0553334740955753,0.0616200236618381,0.156797565415824,0.40054189912933,0.416454267268643,0.250445223322609,0.0710524384531553,0.0170143833202922,0.000983994887761389,0.104110168946977,0.00887545060084445,0.000109552023038096,0.130642461185292,0.386354471008565,0.360958433742495,0.383762814560624,0.110686634554099,0.397906875307477,0.208003978722358,0.303556489276545,0.113325869942601,0.410721164148802,0.000542960238384008,0.00220406132184466,0.00146040989084948,0.0749747305773564,0.635466624376698,6.91900961495077e-05,0.0686612123323748,0.248614056211978,0.00871908133715499,0.034743468004712,III
0.00584626121896986,0.052735671768327,0.000903395166404156,5.43097290988506e-05,0.0330215881126796,0.381480620827778,0.496274216848932,0.0612386691789987,8.2946009110513e-05,0.340711876829721,0.0827042243044138,0.487114696473315,0.30041271845516,0.0253215344800986,0.0762082824149169,0.145701651037522,0.381307498065509,0.322273477212325,0.485458878559948,0.231076720900182,0.0364551511131665,0.154269023119098,0.0415049486447396,0.00925362976956026,0,0.0780337251351276,0.489509540033299,0.141655777213438,0.20504377321673,0.0215428133293766,0.250673330632854,0.384000800945681,0.320506571731885,0.598260151300287,0.332701473187967,0.00064000639870166,0.000505748732935996,0.000843939857568667,0.0378699782218917,0.183597192134155,0.000479008931739986,0.0236605943727192,0.12682273091417,0.01292294972518,0.0087910215491769,III
0.00310151074628203,0,0.000423078585966691,2.05495465968563e-05,4.04810763247692e-05,0.278110013205887,0.105196446388359,0.0172911093084956,0.0114972915635199,0.397674317473215,0.0296304127135575,0.345599602722794,0.183555612531931,0.0158789920407514,0.0994845236437161,0.187886662271828,0.219037315057017,0.276173811855054,0.340458280320381,0.0828112321092956,0.0385612057534322,0.0638249923024147,0.0298988478186378,0.00766609421049492,1.24027215264971e-05,0.0666766256001733,0.354201529443898,0.0799451817316038,0.117254528681704,0.0164575754043874,0.151183475478095,0.262146665548614,0.199657700147776,0.315570437016438,0.205688458307725,0,0.000342448684706311,0.000113340167228897,0.0359157332281473,0.197886147266288,0.000138140850572022,0.00838155106196273,0.119799668706418,0.0114959103479758,0.00317520659870995,III
0.0169136594034669,0.27765139092596,0.00115857545177826,5.36143425384162e-05,0.00421599473392771,0.653645469593026,0.93215983794564,0.174142724581335,0.120996901451366,1,0.154424521480816,1,0.779250727210996,0.0929267136533748,0.235712175992045,0.31207457962992,0.725334428046673,0.870057099775382,0.521512494673337,0.217207110440602,0.0800753497225404,0.222552065285699,0.0907315326406505,0.0216747997009675,6.06508448931859e-05,0.144388046089383,1,0.353494108260739,0.458955810275483,0.0348653023910352,0.316194388691866,1,0.656697272756618,0.804155046813651,0.925702311467696,0.00210800043431319,0.000792799415731537,0.000897226576537671,0.0670412708475859,0.374608723332676,0.00073488638239878,0.0141139855052551,0.231216742137697,0.0492794818376997,0.00810998400972703,III
0.000824010188717024,0.361562459123958,1.77723092854111e-06,4.36699082508831e-05,0.0120109318884102,0.0149125934240025,0.00430259366889556,0.00588634167100406,0.119561277092164,0.0199330765799285,0.000401265643166928,0.00475553142785294,0.00173285874423729,0.00272347310667495,0,0.00302969996892607,0.0193414059331217,0.0442712645740743,0.0166668899741637,0.000226285771937645,0.00450788601847929,0.000918771073417108,0.000750620656160757,0.00133758419029299,3.07452651588739e-05,0.00727936162831428,0,0.00945831463926691,0.0186899310519387,0.000983125421402693,0.0142606414317673,0.0101164723045956,0.00252912669603993,0.00691158608440899,0.0103306649417738,0.0204760526245201,0.000176634405765966,0.000232514626835491,0.000351386731003572,0.00974675085579873,0.000244587373027567,0.00149199469101932,0.00211378695018098,0.0045987696740154,0.00388673822475763,C
0.00124267603616692,0.717584596595091,0.000229612254523619,0.000428407313551613,0.00614658237744849,0.0200340794485705,0.0304602376036661,0.0163685614740715,0.237017006444749,0.0508946780588062,0.000444062952412663,0.0185211033146157,0.00412786352698225,0.00821431684613423,0.00630204773462617,0.00498514427708628,0.0203236046770603,0.0660439848436453,0.0415924904769927,0.0177072246431338,0.00943763498980607,0.00243359414858882,0.000671734083326403,0.00228785616595497,4.86240326648635e-05,0.0161614631821977,0.0139524208220092,0.00953854221619314,0.0272945679834736,0.000455718954454302,0.0117437819925243,0.020529221981788,0.0546599472667464,0.03723693508256,0.0122825506056694,0.0319333619189916,0.000305198324337802,6.27859520648952e-05,0.000855051041754361,0.00922811631177881,0.000329137657475456,0.000460789449300454,0.00373994006053092,0.00718976054593865,0.00332077055581419,C
0.00243012271662202,1,5.5745714813773e-05,0.00132866456672477,,0.0109924688068536,0.0582863766427764,0.0120839446238442,0.102178461865838,0,0.011674120568356,0.0309562798892238,0.00559951231046151,0.0209430654501465,0.000340849772511523,0.00607371428592421,0.0136808793569175,0.0672188532023682,0.0373798866959074,0.0288173824791434,0.0192254871734684,0.000686070244583501,0.00522149823702142,0.0033120415949109,0.000300122670274745,0.0309401151598315,0.00699199938686231,0.0398254921082635,0.0942155593091092,0.00294046912961308,0.0647695185350467,0,0.0211366141481427,0.00466631229149732,0.00416643671768394,0.144330068730253,0.00123643128566487,0.000704325593386227,0.00585045465383351,0.0361919462051777,2.605125483871e-05,0.0398856076845824,0.0161521530565648,0.024799658421199,0.0265831314002664,C
0,0.224414394791287,4.53087103178097e-05,0,0.00468625344755681,0,0.0238450537521211,0.00277932170372883,0.0937160135097113,0.0118043955985361,0.000217109634661065,0,0,0,0.00119565975169838,0.00338154209443,0.00392941887352275,0.041150522607028,0.0246737267938178,0.0013035928852872,0.00212299883881933,0.000125498866485913,0.000405524492782512,0,1.04522343669292e-06,0.00436331357013635,0.00716544649252629,0,0,0.000828141914354,0,0.0040077339895017,0,0.00618110419634811,0.00255600688822115,0.00250096705235023,6.99967993122458e-05,1.87871127201512e-05,0.000491284422628926,0.0072954886896371,0.000180058884626494,0.00127150166543487,0.000915385223569244,0.00142823117777843,0.00125286265382698,C
0.00166342500746917,0.0350295076485909,0.000322959001988666,0.00190049018091957,0.183150263286181,0.0514384478117457,0.0230814823777191,0.00529983609078614,0.0198698607369863,0.113631043588727,0,0.0328776767537994,0.0232254091020223,0.0704736652988925,0.001173905185241,0.00659656107088412,0,0.190351824701715,0.0163106403530292,1.90284112771905e-05,0.00441635539544848,0.000267171776513244,0.00559935096485842,0.00686142351697299,0.000448193348025565,0.017465306983395,0.0226989373235042,0.121555495522778,0.028479296680778,4.04298591356674e-05,0.0606273359369811,0.00754192267418584,0.102769102950673,0.0567123091808148,0.00416688235218028,0.021452653043144,1.34765376585075e-05,5.34862593274733e-06,0.0068453639152494,0.041286879476122,6.35498061686573e-05,0.000704466531556942,0.00571128401383575,0.00431016206120429,0.0029124511568971,C
0.0068691126080317,0.0197507094909041,9.57871985752868e-05,0.00641086575508408,,0.0369790352691323,0.00901051367331735,0.00148531164197632,0,0.0588710155719534,,0.0315658821152607,0.0133504293767626,0.079853259314455,0.00223375327300968,0,0.00632788917009647,0.197436837563956,0,,0.000766815020541157,,0.0158401220683149,0.00685737194788292,0.00215699143004226,0.00461340901446971,0.0188830638400171,0.0744865653575185,0.020956335966652,0.00199643449265302,0.143459574060433,0.00899934604625253,0.0594493035904652,0,0,0.0168268112328558,,2.04432645877746e-05,0.013870851388449,0.0688576702408662,7.22529311870484e-07,0.00406198413269523,0,0.00445139938530983,0.00616325956009472,C
