mtry,ROC,Sens,Spec,ROCSD,SensSD,SpecSD
1,0.609023569023569,0.673636363636364,0.427407407407407,0.125686466233368,0.176849829145989,0.180551478488206
2,0.605979797979798,0.610606060606061,0.52962962962963,0.130898913713563,0.155181860113768,0.181904529465914
3,0.601606060606061,0.574242424242424,0.575185185185185,0.13570846219273,0.145083447717367,0.187467796770985
4,0.598289562289562,0.557575757575758,0.603333333333333,0.140707779412111,0.14928982321533,0.198679120526449
5,0.596794612794613,0.547575757575758,0.618148148148148,0.144354432726252,0.156236066159373,0.199221202573893
6,0.595397306397306,0.540606060606061,0.625185185185185,0.143580614982796,0.145782024248847,0.190246044747891
7,0.593138047138047,0.540909090909091,0.610740740740741,0.143691112770601,0.12939894371427,0.201473569636559
