ID,NumberAtts,Atts,metricOpt
1,1,X4hRNU1,0.849420875420875
17,2,X4hRNU1 X0hSRSF1,0.844417508417508
15,2,X4hRNU1 X0hRNU4,0.843484848484849
11,2,X4hRNU1 X0hESRP1,0.840996632996633
5,2,X4hRNU1 X4hRNU4,0.840858585858586
4,2,X4hRNU1 X4hSRSF1,0.840037037037037
12,2,X4hRNU1 X0hRNU6ATAC,0.839515151515152
14,2,X4hRNU1 X4hRNU2,0.834316498316498
10,2,X4hRNU1 X4hESRP1,0.833686868686869
8,2,X4hRNU1 X0hRNU2,0.829858585858586
16,2,X4hRNU1 X4hRNU6,0.826670033670034
9,2,X4hRNU1 X0hSRSF5,0.826525252525253
6,2,X4hRNU1 X0hRNU5,0.826151515151515
13,2,X4hRNU1 X4hRNU6ATAC,0.82359595959596
2,2,X4hRNU1 X4hNOVA1,0.823410774410774
7,2,X4hRNU1 X4hRNU12,0.823198653198653
3,2,X4hRNU1 X4hRNU4ATAC,0.818151515151515
