Number-Atts,Number-Significant,Atts,AUC
5,4,RBM22 SRSF3 RBM3 PTB SRSF6,1.0
6,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1,1.0
7,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150,1.0
8,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11,1.0
9,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11 TRA2A,1.0
10,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11 TRA2A U2AF1,1.0
11,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11 TRA2A U2AF1 MAGOH,1.0
12,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11 TRA2A U2AF1 MAGOH RAVER1,1.0
13,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5,1.0
14,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1,1.0
15,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B,1.0
16,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2,1.0
17,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9,1.0
18,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9 SRM160,1.0
19,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9 SRM160 SND1,1.0
20,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9 SRM160 SND1 CUGBP,1.0
21,4,RBM22 SRSF3 RBM3 PTB SRSF6 TIA1 CA150 FBP11 TRA2A U2AF1 MAGOH RAVER1 U5 NOVA1 TRA2B U2AF2 SRSF9 SRM160 SND1 CUGBP RBM45,1.0
