ID,NumberAtts,Atts,metricOpt
42,5,RAVER1Neutro U11Neutro nSR100Neutro SC35Neutro SRSF10Neutro,0.928888888888889
70,8,U11Neutro RBM45Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro SRSF10Neutro,0.928888888888889
80,9,U11Neutro RBM45Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro SRSF10Neutro SRFSF9Neutro,0.926666666666667
47,6,RAVER1Neutro U11Neutro nSR100Neutro SC35Neutro SRSF10Neutro U6Neutro,0.924444444444444
51,6,RAVER1Neutro U11Neutro nSR100Neutro SC35Neutro SRSF10Neutro PRP8Neutro,0.924444444444444
64,7,U11Neutro RBM45Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro,0.924444444444444
84,9,U11Neutro RBM45Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro SRSF10Neutro U1Neutro,0.92
22,9,ESRP1Neutro RAVER1Neutro U11Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro UA2F2Neutro,0.917777777777778
9,8,ESRP1Neutro RAVER1Neutro U11Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro,0.915555555555556
25,10,ESRP1Neutro RAVER1Neutro U11Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro UA2F2Neutro SRFSF9Neutro,0.915555555555556
28,10,ESRP1Neutro RAVER1Neutro U11Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro UA2F2Neutro ESRP2Neutro,0.915555555555556
56,6,RAVER1Neutro U11Neutro nSR100Neutro SC35Neutro SRSF10Neutro U1Neutro,0.915555555555556
57,6,RAVER1Neutro U11Neutro nSR100Neutro SC35Neutro SRSF10Neutro SKIPNeutro,0.915555555555556
59,6,RAVER1Neutro U11Neutro nSR100Neutro SC35Neutro SRSF10Neutro MAGOHNeutro,0.915555555555556
73,9,U11Neutro RBM45Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro SRSF10Neutro FBP11Neutro,0.915555555555556
159,7,nSR100Neutro RBM17Neutro SRSF3Neutro SC35Neutro U4Neutro SF3BTV1Neutro U2AF1Neutro,0.913333333333333
35,4,RAVER1Neutro U11Neutro nSR100Neutro SC35Neutro,0.911111111111111
44,6,RAVER1Neutro U11Neutro nSR100Neutro SC35Neutro SRSF10Neutro RBM22Neutro,0.911111111111111
49,6,RAVER1Neutro U11Neutro nSR100Neutro SC35Neutro SRSF10Neutro UA2F2Neutro,0.911111111111111
50,6,RAVER1Neutro U11Neutro nSR100Neutro SC35Neutro SRSF10Neutro PSFNeutro,0.911111111111111
55,6,RAVER1Neutro U11Neutro nSR100Neutro SC35Neutro SRSF10Neutro ESRP2Neutro,0.911111111111111
66,8,U11Neutro RBM45Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro U2AF1Neutro,0.911111111111111
82,9,U11Neutro RBM45Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro SRSF10Neutro U12Neutro,0.911111111111111
85,9,U11Neutro RBM45Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro SRSF10Neutro SKIPNeutro,0.911111111111111
140,12,RBM45Neutro nSR100Neutro RBM17Neutro CUGBPNeutro SRSF3Neutro SC35Neutro TRA2ANeutro U5Neutro SF3BTV1Neutro TIA1Neutro SRSF10Neutro PRP8Neutro,0.911111111111111
157,6,nSR100Neutro RBM17Neutro SRSF3Neutro SC35Neutro U4Neutro SF3BTV1Neutro,0.911111111111111
15,9,ESRP1Neutro RAVER1Neutro U11Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro SRSF10Neutro,0.908888888888889
23,10,ESRP1Neutro RAVER1Neutro U11Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro UA2F2Neutro PSFNeutro,0.908888888888889
30,10,ESRP1Neutro RAVER1Neutro U11Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro UA2F2Neutro SKIPNeutro,0.908888888888889
83,9,U11Neutro RBM45Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro SRSF10Neutro ESRP2Neutro,0.908888888888889
173,8,nSR100Neutro RBM17Neutro SRSF3Neutro SC35Neutro U4Neutro SF3BTV1Neutro U2AF1Neutro U12Neutro,0.908888888888889
6,7,ESRP1Neutro RAVER1Neutro U11Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro,0.906666666666667
24,10,ESRP1Neutro RAVER1Neutro U11Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro UA2F2Neutro PRP8Neutro,0.906666666666667
27,10,ESRP1Neutro RAVER1Neutro U11Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro UA2F2Neutro U12Neutro,0.906666666666667
31,10,ESRP1Neutro RAVER1Neutro U11Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro UA2F2Neutro SRSF4Neutro,0.906666666666667
58,6,RAVER1Neutro U11Neutro nSR100Neutro SC35Neutro SRSF10Neutro SRSF4Neutro,0.906666666666667
68,8,U11Neutro RBM45Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro SRSF5Neutro,0.906666666666667
71,9,U11Neutro RBM45Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro SRSF10Neutro RBM3Neutro,0.906666666666667
72,9,U11Neutro RBM45Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro SRSF10Neutro RBM22Neutro,0.906666666666667
78,9,U11Neutro RBM45Neutro nSR100Neutro SRSF3Neutro SC35Neutro TRA2BNeutro SF3BTV1Neutro SRSF10Neutro PSFNeutro,0.906666666666667
