ID,NumberAtts,Atts,metricOpt
23,12,RBM45Neutro nSR100Neutro RBM17Neutro CUGBPNeutro SC35Neutro U4Neutro TIA1Neutro SRSF10Neutro RBM3Neutro U12Neutro ESRP2Neutro U1Neutro,1
24,13,RBM45Neutro nSR100Neutro RBM17Neutro CUGBPNeutro SC35Neutro U4Neutro TIA1Neutro SRSF10Neutro RBM3Neutro U12Neutro ESRP2Neutro U1Neutro SKIPNeutro,1
155,6,SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro,1
158,7,SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro U12Neutro,1
159,7,SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro ESRP2Neutro,1
27,13,RBM45Neutro nSR100Neutro RBM17Neutro CUGBPNeutro SC35Neutro U4Neutro TIA1Neutro SRSF10Neutro RBM3Neutro U12Neutro ESRP2Neutro U1Neutro SF3BTV2Neutro,0.995555555555556
71,8,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro UA2F2Neutro PRP8Neutro,0.995555555555556
74,9,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro UA2F2Neutro PRP8Neutro U12Neutro,0.995555555555556
80,9,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro UA2F2Neutro PRP8Neutro SF3BTV2Neutro,0.995555555555556
112,11,PTBNeutro U4Neutro SF3BTV1Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U2Neutro UA2F2Neutro SAM68TV1Neutro,0.995555555555556
113,12,PTBNeutro U4Neutro SF3BTV1Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U2Neutro UA2F2Neutro SAM68TV1Neutro U12Neutro,0.995555555555556
156,7,SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro SRFSF9Neutro,0.995555555555556
69,7,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro UA2F2Neutro,0.991111111111111
73,9,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro UA2F2Neutro PRP8Neutro SAM68TV1Neutro,0.991111111111111
77,9,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro UA2F2Neutro PRP8Neutro SKIPNeutro,0.991111111111111
79,9,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro UA2F2Neutro PRP8Neutro MAGOHNeutro,0.991111111111111
108,10,PTBNeutro U4Neutro SF3BTV1Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U2Neutro UA2F2Neutro,0.991111111111111
114,12,PTBNeutro U4Neutro SF3BTV1Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U2Neutro UA2F2Neutro SAM68TV1Neutro ESRP2Neutro,0.991111111111111
115,12,PTBNeutro U4Neutro SF3BTV1Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U2Neutro UA2F2Neutro SAM68TV1Neutro U1Neutro,0.991111111111111
117,12,PTBNeutro U4Neutro SF3BTV1Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U2Neutro UA2F2Neutro SAM68TV1Neutro SRSF4Neutro,0.991111111111111
162,7,SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro SRSF4Neutro,0.991111111111111
163,7,SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro MAGOHNeutro,0.991111111111111
65,6,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro,0.986666666666667
70,8,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro UA2F2Neutro PSFNeutro,0.986666666666667
72,9,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro UA2F2Neutro PRP8Neutro SRFSF9Neutro,0.986666666666667
22,11,RBM45Neutro nSR100Neutro RBM17Neutro CUGBPNeutro SC35Neutro U4Neutro TIA1Neutro SRSF10Neutro RBM3Neutro U12Neutro ESRP2Neutro,0.982222222222222
26,13,RBM45Neutro nSR100Neutro RBM17Neutro CUGBPNeutro SC35Neutro U4Neutro TIA1Neutro SRSF10Neutro RBM3Neutro U12Neutro ESRP2Neutro U1Neutro MAGOHNeutro,0.982222222222222
149,9,SRSF5Neutro SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro SRFSF9Neutro SKIPNeutro,0.982222222222222
67,7,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro U6Neutro,0.977777777777778
119,12,PTBNeutro U4Neutro SF3BTV1Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U2Neutro UA2F2Neutro SAM68TV1Neutro SF3BTV2Neutro,0.977777777777778
144,8,SRSF5Neutro SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro SRFSF9Neutro,0.977777777777778
66,7,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro SRM160Neutro,0.973333333333333
68,7,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro U2Neutro,0.973333333333333
78,9,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro UA2F2Neutro PRP8Neutro SRSF4Neutro,0.973333333333333
116,12,PTBNeutro U4Neutro SF3BTV1Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U2Neutro UA2F2Neutro SAM68TV1Neutro SKIPNeutro,0.973333333333333
147,9,SRSF5Neutro SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro SRFSF9Neutro ESRP2Neutro,0.973333333333333
25,13,RBM45Neutro nSR100Neutro RBM17Neutro CUGBPNeutro SC35Neutro U4Neutro TIA1Neutro SRSF10Neutro RBM3Neutro U12Neutro ESRP2Neutro U1Neutro SRSF4Neutro,0.968888888888889
99,12,U5Neutro PTBNeutro U4Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U6Neutro UA2F2Neutro PRP8Neutro SRFSF9Neutro,0.964444444444444
152,10,SRSF5Neutro SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro SRFSF9Neutro SKIPNeutro SF3BTV2Neutro,0.964444444444444
94,12,TRA2BNeutro U5Neutro PTBNeutro U4Neutro SF3BTV1Neutro NOVA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro U6Neutro UA2F2Neutro SRSF4Neutro,0.96
148,9,SRSF5Neutro SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro SRFSF9Neutro U1Neutro,0.96
164,7,SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro SF3BTV2Neutro,0.96
143,7,SRSF5Neutro SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro,0.957777777777778
85,11,TRA2BNeutro U5Neutro PTBNeutro U4Neutro SF3BTV1Neutro NOVA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro U6Neutro UA2F2Neutro,0.955555555555556
157,7,SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro SAM68TV1Neutro,0.955555555555556
76,9,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro UA2F2Neutro PRP8Neutro U1Neutro,0.953333333333333
7,12,ESRP1Neutro nSR100Neutro SRSF6Neutro CUGBPNeutro U4Neutro SRSF5Neutro SRSF10Neutro RBM3Neutro RBM22Neutro PSFNeutro SKIPNeutro MAGOHNeutro,0.951111111111111
75,9,SRSF6Neutro CUGBPNeutro TRA2ANeutro SRSF10Neutro RBM22Neutro FBP11Neutro UA2F2Neutro PRP8Neutro ESRP2Neutro,0.951111111111111
101,13,U5Neutro PTBNeutro U4Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U6Neutro UA2F2Neutro PRP8Neutro SRFSF9Neutro U12Neutro,0.951111111111111
127,10,U4Neutro TIA1Neutro U2AF1Neutro SND1Neutro SRSF10Neutro RBM3Neutro U2Neutro UA2F2Neutro SRFSF9Neutro SKIPNeutro,0.951111111111111
128,11,U4Neutro TIA1Neutro U2AF1Neutro SND1Neutro SRSF10Neutro RBM3Neutro U2Neutro UA2F2Neutro SRFSF9Neutro SKIPNeutro SRSF4Neutro,0.951111111111111
5,11,ESRP1Neutro nSR100Neutro SRSF6Neutro CUGBPNeutro U4Neutro SRSF5Neutro SRSF10Neutro RBM3Neutro RBM22Neutro PSFNeutro SKIPNeutro,0.948888888888889
160,7,SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro U1Neutro,0.948888888888889
104,13,U5Neutro PTBNeutro U4Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U6Neutro UA2F2Neutro PRP8Neutro SRFSF9Neutro SKIPNeutro,0.946666666666667
129,11,U4Neutro TIA1Neutro U2AF1Neutro SND1Neutro SRSF10Neutro RBM3Neutro U2Neutro UA2F2Neutro SRFSF9Neutro SKIPNeutro MAGOHNeutro,0.946666666666667
145,9,SRSF5Neutro SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro SRFSF9Neutro SAM68TV1Neutro,0.946666666666667
146,9,SRSF5Neutro SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro SRFSF9Neutro U12Neutro,0.944444444444444
161,7,SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro SKIPNeutro,0.944444444444444
92,12,TRA2BNeutro U5Neutro PTBNeutro U4Neutro SF3BTV1Neutro NOVA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro U6Neutro UA2F2Neutro U1Neutro,0.942222222222222
110,11,PTBNeutro U4Neutro SF3BTV1Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U2Neutro UA2F2Neutro PRP8Neutro,0.942222222222222
151,10,SRSF5Neutro SND1Neutro SRSF10Neutro RBM3Neutro RBM22Neutro SRM160Neutro PRP8Neutro SRFSF9Neutro SKIPNeutro MAGOHNeutro,0.94
87,12,TRA2BNeutro U5Neutro PTBNeutro U4Neutro SF3BTV1Neutro NOVA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro U6Neutro UA2F2Neutro PRP8Neutro,0.937777777777778
96,13,TRA2BNeutro U5Neutro PTBNeutro U4Neutro SF3BTV1Neutro NOVA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro U6Neutro UA2F2Neutro SRSF4Neutro SF3BTV2Neutro,0.937777777777778
21,10,RBM45Neutro nSR100Neutro RBM17Neutro CUGBPNeutro SC35Neutro U4Neutro TIA1Neutro SRSF10Neutro RBM3Neutro U12Neutro,0.935555555555556
33,5,nSR100Neutro RBM17Neutro CUGBPNeutro SRSF10Neutro U6Neutro,0.933333333333333
90,12,TRA2BNeutro U5Neutro PTBNeutro U4Neutro SF3BTV1Neutro NOVA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro U6Neutro UA2F2Neutro U12Neutro,0.933333333333333
123,9,U4Neutro TIA1Neutro U2AF1Neutro SND1Neutro SRSF10Neutro RBM3Neutro U2Neutro UA2F2Neutro SRFSF9Neutro,0.931111111111111
105,13,U5Neutro PTBNeutro U4Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U6Neutro UA2F2Neutro PRP8Neutro SRFSF9Neutro SRSF4Neutro,0.928888888888889
56,6,RBM17Neutro CUGBPNeutro SC35Neutro U4Neutro SRSF10Neutro U12Neutro,0.924444444444444
106,13,U5Neutro PTBNeutro U4Neutro TIA1Neutro SND1Neutro SRSF10Neutro RBM3Neutro SRM160Neutro U6Neutro UA2F2Neutro PRP8Neutro SRFSF9Neutro MAGOHNeutro,0.924444444444444
12,9,RBM45Neutro nSR100Neutro RBM17Neutro CUGBPNeutro SC35Neutro U4Neutro TIA1Neutro SRSF10Neutro RBM3Neutro,0.922222222222222
38,6,nSR100Neutro RBM17Neutro CUGBPNeutro SRSF10Neutro U6Neutro SRFSF9Neutro,0.922222222222222
