Number-Atts,Number-Significant,Atts,AUC
3,3,SRSF4 SF3BTV2 RBM17,0.8784722222222222
3,3,RBM22 SF3BTV2 RBM17,0.8263888888888888
4,4,RBM22 SF3BTV2 RBM17 RBM45,0.8159722222222222
5,5,RBM17 SF3BTV2 RBM45 TIA1 U6ATAC,0.8125
7,7,SND1 SF3BTV2 RBM17 U4ATAC U6ATAC PTB SRSF4,0.8125
4,4,RBM22 SF3BTV2 RBM17 U11,0.8090277777777778
4,4,RBM22 SF3BTV2 RBM17 TIA1,0.8090277777777778
5,5,TRA2A SF3BTV2 RBM17 RBM22 FBP11,0.8090277777777778
4,4,TRA2A SF3BTV2 RBM17 RBM22,0.8055555555555557
6,6,RBM17 SF3BTV2 RBM45 TIA1 U6ATAC SRSF4,0.8020833333333334
