pred,obs,N,S,rowIndex,C,M,Resample
S,S,0.378048780487805,0.621951219512195,149,0.01,1,Fold02.Rep1
N,S,0.631067961165049,0.368932038834951,174,0.01,1,Fold02.Rep1
S,S,0.378048780487805,0.621951219512195,178,0.01,1,Fold02.Rep1
S,S,0.378048780487805,0.621951219512195,184,0.01,1,Fold02.Rep1
N,S,0.631067961165049,0.368932038834951,185,0.01,1,Fold02.Rep1
N,S,0.631067961165049,0.368932038834951,190,0.01,1,Fold02.Rep1
S,S,0.378048780487805,0.621951219512195,191,0.01,1,Fold02.Rep1
N,N,0.619047619047619,0.380952380952381,2,0.01,1,Fold03.Rep1
N,N,0.619047619047619,0.380952380952381,8,0.01,1,Fold03.Rep1
N,N,0.619047619047619,0.380952380952381,32,0.01,1,Fold03.Rep1
S,N,0.3875,0.6125,39,0.01,1,Fold03.Rep1
N,N,0.619047619047619,0.380952380952381,57,0.01,1,Fold03.Rep1
S,N,0.3875,0.6125,68,0.01,1,Fold03.Rep1
S,N,0.3875,0.6125,75,0.01,1,Fold03.Rep1
S,N,0.3875,0.6125,85,0.01,1,Fold03.Rep1
N,N,0.619047619047619,0.380952380952381,101,0.01,1,Fold03.Rep1
N,N,0.619047619047619,0.380952380952381,106,0.01,1,Fold03.Rep1
N,S,0.619047619047619,0.380952380952381,128,0.01,1,Fold03.Rep1
N,S,0.619047619047619,0.380952380952381,132,0.01,1,Fold03.Rep1
S,S,0.3875,0.6125,139,0.01,1,Fold03.Rep1
S,S,0.3875,0.6125,144,0.01,1,Fold03.Rep1
S,S,0.3875,0.6125,146,0.01,1,Fold03.Rep1
S,S,0.3875,0.6125,160,0.01,1,Fold03.Rep1
S,S,0.3875,0.6125,166,0.01,1,Fold03.Rep1
S,S,0.3875,0.6125,168,0.01,1,Fold03.Rep1
N,S,0.619047619047619,0.380952380952381,173,0.01,1,Fold03.Rep1
S,S,0.3875,0.6125,195,0.01,1,Fold03.Rep1
S,N,0.264705882352941,0.735294117647059,6,0.01,1,Fold04.Rep1
N,N,0.573333333333333,0.426666666666667,7,0.01,1,Fold04.Rep1
N,N,0.573333333333333,0.426666666666667,13,0.01,1,Fold04.Rep1
S,N,0.264705882352941,0.735294117647059,18,0.01,1,Fold04.Rep1
N,N,0.573333333333333,0.426666666666667,26,0.01,1,Fold04.Rep1
N,N,0.573333333333333,0.426666666666667,27,0.01,1,Fold04.Rep1
N,N,0.573333333333333,0.426666666666667,51,0.01,1,Fold04.Rep1
N,N,0.573333333333333,0.426666666666667,60,0.01,1,Fold04.Rep1
N,N,0.573333333333333,0.426666666666667,62,0.01,1,Fold04.Rep1
N,N,0.573333333333333,0.426666666666667,81,0.01,1,Fold04.Rep1
N,N,0.573333333333333,0.426666666666667,98,0.01,1,Fold04.Rep1
N,S,0.573333333333333,0.426666666666667,121,0.01,1,Fold04.Rep1
N,S,0.573333333333333,0.426666666666667,127,0.01,1,Fold04.Rep1
N,S,0.573333333333333,0.426666666666667,153,0.01,1,Fold04.Rep1
N,S,0.573333333333333,0.426666666666667,157,0.01,1,Fold04.Rep1
N,S,0.573333333333333,0.426666666666667,159,0.01,1,Fold04.Rep1
N,S,0.573333333333333,0.426666666666667,163,0.01,1,Fold04.Rep1
N,S,0.573333333333333,0.426666666666667,169,0.01,1,Fold04.Rep1
N,S,0.573333333333333,0.426666666666667,192,0.01,1,Fold04.Rep1
S,S,0.264705882352941,0.735294117647059,197,0.01,1,Fold04.Rep1
N,S,0.573333333333333,0.426666666666667,200,0.01,1,Fold04.Rep1
N,N,0.619047619047619,0.380952380952381,4,0.01,1,Fold05.Rep1
N,N,0.619047619047619,0.380952380952381,12,0.01,1,Fold05.Rep1
S,N,0.379746835443038,0.620253164556962,15,0.01,1,Fold05.Rep1
N,N,0.619047619047619,0.380952380952381,21,0.01,1,Fold05.Rep1
N,N,0.619047619047619,0.380952380952381,22,0.01,1,Fold05.Rep1
S,N,0.379746835443038,0.620253164556962,25,0.01,1,Fold05.Rep1
S,N,0.379746835443038,0.620253164556962,34,0.01,1,Fold05.Rep1
S,N,0.379746835443038,0.620253164556962,37,0.01,1,Fold05.Rep1
N,N,0.619047619047619,0.380952380952381,59,0.01,1,Fold05.Rep1
S,N,0.379746835443038,0.620253164556962,90,0.01,1,Fold05.Rep1
N,N,0.619047619047619,0.380952380952381,96,0.01,1,Fold05.Rep1
N,S,0.619047619047619,0.380952380952381,122,0.01,1,Fold05.Rep1
S,S,0.379746835443038,0.620253164556962,137,0.01,1,Fold05.Rep1
N,S,0.619047619047619,0.380952380952381,142,0.01,1,Fold05.Rep1
N,S,0.619047619047619,0.380952380952381,145,0.01,1,Fold05.Rep1
S,S,0.379746835443038,0.620253164556962,158,0.01,1,Fold05.Rep1
S,S,0.379746835443038,0.620253164556962,176,0.01,1,Fold05.Rep1
S,S,0.379746835443038,0.620253164556962,182,0.01,1,Fold05.Rep1
S,S,0.379746835443038,0.620253164556962,193,0.01,1,Fold05.Rep1
S,S,0.379746835443038,0.620253164556962,196,0.01,1,Fold05.Rep1
S,S,0.379746835443038,0.620253164556962,202,0.01,1,Fold05.Rep1
S,N,0.371794871794872,0.628205128205128,23,0.01,1,Fold06.Rep1
S,N,0.371794871794872,0.628205128205128,24,0.01,1,Fold06.Rep1
S,N,0.371794871794872,0.628205128205128,28,0.01,1,Fold06.Rep1
S,N,0.371794871794872,0.628205128205128,45,0.01,1,Fold06.Rep1
N,N,0.622641509433962,0.377358490566038,64,0.01,1,Fold06.Rep1
S,N,0.371794871794872,0.628205128205128,76,0.01,1,Fold06.Rep1
S,N,0.371794871794872,0.628205128205128,77,0.01,1,Fold06.Rep1
N,N,0.622641509433962,0.377358490566038,94,0.01,1,Fold06.Rep1
N,N,0.622641509433962,0.377358490566038,95,0.01,1,Fold06.Rep1
N,N,0.622641509433962,0.377358490566038,97,0.01,1,Fold06.Rep1
N,N,0.622641509433962,0.377358490566038,104,0.01,1,Fold06.Rep1
N,S,0.622641509433962,0.377358490566038,138,0.01,1,Fold06.Rep1
S,S,0.371794871794872,0.628205128205128,140,0.01,1,Fold06.Rep1
S,S,0.371794871794872,0.628205128205128,148,0.01,1,Fold06.Rep1
S,S,0.371794871794872,0.628205128205128,156,0.01,1,Fold06.Rep1
N,S,0.622641509433962,0.377358490566038,165,0.01,1,Fold06.Rep1
S,S,0.371794871794872,0.628205128205128,167,0.01,1,Fold06.Rep1
N,S,0.622641509433962,0.377358490566038,172,0.01,1,Fold06.Rep1
S,S,0.371794871794872,0.628205128205128,181,0.01,1,Fold06.Rep1
S,S,0.371794871794872,0.628205128205128,189,0.01,1,Fold06.Rep1
S,S,0.371794871794872,0.628205128205128,194,0.01,1,Fold06.Rep1
N,N,0.617647058823529,0.382352941176471,11,0.01,1,Fold07.Rep1
S,N,0.397590361445783,0.602409638554217,14,0.01,1,Fold07.Rep1
N,N,0.617647058823529,0.382352941176471,33,0.01,1,Fold07.Rep1
N,N,0.617647058823529,0.382352941176471,44,0.01,1,Fold07.Rep1
N,N,0.617647058823529,0.382352941176471,46,0.01,1,Fold07.Rep1
S,N,0.397590361445783,0.602409638554217,50,0.01,1,Fold07.Rep1
N,N,0.617647058823529,0.382352941176471,65,0.01,1,Fold07.Rep1
N,N,0.617647058823529,0.382352941176471,70,0.01,1,Fold07.Rep1
N,N,0.617647058823529,0.382352941176471,93,0.01,1,Fold07.Rep1
N,N,0.617647058823529,0.382352941176471,102,0.01,1,Fold07.Rep1
S,S,0.397590361445783,0.602409638554217,109,0.01,1,Fold07.Rep1
N,S,0.617647058823529,0.382352941176471,111,0.01,1,Fold07.Rep1
S,S,0.397590361445783,0.602409638554217,119,0.01,1,Fold07.Rep1
N,S,0.617647058823529,0.382352941176471,124,0.01,1,Fold07.Rep1
S,S,0.397590361445783,0.602409638554217,130,0.01,1,Fold07.Rep1
N,S,0.617647058823529,0.382352941176471,134,0.01,1,Fold07.Rep1
S,S,0.397590361445783,0.602409638554217,150,0.01,1,Fold07.Rep1
N,S,0.617647058823529,0.382352941176471,164,0.01,1,Fold07.Rep1
S,S,0.397590361445783,0.602409638554217,170,0.01,1,Fold07.Rep1
S,S,0.397590361445783,0.602409638554217,183,0.01,1,Fold07.Rep1
N,N,0.626262626262626,0.373737373737374,1,0.01,1,Fold08.Rep1
N,N,0.626262626262626,0.373737373737374,36,0.01,1,Fold08.Rep1
N,N,0.626262626262626,0.373737373737374,48,0.01,1,Fold08.Rep1
N,N,0.626262626262626,0.373737373737374,49,0.01,1,Fold08.Rep1
N,N,0.626262626262626,0.373737373737374,53,0.01,1,Fold08.Rep1
S,N,0.395348837209302,0.604651162790698,56,0.01,1,Fold08.Rep1
N,N,0.626262626262626,0.373737373737374,63,0.01,1,Fold08.Rep1
N,N,0.626262626262626,0.373737373737374,71,0.01,1,Fold08.Rep1
N,N,0.626262626262626,0.373737373737374,88,0.01,1,Fold08.Rep1
N,N,0.626262626262626,0.373737373737374,105,0.01,1,Fold08.Rep1
N,S,0.626262626262626,0.373737373737374,114,0.01,1,Fold08.Rep1
S,S,0.395348837209302,0.604651162790698,125,0.01,1,Fold08.Rep1
S,S,0.395348837209302,0.604651162790698,126,0.01,1,Fold08.Rep1
N,S,0.626262626262626,0.373737373737374,143,0.01,1,Fold08.Rep1
N,S,0.626262626262626,0.373737373737374,152,0.01,1,Fold08.Rep1
N,S,0.626262626262626,0.373737373737374,154,0.01,1,Fold08.Rep1
N,S,0.626262626262626,0.373737373737374,175,0.01,1,Fold08.Rep1
S,S,0.395348837209302,0.604651162790698,186,0.01,1,Fold08.Rep1
S,S,0.395348837209302,0.604651162790698,187,0.01,1,Fold08.Rep1
N,S,0.626262626262626,0.373737373737374,204,0.01,1,Fold08.Rep1
N,N,0.636363636363636,0.363636363636364,3,0.01,1,Fold09.Rep1
S,N,0.372093023255814,0.627906976744186,20,0.01,1,Fold09.Rep1
N,N,0.636363636363636,0.363636363636364,30,0.01,1,Fold09.Rep1
S,N,0.372093023255814,0.627906976744186,35,0.01,1,Fold09.Rep1
N,N,0.636363636363636,0.363636363636364,38,0.01,1,Fold09.Rep1
S,N,0.372093023255814,0.627906976744186,43,0.01,1,Fold09.Rep1
N,N,0.636363636363636,0.363636363636364,58,0.01,1,Fold09.Rep1
N,N,0.636363636363636,0.363636363636364,61,0.01,1,Fold09.Rep1
N,N,0.636363636363636,0.363636363636364,67,0.01,1,Fold09.Rep1
N,N,0.636363636363636,0.363636363636364,86,0.01,1,Fold09.Rep1
N,N,0.636363636363636,0.363636363636364,92,0.01,1,Fold09.Rep1
N,S,0.636363636363636,0.363636363636364,107,0.01,1,Fold09.Rep1
N,S,0.636363636363636,0.363636363636364,115,0.01,1,Fold09.Rep1
N,S,0.636363636363636,0.363636363636364,116,0.01,1,Fold09.Rep1
N,S,0.636363636363636,0.363636363636364,120,0.01,1,Fold09.Rep1
N,S,0.636363636363636,0.363636363636364,123,0.01,1,Fold09.Rep1
S,S,0.372093023255814,0.627906976744186,133,0.01,1,Fold09.Rep1
N,S,0.636363636363636,0.363636363636364,136,0.01,1,Fold09.Rep1
N,S,0.636363636363636,0.363636363636364,147,0.01,1,Fold09.Rep1
S,S,0.372093023255814,0.627906976744186,198,0.01,1,Fold09.Rep1
N,N,0.60952380952381,0.39047619047619,10,0.01,1,Fold10.Rep1
S,N,0.392405063291139,0.607594936708861,16,0.01,1,Fold10.Rep1
S,N,0.392405063291139,0.607594936708861,17,0.01,1,Fold10.Rep1
N,N,0.60952380952381,0.39047619047619,40,0.01,1,Fold10.Rep1
N,N,0.60952380952381,0.39047619047619,52,0.01,1,Fold10.Rep1
N,N,0.60952380952381,0.39047619047619,72,0.01,1,Fold10.Rep1
N,N,0.60952380952381,0.39047619047619,73,0.01,1,Fold10.Rep1
S,N,0.392405063291139,0.607594936708861,74,0.01,1,Fold10.Rep1
S,N,0.392405063291139,0.607594936708861,78,0.01,1,Fold10.Rep1
N,N,0.60952380952381,0.39047619047619,80,0.01,1,Fold10.Rep1
N,N,0.60952380952381,0.39047619047619,91,0.01,1,Fold10.Rep1
S,S,0.392405063291139,0.607594936708861,110,0.01,1,Fold10.Rep1
N,S,0.60952380952381,0.39047619047619,129,0.01,1,Fold10.Rep1
S,S,0.392405063291139,0.607594936708861,155,0.01,1,Fold10.Rep1
N,S,0.60952380952381,0.39047619047619,161,0.01,1,Fold10.Rep1
S,S,0.392405063291139,0.607594936708861,162,0.01,1,Fold10.Rep1
S,S,0.392405063291139,0.607594936708861,171,0.01,1,Fold10.Rep1
S,S,0.392405063291139,0.607594936708861,179,0.01,1,Fold10.Rep1
S,S,0.392405063291139,0.607594936708861,201,0.01,1,Fold10.Rep1
S,S,0.392405063291139,0.607594936708861,203,0.01,1,Fold10.Rep1
S,S,0.392405063291139,0.607594936708861,205,0.01,1,Fold10.Rep1
S,N,0.379746835443038,0.620253164556962,17,0.01,1,Fold01.Rep2
N,N,0.616822429906542,0.383177570093458,33,0.01,1,Fold01.Rep2
S,N,0.379746835443038,0.620253164556962,35,0.01,1,Fold01.Rep2
S,N,0.379746835443038,0.620253164556962,37,0.01,1,Fold01.Rep2
S,N,0.379746835443038,0.620253164556962,43,0.01,1,Fold01.Rep2
S,N,0.379746835443038,0.620253164556962,54,0.01,1,Fold01.Rep2
N,N,0.616822429906542,0.383177570093458,58,0.01,1,Fold01.Rep2
N,N,0.616822429906542,0.383177570093458,70,0.01,1,Fold01.Rep2
N,N,0.616822429906542,0.383177570093458,81,0.01,1,Fold01.Rep2
N,N,0.616822429906542,0.383177570093458,93,0.01,1,Fold01.Rep2
S,S,0.379746835443038,0.620253164556962,118,0.01,1,Fold01.Rep2
N,S,0.616822429906542,0.383177570093458,120,0.01,1,Fold01.Rep2
S,S,0.379746835443038,0.620253164556962,133,0.01,1,Fold01.Rep2
N,S,0.616822429906542,0.383177570093458,147,0.01,1,Fold01.Rep2
S,S,0.379746835443038,0.620253164556962,168,0.01,1,Fold01.Rep2
S,S,0.379746835443038,0.620253164556962,181,0.01,1,Fold01.Rep2
S,S,0.379746835443038,0.620253164556962,189,0.01,1,Fold01.Rep2
S,S,0.379746835443038,0.620253164556962,192,0.01,1,Fold01.Rep2
S,S,0.379746835443038,0.620253164556962,196,0.01,1,Fold01.Rep2
S,N,0.365079365079365,0.634920634920635,14,0.01,1,Fold02.Rep2
N,N,0.59504132231405,0.40495867768595,19,0.01,1,Fold02.Rep2
N,N,0.59504132231405,0.40495867768595,32,0.01,1,Fold02.Rep2
N,N,0.59504132231405,0.40495867768595,41,0.01,1,Fold02.Rep2
S,N,0.365079365079365,0.634920634920635,56,0.01,1,Fold02.Rep2
N,N,0.59504132231405,0.40495867768595,60,0.01,1,Fold02.Rep2
N,N,0.59504132231405,0.40495867768595,65,0.01,1,Fold02.Rep2
S,N,0.365079365079365,0.634920634920635,89,0.01,1,Fold02.Rep2
N,N,0.59504132231405,0.40495867768595,92,0.01,1,Fold02.Rep2
N,N,0.59504132231405,0.40495867768595,95,0.01,1,Fold02.Rep2
N,N,0.59504132231405,0.40495867768595,106,0.01,1,Fold02.Rep2
N,S,0.59504132231405,0.40495867768595,112,0.01,1,Fold02.Rep2
N,S,0.59504132231405,0.40495867768595,113,0.01,1,Fold02.Rep2
N,S,0.59504132231405,0.40495867768595,122,0.01,1,Fold02.Rep2
S,S,0.365079365079365,0.634920634920635,146,0.01,1,Fold02.Rep2
S,S,0.365079365079365,0.634920634920635,149,0.01,1,Fold02.Rep2
N,S,0.59504132231405,0.40495867768595,169,0.01,1,Fold02.Rep2
N,S,0.59504132231405,0.40495867768595,177,0.01,1,Fold02.Rep2
N,S,0.59504132231405,0.40495867768595,182,0.01,1,Fold02.Rep2
S,S,0.365079365079365,0.634920634920635,198,0.01,1,Fold02.Rep2
N,S,0.59504132231405,0.40495867768595,203,0.01,1,Fold02.Rep2
S,N,0.397849462365591,0.602150537634409,6,0.01,1,Fold03.Rep2
N,N,0.637362637362637,0.362637362637363,11,0.01,1,Fold03.Rep2
S,N,0.397849462365591,0.602150537634409,15,0.01,1,Fold03.Rep2
S,N,0.397849462365591,0.602150537634409,39,0.01,1,Fold03.Rep2
S,N,0.397849462365591,0.602150537634409,46,0.01,1,Fold03.Rep2
N,N,0.637362637362637,0.362637362637363,53,0.01,1,Fold03.Rep2
S,N,0.397849462365591,0.602150537634409,75,0.01,1,Fold03.Rep2
S,N,0.397849462365591,0.602150537634409,84,0.01,1,Fold03.Rep2
S,N,0.397849462365591,0.602150537634409,90,0.01,1,Fold03.Rep2
S,N,0.397849462365591,0.602150537634409,96,0.01,1,Fold03.Rep2
N,N,0.637362637362637,0.362637362637363,98,0.01,1,Fold03.Rep2
S,S,0.397849462365591,0.602150537634409,110,0.01,1,Fold03.Rep2
N,S,0.637362637362637,0.362637362637363,111,0.01,1,Fold03.Rep2
S,S,0.397849462365591,0.602150537634409,130,0.01,1,Fold03.Rep2
N,S,0.637362637362637,0.362637362637363,136,0.01,1,Fold03.Rep2
S,S,0.397849462365591,0.602150537634409,137,0.01,1,Fold03.Rep2
S,S,0.397849462365591,0.602150537634409,148,0.01,1,Fold03.Rep2
S,S,0.397849462365591,0.602150537634409,157,0.01,1,Fold03.Rep2
S,S,0.397849462365591,0.602150537634409,179,0.01,1,Fold03.Rep2
S,S,0.397849462365591,0.602150537634409,186,0.01,1,Fold03.Rep2
S,S,0.397849462365591,0.602150537634409,205,0.01,1,Fold03.Rep2
N,N,0.627450980392157,0.372549019607843,12,0.01,1,Fold04.Rep2
S,N,0.385542168674699,0.614457831325301,24,0.01,1,Fold04.Rep2
S,N,0.385542168674699,0.614457831325301,29,0.01,1,Fold04.Rep2
N,N,0.627450980392157,0.372549019607843,31,0.01,1,Fold04.Rep2
N,N,0.627450980392157,0.372549019607843,47,0.01,1,Fold04.Rep2
N,N,0.627450980392157,0.372549019607843,57,0.01,1,Fold04.Rep2
N,N,0.627450980392157,0.372549019607843,69,0.01,1,Fold04.Rep2
S,N,0.385542168674699,0.614457831325301,76,0.01,1,Fold04.Rep2
N,N,0.627450980392157,0.372549019607843,80,0.01,1,Fold04.Rep2
N,N,0.627450980392157,0.372549019607843,102,0.01,1,Fold04.Rep2
N,S,0.627450980392157,0.372549019607843,114,0.01,1,Fold04.Rep2
N,S,0.627450980392157,0.372549019607843,154,0.01,1,Fold04.Rep2
S,S,0.385542168674699,0.614457831325301,156,0.01,1,Fold04.Rep2
N,S,0.627450980392157,0.372549019607843,159,0.01,1,Fold04.Rep2
S,S,0.385542168674699,0.614457831325301,160,0.01,1,Fold04.Rep2
N,S,0.627450980392157,0.372549019607843,164,0.01,1,Fold04.Rep2
N,S,0.627450980392157,0.372549019607843,165,0.01,1,Fold04.Rep2
S,S,0.385542168674699,0.614457831325301,167,0.01,1,Fold04.Rep2
S,S,0.385542168674699,0.614457831325301,187,0.01,1,Fold04.Rep2
S,S,0.385542168674699,0.614457831325301,197,0.01,1,Fold04.Rep2
N,N,0.644230769230769,0.355769230769231,13,0.01,1,Fold05.Rep2
S,N,0.35,0.65,28,0.01,1,Fold05.Rep2
N,N,0.644230769230769,0.355769230769231,36,0.01,1,Fold05.Rep2
S,N,0.35,0.65,45,0.01,1,Fold05.Rep2
N,N,0.644230769230769,0.355769230769231,52,0.01,1,Fold05.Rep2
S,N,0.35,0.65,68,0.01,1,Fold05.Rep2
S,N,0.35,0.65,74,0.01,1,Fold05.Rep2
S,N,0.35,0.65,77,0.01,1,Fold05.Rep2
N,N,0.644230769230769,0.355769230769231,79,0.01,1,Fold05.Rep2
S,N,0.35,0.65,85,0.01,1,Fold05.Rep2
S,N,0.35,0.65,87,0.01,1,Fold05.Rep2
N,S,0.644230769230769,0.355769230769231,116,0.01,1,Fold05.Rep2
S,S,0.35,0.65,119,0.01,1,Fold05.Rep2
N,S,0.644230769230769,0.355769230769231,128,0.01,1,Fold05.Rep2
N,S,0.644230769230769,0.355769230769231,132,0.01,1,Fold05.Rep2
N,S,0.644230769230769,0.355769230769231,134,0.01,1,Fold05.Rep2
S,S,0.35,0.65,144,0.01,1,Fold05.Rep2
S,S,0.35,0.65,158,0.01,1,Fold05.Rep2
N,S,0.644230769230769,0.355769230769231,174,0.01,1,Fold05.Rep2
S,S,0.35,0.65,184,0.01,1,Fold05.Rep2
N,S,0.644230769230769,0.355769230769231,200,0.01,1,Fold05.Rep2
S,N,0.418367346938776,0.581632653061224,1,0.01,1,Fold06.Rep2
N,N,0.627906976744186,0.372093023255814,7,0.01,1,Fold06.Rep2
S,N,0.418367346938776,0.581632653061224,20,0.01,1,Fold06.Rep2
N,N,0.627906976744186,0.372093023255814,21,0.01,1,Fold06.Rep2
N,N,0.627906976744186,0.372093023255814,40,0.01,1,Fold06.Rep2
N,N,0.627906976744186,0.372093023255814,49,0.01,1,Fold06.Rep2
N,N,0.627906976744186,0.372093023255814,51,0.01,1,Fold06.Rep2
N,N,0.627906976744186,0.372093023255814,61,0.01,1,Fold06.Rep2
S,N,0.418367346938776,0.581632653061224,67,0.01,1,Fold06.Rep2
N,N,0.627906976744186,0.372093023255814,72,0.01,1,Fold06.Rep2
S,N,0.418367346938776,0.581632653061224,99,0.01,1,Fold06.Rep2
N,S,0.627906976744186,0.372093023255814,108,0.01,1,Fold06.Rep2
S,S,0.418367346938776,0.581632653061224,117,0.01,1,Fold06.Rep2
N,S,0.627906976744186,0.372093023255814,121,0.01,1,Fold06.Rep2
S,S,0.418367346938776,0.581632653061224,125,0.01,1,Fold06.Rep2
S,S,0.418367346938776,0.581632653061224,135,0.01,1,Fold06.Rep2
S,S,0.418367346938776,0.581632653061224,150,0.01,1,Fold06.Rep2
N,S,0.627906976744186,0.372093023255814,161,0.01,1,Fold06.Rep2
S,S,0.418367346938776,0.581632653061224,171,0.01,1,Fold06.Rep2
S,S,0.418367346938776,0.581632653061224,176,0.01,1,Fold06.Rep2
S,S,0.418367346938776,0.581632653061224,201,0.01,1,Fold06.Rep2
N,N,0.637254901960784,0.362745098039216,3,0.01,1,Fold07.Rep2
N,N,0.637254901960784,0.362745098039216,9,0.01,1,Fold07.Rep2
N,N,0.637254901960784,0.362745098039216,10,0.01,1,Fold07.Rep2
S,N,0.373493975903614,0.626506024096386,18,0.01,1,Fold07.Rep2
S,N,0.373493975903614,0.626506024096386,25,0.01,1,Fold07.Rep2
S,N,0.373493975903614,0.626506024096386,78,0.01,1,Fold07.Rep2
N,N,0.637254901960784,0.362745098039216,86,0.01,1,Fold07.Rep2
N,N,0.637254901960784,0.362745098039216,94,0.01,1,Fold07.Rep2
S,N,0.373493975903614,0.626506024096386,100,0.01,1,Fold07.Rep2
N,N,0.637254901960784,0.362745098039216,105,0.01,1,Fold07.Rep2
N,S,0.637254901960784,0.362745098039216,131,0.01,1,Fold07.Rep2
N,S,0.637254901960784,0.362745098039216,138,0.01,1,Fold07.Rep2
S,S,0.373493975903614,0.626506024096386,141,0.01,1,Fold07.Rep2
N,S,0.637254901960784,0.362745098039216,142,0.01,1,Fold07.Rep2
N,S,0.637254901960784,0.362745098039216,145,0.01,1,Fold07.Rep2
N,S,0.637254901960784,0.362745098039216,151,0.01,1,Fold07.Rep2
S,S,0.373493975903614,0.626506024096386,155,0.01,1,Fold07.Rep2
N,S,0.637254901960784,0.362745098039216,173,0.01,1,Fold07.Rep2
S,S,0.373493975903614,0.626506024096386,180,0.01,1,Fold07.Rep2
S,S,0.373493975903614,0.626506024096386,188,0.01,1,Fold07.Rep2
N,N,0.566666666666667,0.433333333333333,2,0.01,1,Fold08.Rep2
N,N,0.566666666666667,0.433333333333333,8,0.01,1,Fold08.Rep2
S,N,0.294117647058824,0.705882352941177,16,0.01,1,Fold08.Rep2
N,N,0.566666666666667,0.433333333333333,27,0.01,1,Fold08.Rep2
N,N,0.566666666666667,0.433333333333333,38,0.01,1,Fold08.Rep2
N,N,0.566666666666667,0.433333333333333,42,0.01,1,Fold08.Rep2
N,N,0.566666666666667,0.433333333333333,55,0.01,1,Fold08.Rep2
N,N,0.566666666666667,0.433333333333333,62,0.01,1,Fold08.Rep2
N,N,0.566666666666667,0.433333333333333,82,0.01,1,Fold08.Rep2
N,N,0.566666666666667,0.433333333333333,97,0.01,1,Fold08.Rep2
N,N,0.566666666666667,0.433333333333333,101,0.01,1,Fold08.Rep2
N,S,0.566666666666667,0.433333333333333,115,0.01,1,Fold08.Rep2
N,S,0.566666666666667,0.433333333333333,129,0.01,1,Fold08.Rep2
N,S,0.566666666666667,0.433333333333333,170,0.01,1,Fold08.Rep2
N,S,0.566666666666667,0.433333333333333,172,0.01,1,Fold08.Rep2
S,S,0.294117647058824,0.705882352941177,178,0.01,1,Fold08.Rep2
N,S,0.566666666666667,0.433333333333333,185,0.01,1,Fold08.Rep2
N,S,0.566666666666667,0.433333333333333,191,0.01,1,Fold08.Rep2
N,S,0.566666666666667,0.433333333333333,194,0.01,1,Fold08.Rep2
S,S,0.294117647058824,0.705882352941177,202,0.01,1,Fold08.Rep2
N,S,0.566666666666667,0.433333333333333,204,0.01,1,Fold08.Rep2
N,N,0.623762376237624,0.376237623762376,22,0.01,1,Fold09.Rep2
N,N,0.623762376237624,0.376237623762376,30,0.01,1,Fold09.Rep2
