CA150Neutro,FBP11Neutro,PRP8Neutro,RBM22Neutro,SF3BTV1Neutro,SF3BTV2Neutro,U1Neutro,U11Neutro,U12Neutro,U2Neutro,U2AF1Neutro,UA2F2Neutro,U4Neutro,U4ataNeutro,U5Neutro,U6Neutro,U6atacNeutro,CUGBPNeutro,ESRP1Neutro,MAGOHNeutro,NOVA1Neutro,nSR100Neutro,PSFNeutro,PTBNeutro,RAVER1Neutro,RBM17Neutro,RBM3Neutro,RBM45Neutro,SAM68TV1Neutro,SC35Neutro,SKIPNeutro,SND1Neutro,SRM160Neutro,SRSF1Neutro,SRSF10Neutro,SRSF3Neutro,SRSF4Neutro,SRSF5Neutro,SRSF6Neutro,SRFSF9Neutro,TIA1Neutro,TRA2ANeutro,TRA2BNeutro,Case
-0.386894252186306,0.0489251750121434,-2.12816340233438,1.22849055528314,1.88559455947369,2.43157516090325,1.96234476883181,-0.263598335277582,-1.63161164995872,-1.68270826655856,0.789374037209886,-0.80748157233399,-1.27242359328856,-1.10302243261966,1.68857143863893,-0.0192395993848706,-2.02773449166254,-0.669904737050304,-0.789937006836671,2.62498509239366,-0.650207068418122,0.799816664772519,1.03078516174176,0.0897232061137619,0.703878888027502,0.785010177652056,0.970381101849668,0.979554095622683,-0.353544698334099,0.905785856665257,-0.111901489288063,-0.465953753687712,0.211244589764909,-0.470720406413913,1.51197956427545,2.50155790769388,1.06675201745176,2.39760043370062,-0.74716471988445,2.51162764828636,0.647395967827177,3.03159645278649,1.33042324927877,Pre
-1.2301518439985,0.47913890509677,1.18757221668826,1.21055305036543,0.35890657400047,0.744371525418387,1.09760221403775,-0.992416192224576,-0.213447623498084,-1.35221141942082,-0.0442476188447151,1.90171042705761,-1.08899863802227,-1.24808348167431,0.474182053201219,-0.237743140280289,-1.16513471091656,-0.146080189059496,-0.77648867252666,0.413887485876851,-1.40857583538287,0.796234943066738,0.521713944129875,0.949150227109376,1.06748101451687,0.529380778586656,0.352300610824287,0.595592225427301,1.11762709926962,0.0785563876247518,-0.467077206782137,-0.0296358864506021,-0.354770125135068,-1.05564092633924,0.263126936749165,0.272963764071094,0.624344719791767,1.24618766689086,0.599658659986226,0.774514051615898,0.512547317295751,0.995802978851241,0.378027046178707,Post
0.07846198182889,-0.301614281739071,0.634341075656499,-0.793089999987781,0.857281516962764,0.116656943376738,0.490440303611352,0.461673008531038,1.52058805853525,1.21418600754495,-1.31218371425507,0.650407346807954,0.389050544961324,1.52659637894707,0.949530763239169,-2.06772502196315,-0.267168898328104,-1.58443616155394,-0.801994226310976,0.0369356069112207,-1.40375593092693,-0.951320355694767,1.47426707477478,1.00727823874721,0.631466833813007,0.565251621788188,0.455795569710786,0.990521593919655,0.734917643134775,1.44342848242907,1.35279660779495,0.465468556975294,-0.548732678009623,-0.729905133873258,0.804537243674859,0.455601568680477,-1.17702173620072,0.355730025430183,1.31569159470672,-0.385760167752471,-0.560815969135637,0.418382532207236,1.46279673421669,Pre
-0.00208753100582321,-0.0269095505833633,0.507152393186087,0.62921982931733,0.301441321009927,0.246282042605,0.0415336178773731,0.149280473632489,-1.47153712514826,0.887535283472355,-1.10079241442267,0.790841095305478,1.19389303346276,-1.315560492567,-0.555363036767839,0.314893442061017,-0.560737041944608,-0.104394084720751,0.150473623871092,0.113178973802316,0.197013542195454,-0.951320355694767,-0.946642942946,0.415981488254964,0.499614512977828,0.346220583888624,-0.00376752749941334,0.881526640570217,0.841588251781749,0.270998260563286,-1.61113334546578,0.00889948298308864,-0.712739964836668,0.310581917738358,-0.00571416356849894,0.197248807988738,-0.00538213479794682,-0.0695518401166348,0.445050623277521,0.0899838517259239,0.42768830437513,0.287118059688491,0.562618844073425,Post
-0.910785649867281,-0.30927190202904,0.308118188675437,0.389002275903515,0.970953188117762,0.60599648920294,0.694673293172541,-0.604265019160884,-0.499504130782923,0.852219005313791,-0.599035572700205,1.07027942033991,0.822642154913502,0.160126016619002,-0.0271328455125641,0.285498067257848,0.443332719248086,-0.671388263953532,-1.09054149581817,0.441558761663784,-0.528223984938827,0.3963723292542,0.904312222897888,0.786760594324477,0.836614647732078,0.151146355284421,-0.0661112640348624,0.62562749202623,0.684676921149926,0.592020895922544,0.2443471401803,-0.104057376213853,-0.615553797256986,-0.842852294304246,-0.0413389843789797,0.320382128962516,-0.566812142903823,0.303997284645015,0.560233819745518,0.127805627102027,-0.305657638787581,-0.0511887178642653,0.521998285600088,Pre
0.727850397780727,0.340012791690259,2.25047349177988,0.458230342963243,0.13562756604725,0.491084317643853,-0.450073871114589,0.277417489592915,0.511827852973367,1.74267188078238,-0.102219515328396,-0.869110956974065,1.84275261846026,-1.08222838895483,0.22846650320732,1.01324421704391,0.576924326528063,-0.738773641266734,0.702909355917323,0.243841799098869,0.611293799641229,-0.951320355694767,-0.946642942946,-1.28594565625281,0.499223836994154,-1.67263542387254,-0.0512894648093139,-1.13893205280023,1.08576485619706,-1.56596029604639,-0.135711004696454,-2.0176332159706,0.375301474242742,0.451694415881946,0.163667749117902,0.531657008428162,0.501983685204414,0.226744754455624,0.452133492841348,0.244644054515393,0.344871685003924,0.0146289539488338,-0.0789844977324613,Post
-1.50008668197846,-0.5587853538704,-0.216873486162909,-0.0159004960127725,0.498311178474245,0.0308799435078372,-0.866920458998247,-0.822362017564566,0.00130728865455849,1.15503859824432,-0.930759789523874,0.0549049049115123,0.390384061965198,-0.223697267947831,-0.359245575119941,-0.446630052744768,0.00119635831597483,-1.25843732801481,-1.16071529386453,0.249613258021776,-0.86144772510195,-0.460078236923302,0.768025070294207,0.535303622377206,0.44363043430603,-0.0353995949116796,0.0139091797072088,0.405775077275549,0.276425319341012,0.579752676332353,-0.207964823740132,-0.671626850135225,-1.23435590929939,-0.974233269238784,-0.790732856806391,-0.345052242738267,-1.00886305949706,-0.118288696715902,0.0478352599598487,0.0355229038469479,-0.413727977655371,-0.299203716043606,0.315358693755214,Pre
-1.36831161436146,-0.767113345770473,-0.753335366014636,-0.527804194079819,0.876724493830935,-0.173778395473332,-1.22796904496574,-1.09300528017377,-0.386894090414271,0.825937885910214,-1.34870759024726,-0.102552343802592,-0.268141521562329,0.00874951470717705,-0.473265500609522,-0.0989317090309523,0.171806051821688,-0.930971963626284,-0.922027399145924,0.0965328336472563,-0.630171555266904,1.04126339996213,1.19742431715192,0.499816492022289,0.467493786980129,-0.111513755746688,-0.231595007728126,0.591420699533232,0.0411149647140637,0.641849136866423,0.661753218801672,-0.586072332643432,-1.50453658933333,-0.929795785501596,-0.854211193768826,-0.340255001767224,-1.64599018617248,-0.591941184512484,0.170762524786166,-0.180116754988303,-0.620767567343197,-0.431774657203739,0.218772200031142,Post
-1.0157210353091,-0.145790810860702,0.226789222327087,0.223393573159521,1.04338486500982,0.542875698345575,-0.224225126350271,-0.790369662709353,0.474765437395454,0.216166801304141,-1.02875392244466,0.70982089211492,-0.145248332649027,-0.140369026229874,-0.17782300369058,-0.0327333606129792,-0.204735519244558,-0.629465844157375,-1.13746866649102,0.379863292963939,-1.31849460294098,0.623968126393794,1.31892666900212,0.747249430260382,0.77440742559009,0.0821894327795568,-0.243285118310082,0.399787748855683,0.607842711374417,0.391669919045187,1.89279196324319,-0.250682722996903,-0.792700241756783,-1.21039604600407,-0.216557211542574,-0.156369613273838,-0.635401939336068,0.107306867286134,0.342125908162041,-0.00831081115628957,-0.190932809737224,0.0519482593026551,0.308654796546379,Pre
0.997079319279945,-2.44115600403592,0.31107872822318,-0.974275617802425,0.649125739184762,-1.59560778847306,0.221521496859705,1.48840227925719,0.0460456284359091,-0.363918848245205,1.1224811789298,0.277500427258252,-0.112745124496835,0.709487190949496,-0.0032908425970647,1.58542055658132,1.9771321448581,1.23031155085201,0.936956313486107,-0.518945896988386,1.34577263592575,1.46194700875476,-0.946642942946,-1.28594565625281,-1.30932722397143,2.36096184447171,-2.22874929758519,-1.13893205280023,-1.79418618699419,-1.56596029604639,-1.09318936936224,0.465220290302132,1.15240550007127,0.984427977613679,0.743281303263136,1.47887910598,0.565102374838844,-1.52852489306128,0.524121189702142,1.17737225839725,0.696254235359091,-0.412737202680658,0.824840004126955,Post
-0.9586228789448,-0.833074753222377,0.0444997086879439,-0.300380847496221,0.598374375711212,-0.0854479708452713,-0.0747373755770474,-0.404510977461581,0.280691987284931,0.820401890780145,-1.17938427580178,0.324379053607856,-0.291777025355081,-0.504221440570807,-0.238563992253383,-0.162786508330588,-0.232333211379949,-0.909924956911178,-1.19580954488133,-0.0202841939724079,-0.46554908976499,0.0325389224802228,0.642931572617241,0.762977182949815,0.792207278464667,0.135898078828631,-0.163686941357779,0.471266279824875,0.260944816398379,0.227070858502609,-0.970604947927813,-0.163993224718994,-1.06791152332631,-1.27042021966476,-0.188440738407521,-0.511338611411378,-1.05306080917608,-0.771542859635712,0.310512539572022,-0.430972216124622,-0.54584751711117,-0.356224590456722,0.311864107335708,Pre
-0.930911796692445,-0.203327010788913,0.389518326899268,-0.132512350140319,0.490851515862882,0.637600349540818,-0.207537676245326,-0.84351602105054,-0.227175734134883,0.162102563478005,-0.543781930426682,-0.174495374522286,-1.2424772798285,-1.07814722504809,-0.0378586655135633,-0.541630455492526,-0.598981112236443,-0.435933827513141,-1.20324772373651,0.079511236251998,-1.27990931019206,0.653066849187305,1.15273794412802,0.681256126114753,0.744074417614459,0.164769786554069,-0.325011390637915,0.581942877359287,0.461722261036624,0.44338209892093,0.926313552181258,-0.156798792519199,-0.921931468324821,-1.38367760914467,-0.355799294999988,-0.0813146400084857,-0.957181829878335,-0.101064538014348,0.265839244946385,-0.19110092403922,0.114772222269028,-0.165849469933159,0.235314817546291,Post
1.48253520022906,-0.173816839378579,0.31107872822318,0.156986422515882,-1.2458496897133,-1.46242825089803,0.221521496859705,1.52059974756399,1.77205561513979,-0.82282953938237,1.15133398901622,0.277500427258252,-1.42463806114649,-0.282649640308744,-2.20707037087368,1.63400637235135,0.965935197803629,1.35018058127063,1.36074333793463,-1.88190881701274,1.16153789591735,-0.951320355694767,-0.946642942946,-1.28594565625281,-1.30932722397143,-1.67263542387254,0.842460844459355,-1.13893205280023,-1.79418618699419,0.246025856437665,0.656033252120042,0.506012336972975,1.63142253093013,1.3426585238096,-2.08609585488843,0.0605696945062072,1.62636683782486,-1.33103397459775,-1.57920803964749,-1.287804235711,0.83095009774759,-0.339129151024904,-1.57723520644944,Pre
0.908251710220528,0.553267895794575,0.31107872822318,0.156986422515882,-1.68268674515996,-1.7425408656251,0.221521496859705,1.54446261431051,-0.225268303634505,-0.8661043288133,1.1445103940125,0.277500427258252,-1.69268681931778,-0.282649640308744,1.09858313334896,1.81749971392888,0.210862521666977,0.445888037105563,1.00512101802816,0.356257798435008,1.17776332152394,-0.951320355694767,-0.946642942946,-1.28594565625281,-1.30932722397143,-1.67263542387254,-2.22874929758519,-1.13893205280023,-0.0793799433866589,-1.56596029604639,-0.231649391198364,0.697119344925611,0.959138142994697,1.10221030014915,-1.62403043013285,-2.62464280725828,0.554790193666345,-0.0261580379239321,-1.57920803964749,-1.86509698568378,-2.15082038600257,0.0590053094518369,-1.57723520644944,Post
0.691509310428107,0.955140858116704,-0.509240699181607,-1.22092168586876,-1.44213805633559,0.52822407840688,0.221521496859705,-0.842598052425662,-0.225268303634505,-1.57617468292961,0.69831740620908,-1.192899529179,-0.479345977785978,0.656191386000327,-1.09661136526793,-1.65139949705007,-0.54173286566365,0.767680923185599,0.922490343559752,0.475940323384369,0.903593010214934,-0.951320355694767,-0.946642942946,-1.28594565625281,-1.30932722397143,0.246223311942513,0.573618701910541,-1.13893205280023,0.504669355109692,0.408667479447838,-2.06476191754572,-0.156916937359674,0.606162788031185,0.864260911629467,-0.199789486144907,-0.464858056650842,-0.768070036128898,0.715065094069466,0.365868096722182,0.68109160382609,0.155957991343511,-0.139369908373065,0.462635846878245,Pre
0.416685246788123,0.121526557337011,-1.38615813406382,-2.01401188237018,-0.585002701658004,0.0232435143445229,-1.93151852828678,-0.993681160550727,-0.225268303634505,-0.343316651954181,-0.123648394876016,-1.8529889660975,0.584032166286726,0.901027694825744,-1.39040561779057,-1.06278574114696,-1.61535050827389,1.0219688039004,0.682466270051996,0.363069785926302,0.314239887420254,-0.951320355694767,-0.946642942946,0.738147981166646,-1.30932722397143,0.0770691703417847,-0.0351186932146225,-1.13893205280023,0.239398905443136,-0.195926900281095,0.357879838920807,0.507153283683955,0.180660485355422,0.451790781250396,-0.597301213450266,-0.197940580714702,0.348425602885784,0.435829804698215,-0.610561295276123,-0.0604644770023341,-0.427230296459489,0.373295832621852,0.730067305197602,Post
-0.447089295403456,0.584229442567202,0.108743828957451,-0.0834208735166086,-0.185568285157328,0.349191775868785,-0.237230172022618,-0.370374572810161,-1.23740921472905,0.549462627200213,-0.432638533056571,-1.00841562755281,1.60999424723047,1.37763317666893,-0.469678921205577,-0.703470035786973,-0.400508990012746,-0.760757398751031,-0.111793492347338,0.253887957004261,-0.299071609033889,-0.951320355694767,0.455305452722201,0.433256751544914,0.610723580900437,0.217038582410881,-0.422758875482668,0.758611293226359,0.887767110740161,0.464957628194713,0.490949145459297,-0.0616571125962616,-1.05355917535889,-0.138644575528542,-0.538851858609617,-0.0933753466414636,-0.889806608826566,0.377859721095851,0.143622336262098,0.0895442524608868,0.460814424240604,0.0148243046909713,0.301788599214433,Pre
1.20589208844569,2.5048013872856,0.31107872822318,1.92342832028271,-0.570717957751281,0.561801402201576,0.221521496859705,-0.538697097284516,-0.225268303634505,0.0528139020635869,1.26390216053155,0.277500427258252,0.635388747971963,1.35551839689465,-0.428175084015318,0.294855461885447,0.706039820256328,1.32487944595662,1.1918382876411,0.0558923366174039,0.722577824120653,-0.951320355694767,-0.946642942946,-1.28594565625281,1.09447390988274,-1.67263542387254,0.534049979352527,-1.13893205280023,-1.79418618699419,-1.56596029604639,-0.440647241662541,-2.0176332159706,1.3714259584159,0.813134510499483,0.708983916247088,-0.776138072880608,0.790769768737017,0.70423676752008,-1.57920803964749,0.0422058024895359,2.22654755633002,-0.184064100654153,-1.57723520644944,Post
1.43325095190192,-0.173816839378579,-0.264316082281344,0.156986422515882,-1.17298029962793,-0.858943853225122,0.933618056025666,1.56463577876947,-0.225268303634505,-0.778535913802644,1.55294876924626,0.277500427258252,0.123643964585554,-0.282649640308744,1.40220701620345,0.0112510310558385,1.72962157596751,1.36222475132691,1.29631482211992,-1.88190881701274,1.53476462331301,1.61991010245089,-0.946642942946,-1.28594565625281,-1.30932722397143,0.636862341982856,2.44922927689045,-1.13893205280023,-1.79418618699419,-1.56596029604639,1.27400194524179,1.76331754970409,1.38894648824264,1.55366193276227,1.98152569769039,-0.990363209926685,1.81504264465506,-0.100148896395833,-1.57920803964749,-2.03714448484172,0.948820746442983,-2.76257090217015,-1.57723520644944,Pre
0.809146372844634,-0.173816839378579,-0.39912128281922,0.156986422515882,-1.13250741909757,-1.39103611682625,0.221521496859705,1.55292299703622,1.06029770024692,-0.692736794987417,1.02328533677255,0.505601230317005,0.426700833615103,-0.282649640308744,1.62294391337848,0.0684062596587782,0.831566633196712,1.33733430298082,0.940710149349032,-1.88190881701274,0.876850171694935,1.59684309185364,-0.946642942946,1.35471825278384,-1.30932722397143,0.539432979636589,-0.191622386459658,1.82983039876078,-0.134790825993113,1.33156284356042,-0.522225926274061,2.2694705757159,0.930083514588916,1.13186499467873,1.32176087568088,0.762788196960692,0.814012637862296,-2.23230349881819,2.1311028830803,0.672459003033419,-2.15082038600257,-0.104490267145196,-1.57723520644944,Post
