Number-Atts,Number-Significant,Atts,AUC
5,5,U12 SF3BTV2 RAVER1 FBP11 NOVA1,0.8785714285714286
7,7,FBP11 SF3BTV2 U12 NOVA1 RBM3 U4ATAC SRSF9,0.8642857142857143
4,4,U12 SF3BTV2 RAVER1 FBP11,0.8571428571428571
6,6,U12 SF3BTV2 RAVER1 FBP11 NOVA1 SRSF1,0.8571428571428571
6,6,FBP11 SF3BTV2 U12 NOVA1 RBM3 U4ATAC,0.8571428571428571
6,6,U12 SF3BTV2 RAVER1 FBP11 NOVA1 SRSF5,0.85
6,6,U12 SF3BTV2 RAVER1 FBP11 NOVA1 SRSF9,0.85
9,9,U11 SF3BTV2 RAVER1 RBM22 RBM45 SAM68TV1 TRA2B SRSF3 SRSF4,0.85
5,5,NOVA1 SF3BTV2 FBP11 SRSF6 SRSF10,0.85
6,6,SRSF1 SF3BTV2 RAVER1 U12 FBP11 SRSF6,0.85
3,3,U12 SF3BTV2 RAVER1,0.8428571428571429
6,6,U12 SF3BTV2 RAVER1 FBP11 NOVA1 SRM160,0.8428571428571429
6,6,U12 SF3BTV2 RAVER1 FBP11 NOVA1 MAGOH,0.8428571428571429
8,8,U11 SF3BTV2 RAVER1 RBM22 RBM45 SAM68TV1 TRA2B SRSF3,0.8428571428571429
7,7,U11 SF3BTV2 RAVER1 RBM22 RBM45 SAM68TV1 TRA2B,0.8357142857142857
4,4,MAGOH SF3BTV2 SRSF10 PTB,0.8357142857142857
5,5,U12 SF3BTV2 RAVER1 FBP11 RBM17,0.8285714285714286
6,6,U12 SF3BTV2 RAVER1 FBP11 NOVA1 SKIP,0.8285714285714286
9,9,U11 SF3BTV2 RAVER1 RBM22 RBM45 SAM68TV1 TRA2B SRSF3 SKIP,0.8285714285714286
4,4,RBM3 SF3BTV2 FBP11 NOVA1,0.8285714285714286
5,5,RBM3 SF3BTV2 FBP11 NOVA1 SRSF5,0.8285714285714286
7,7,SRSF1 SF3BTV2 RAVER1 U12 FBP11 SRSF6 U4ATAC,0.8285714285714286
5,5,FBP11 SF3BTV2 U12 NOVA1 RBM3,0.8214285714285715
7,7,FBP11 SF3BTV2 U12 NOVA1 RBM3 U4ATAC SRSF4,0.8214285714285715
3,3,SRSF10 SF3BTV2 RAVER1,0.8214285714285715
5,5,MAGOH SF3BTV2 SRSF10 PTB U5,0.8214285714285715
3,3,U4ATAC SF3BTV2 SRSF10,0.8214285714285715
4,4,SRSF9 SF3BTV2 U12 FBP11,0.8214285714285715
5,5,SRSF9 SF3BTV2 U12 FBP11 SRSF6,0.8214285714285715
3,3,MAGOH SF3BTV2 SRSF10,0.8142857142857144
5,5,MAGOH SF3BTV2 SRSF10 PTB SRSF4,0.8142857142857144
3,3,SRSF9 SF3BTV2 U12,0.8142857142857144
6,6,U12 SF3BTV2 RAVER1 FBP11 NOVA1 RBM3,0.8071428571428573
6,6,U12 SF3BTV2 RAVER1 FBP11 NOVA1 SRSF4,0.8071428571428573
5,5,RBM3 SF3BTV2 FBP11 NOVA1 MAGOH,0.8071428571428573
5,5,U12 SF3BTV2 RAVER1 FBP11 SRSF6,0.8000000000000002
4,4,FBP11 SF3BTV2 U12 NOVA1,0.8000000000000002
6,6,FBP11 SF3BTV2 U12 NOVA1 RBM3 SRM160,0.8000000000000002
4,4,SRSF10 SF3BTV2 RAVER1 U11,0.8000000000000002
5,5,RBM3 SF3BTV2 FBP11 NOVA1 SRSF1,0.8000000000000002
7,7,SRSF1 SF3BTV2 RAVER1 U12 FBP11 SRSF6 TRA2A,0.8000000000000002
4,4,MAGOH SF3BTV2 SRSF10 PSF,0.8000000000000002
4,4,MAGOH SF3BTV2 SRSF10 RBM17,0.8000000000000002
4,4,SKIP SF3BTV2 RBM45 SRSF10,0.8000000000000002
3,3,SRSF5 SF3BTV2 SRSF10,0.8000000000000002
