pred,obs,N,S,rowIndex,C,M,Resample
N,S,0.516304347826087,0.483695652173913,116,0.01,1,Fold08.Rep2
N,S,0.516304347826087,0.483695652173913,123,0.01,1,Fold08.Rep2
N,S,0.516304347826087,0.483695652173913,138,0.01,1,Fold08.Rep2
N,S,0.516304347826087,0.483695652173913,160,0.01,1,Fold08.Rep2
N,S,0.516304347826087,0.483695652173913,164,0.01,1,Fold08.Rep2
N,S,0.516304347826087,0.483695652173913,174,0.01,1,Fold08.Rep2
N,S,0.516304347826087,0.483695652173913,188,0.01,1,Fold08.Rep2
N,S,0.516304347826087,0.483695652173913,203,0.01,1,Fold08.Rep2
N,S,0.516304347826087,0.483695652173913,204,0.01,1,Fold08.Rep2
N,N,0.623376623376623,0.376623376623377,11,0.01,1,Fold09.Rep2
S,N,0.444444444444444,0.555555555555556,34,0.01,1,Fold09.Rep2
N,N,0.623376623376623,0.376623376623377,40,0.01,1,Fold09.Rep2
S,N,0.444444444444444,0.555555555555556,45,0.01,1,Fold09.Rep2
S,N,0.444444444444444,0.555555555555556,53,0.01,1,Fold09.Rep2
N,N,0.623376623376623,0.376623376623377,57,0.01,1,Fold09.Rep2
S,N,0.444444444444444,0.555555555555556,81,0.01,1,Fold09.Rep2
S,N,0.444444444444444,0.555555555555556,102,0.01,1,Fold09.Rep2
N,N,0.623376623376623,0.376623376623377,105,0.01,1,Fold09.Rep2
S,N,0.444444444444444,0.555555555555556,106,0.01,1,Fold09.Rep2
N,S,0.623376623376623,0.376623376623377,127,0.01,1,Fold09.Rep2
N,S,0.623376623376623,0.376623376623377,128,0.01,1,Fold09.Rep2
N,S,0.623376623376623,0.376623376623377,141,0.01,1,Fold09.Rep2
N,S,0.623376623376623,0.376623376623377,151,0.01,1,Fold09.Rep2
N,S,0.623376623376623,0.376623376623377,180,0.01,1,Fold09.Rep2
S,S,0.444444444444444,0.555555555555556,186,0.01,1,Fold09.Rep2
S,S,0.444444444444444,0.555555555555556,187,0.01,1,Fold09.Rep2
N,S,0.623376623376623,0.376623376623377,191,0.01,1,Fold09.Rep2
S,S,0.444444444444444,0.555555555555556,192,0.01,1,Fold09.Rep2
N,S,0.623376623376623,0.376623376623377,205,0.01,1,Fold09.Rep2
N,N,0.516304347826087,0.483695652173913,17,0.01,1,Fold10.Rep2
N,N,0.516304347826087,0.483695652173913,26,0.01,1,Fold10.Rep2
N,N,0.516304347826087,0.483695652173913,31,0.01,1,Fold10.Rep2
N,N,0.516304347826087,0.483695652173913,32,0.01,1,Fold10.Rep2
N,N,0.516304347826087,0.483695652173913,39,0.01,1,Fold10.Rep2
N,N,0.516304347826087,0.483695652173913,60,0.01,1,Fold10.Rep2
N,N,0.516304347826087,0.483695652173913,72,0.01,1,Fold10.Rep2
N,N,0.516304347826087,0.483695652173913,73,0.01,1,Fold10.Rep2
N,N,0.516304347826087,0.483695652173913,92,0.01,1,Fold10.Rep2
N,N,0.516304347826087,0.483695652173913,93,0.01,1,Fold10.Rep2
N,N,0.516304347826087,0.483695652173913,94,0.01,1,Fold10.Rep2
N,S,0.516304347826087,0.483695652173913,124,0.01,1,Fold10.Rep2
N,S,0.516304347826087,0.483695652173913,126,0.01,1,Fold10.Rep2
N,S,0.516304347826087,0.483695652173913,132,0.01,1,Fold10.Rep2
N,S,0.516304347826087,0.483695652173913,133,0.01,1,Fold10.Rep2
N,S,0.516304347826087,0.483695652173913,161,0.01,1,Fold10.Rep2
N,S,0.516304347826087,0.483695652173913,169,0.01,1,Fold10.Rep2
N,S,0.516304347826087,0.483695652173913,178,0.01,1,Fold10.Rep2
N,S,0.516304347826087,0.483695652173913,185,0.01,1,Fold10.Rep2
N,S,0.516304347826087,0.483695652173913,195,0.01,1,Fold10.Rep2
N,S,0.516304347826087,0.483695652173913,198,0.01,1,Fold10.Rep2
N,N,0.518918918918919,0.481081081081081,10,0.01,1,Fold01.Rep3
N,N,0.518918918918919,0.481081081081081,26,0.01,1,Fold01.Rep3
N,N,0.518918918918919,0.481081081081081,70,0.01,1,Fold01.Rep3
N,N,0.518918918918919,0.481081081081081,72,0.01,1,Fold01.Rep3
N,N,0.518918918918919,0.481081081081081,73,0.01,1,Fold01.Rep3
N,N,0.518918918918919,0.481081081081081,82,0.01,1,Fold01.Rep3
N,N,0.518918918918919,0.481081081081081,88,0.01,1,Fold01.Rep3
N,N,0.518918918918919,0.481081081081081,89,0.01,1,Fold01.Rep3
N,N,0.518918918918919,0.481081081081081,98,0.01,1,Fold01.Rep3
N,N,0.518918918918919,0.481081081081081,106,0.01,1,Fold01.Rep3
N,S,0.518918918918919,0.481081081081081,120,0.01,1,Fold01.Rep3
N,S,0.518918918918919,0.481081081081081,137,0.01,1,Fold01.Rep3
N,S,0.518918918918919,0.481081081081081,153,0.01,1,Fold01.Rep3
N,S,0.518918918918919,0.481081081081081,160,0.01,1,Fold01.Rep3
N,S,0.518918918918919,0.481081081081081,161,0.01,1,Fold01.Rep3
N,S,0.518918918918919,0.481081081081081,170,0.01,1,Fold01.Rep3
N,S,0.518918918918919,0.481081081081081,184,0.01,1,Fold01.Rep3
N,S,0.518918918918919,0.481081081081081,191,0.01,1,Fold01.Rep3
N,S,0.518918918918919,0.481081081081081,199,0.01,1,Fold01.Rep3
N,S,0.518918918918919,0.481081081081081,202,0.01,1,Fold01.Rep3
N,N,0.516304347826087,0.483695652173913,33,0.01,1,Fold02.Rep3
N,N,0.516304347826087,0.483695652173913,34,0.01,1,Fold02.Rep3
N,N,0.516304347826087,0.483695652173913,35,0.01,1,Fold02.Rep3
N,N,0.516304347826087,0.483695652173913,38,0.01,1,Fold02.Rep3
N,N,0.516304347826087,0.483695652173913,46,0.01,1,Fold02.Rep3
N,N,0.516304347826087,0.483695652173913,56,0.01,1,Fold02.Rep3
N,N,0.516304347826087,0.483695652173913,79,0.01,1,Fold02.Rep3
N,N,0.516304347826087,0.483695652173913,85,0.01,1,Fold02.Rep3
N,N,0.516304347826087,0.483695652173913,91,0.01,1,Fold02.Rep3
N,N,0.516304347826087,0.483695652173913,95,0.01,1,Fold02.Rep3
N,N,0.516304347826087,0.483695652173913,105,0.01,1,Fold02.Rep3
N,S,0.516304347826087,0.483695652173913,117,0.01,1,Fold02.Rep3
N,S,0.516304347826087,0.483695652173913,125,0.01,1,Fold02.Rep3
N,S,0.516304347826087,0.483695652173913,129,0.01,1,Fold02.Rep3
N,S,0.516304347826087,0.483695652173913,141,0.01,1,Fold02.Rep3
N,S,0.516304347826087,0.483695652173913,147,0.01,1,Fold02.Rep3
N,S,0.516304347826087,0.483695652173913,150,0.01,1,Fold02.Rep3
N,S,0.516304347826087,0.483695652173913,158,0.01,1,Fold02.Rep3
N,S,0.516304347826087,0.483695652173913,171,0.01,1,Fold02.Rep3
N,S,0.516304347826087,0.483695652173913,174,0.01,1,Fold02.Rep3
N,S,0.516304347826087,0.483695652173913,203,0.01,1,Fold02.Rep3
N,N,0.516304347826087,0.483695652173913,11,0.01,1,Fold03.Rep3
N,N,0.516304347826087,0.483695652173913,17,0.01,1,Fold03.Rep3
N,N,0.516304347826087,0.483695652173913,25,0.01,1,Fold03.Rep3
N,N,0.516304347826087,0.483695652173913,28,0.01,1,Fold03.Rep3
N,N,0.516304347826087,0.483695652173913,36,0.01,1,Fold03.Rep3
N,N,0.516304347826087,0.483695652173913,51,0.01,1,Fold03.Rep3
N,N,0.516304347826087,0.483695652173913,53,0.01,1,Fold03.Rep3
N,N,0.516304347826087,0.483695652173913,69,0.01,1,Fold03.Rep3
N,N,0.516304347826087,0.483695652173913,71,0.01,1,Fold03.Rep3
N,N,0.516304347826087,0.483695652173913,84,0.01,1,Fold03.Rep3
N,N,0.516304347826087,0.483695652173913,104,0.01,1,Fold03.Rep3
N,S,0.516304347826087,0.483695652173913,112,0.01,1,Fold03.Rep3
N,S,0.516304347826087,0.483695652173913,121,0.01,1,Fold03.Rep3
N,S,0.516304347826087,0.483695652173913,122,0.01,1,Fold03.Rep3
N,S,0.516304347826087,0.483695652173913,124,0.01,1,Fold03.Rep3
N,S,0.516304347826087,0.483695652173913,130,0.01,1,Fold03.Rep3
N,S,0.516304347826087,0.483695652173913,134,0.01,1,Fold03.Rep3
N,S,0.516304347826087,0.483695652173913,162,0.01,1,Fold03.Rep3
N,S,0.516304347826087,0.483695652173913,181,0.01,1,Fold03.Rep3
N,S,0.516304347826087,0.483695652173913,197,0.01,1,Fold03.Rep3
N,S,0.516304347826087,0.483695652173913,205,0.01,1,Fold03.Rep3
N,N,0.518918918918919,0.481081081081081,14,0.01,1,Fold04.Rep3
N,N,0.518918918918919,0.481081081081081,18,0.01,1,Fold04.Rep3
N,N,0.518918918918919,0.481081081081081,37,0.01,1,Fold04.Rep3
N,N,0.518918918918919,0.481081081081081,52,0.01,1,Fold04.Rep3
N,N,0.518918918918919,0.481081081081081,68,0.01,1,Fold04.Rep3
N,N,0.518918918918919,0.481081081081081,81,0.01,1,Fold04.Rep3
N,N,0.518918918918919,0.481081081081081,90,0.01,1,Fold04.Rep3
N,N,0.518918918918919,0.481081081081081,94,0.01,1,Fold04.Rep3
N,N,0.518918918918919,0.481081081081081,97,0.01,1,Fold04.Rep3
N,N,0.518918918918919,0.481081081081081,100,0.01,1,Fold04.Rep3
N,S,0.518918918918919,0.481081081081081,111,0.01,1,Fold04.Rep3
N,S,0.518918918918919,0.481081081081081,113,0.01,1,Fold04.Rep3
N,S,0.518918918918919,0.481081081081081,127,0.01,1,Fold04.Rep3
N,S,0.518918918918919,0.481081081081081,131,0.01,1,Fold04.Rep3
N,S,0.518918918918919,0.481081081081081,139,0.01,1,Fold04.Rep3
N,S,0.518918918918919,0.481081081081081,148,0.01,1,Fold04.Rep3
N,S,0.518918918918919,0.481081081081081,159,0.01,1,Fold04.Rep3
N,S,0.518918918918919,0.481081081081081,175,0.01,1,Fold04.Rep3
N,S,0.518918918918919,0.481081081081081,187,0.01,1,Fold04.Rep3
N,S,0.518918918918919,0.481081081081081,190,0.01,1,Fold04.Rep3
N,N,0.516304347826087,0.483695652173913,8,0.01,1,Fold05.Rep3
N,N,0.516304347826087,0.483695652173913,12,0.01,1,Fold05.Rep3
N,N,0.516304347826087,0.483695652173913,19,0.01,1,Fold05.Rep3
N,N,0.516304347826087,0.483695652173913,23,0.01,1,Fold05.Rep3
N,N,0.516304347826087,0.483695652173913,30,0.01,1,Fold05.Rep3
N,N,0.516304347826087,0.483695652173913,39,0.01,1,Fold05.Rep3
N,N,0.516304347826087,0.483695652173913,41,0.01,1,Fold05.Rep3
N,N,0.516304347826087,0.483695652173913,43,0.01,1,Fold05.Rep3
N,N,0.516304347826087,0.483695652173913,61,0.01,1,Fold05.Rep3
N,N,0.516304347826087,0.483695652173913,78,0.01,1,Fold05.Rep3
N,N,0.516304347826087,0.483695652173913,96,0.01,1,Fold05.Rep3
N,S,0.516304347826087,0.483695652173913,107,0.01,1,Fold05.Rep3
N,S,0.516304347826087,0.483695652173913,135,0.01,1,Fold05.Rep3
N,S,0.516304347826087,0.483695652173913,142,0.01,1,Fold05.Rep3
N,S,0.516304347826087,0.483695652173913,144,0.01,1,Fold05.Rep3
N,S,0.516304347826087,0.483695652173913,145,0.01,1,Fold05.Rep3
N,S,0.516304347826087,0.483695652173913,152,0.01,1,Fold05.Rep3
N,S,0.516304347826087,0.483695652173913,165,0.01,1,Fold05.Rep3
N,S,0.516304347826087,0.483695652173913,168,0.01,1,Fold05.Rep3
N,S,0.516304347826087,0.483695652173913,182,0.01,1,Fold05.Rep3
N,S,0.516304347826087,0.483695652173913,200,0.01,1,Fold05.Rep3
N,N,0.516304347826087,0.483695652173913,4,0.01,1,Fold06.Rep3
N,N,0.516304347826087,0.483695652173913,22,0.01,1,Fold06.Rep3
N,N,0.516304347826087,0.483695652173913,27,0.01,1,Fold06.Rep3
N,N,0.516304347826087,0.483695652173913,32,0.01,1,Fold06.Rep3
N,N,0.516304347826087,0.483695652173913,40,0.01,1,Fold06.Rep3
N,N,0.516304347826087,0.483695652173913,48,0.01,1,Fold06.Rep3
N,N,0.516304347826087,0.483695652173913,50,0.01,1,Fold06.Rep3
N,N,0.516304347826087,0.483695652173913,67,0.01,1,Fold06.Rep3
N,N,0.516304347826087,0.483695652173913,76,0.01,1,Fold06.Rep3
N,N,0.516304347826087,0.483695652173913,77,0.01,1,Fold06.Rep3
N,N,0.516304347826087,0.483695652173913,99,0.01,1,Fold06.Rep3
N,S,0.516304347826087,0.483695652173913,108,0.01,1,Fold06.Rep3
N,S,0.516304347826087,0.483695652173913,133,0.01,1,Fold06.Rep3
N,S,0.516304347826087,0.483695652173913,140,0.01,1,Fold06.Rep3
N,S,0.516304347826087,0.483695652173913,154,0.01,1,Fold06.Rep3
N,S,0.516304347826087,0.483695652173913,156,0.01,1,Fold06.Rep3
N,S,0.516304347826087,0.483695652173913,164,0.01,1,Fold06.Rep3
N,S,0.516304347826087,0.483695652173913,176,0.01,1,Fold06.Rep3
N,S,0.516304347826087,0.483695652173913,177,0.01,1,Fold06.Rep3
N,S,0.516304347826087,0.483695652173913,188,0.01,1,Fold06.Rep3
N,S,0.516304347826087,0.483695652173913,195,0.01,1,Fold06.Rep3
N,N,0.518918918918919,0.481081081081081,1,0.01,1,Fold07.Rep3
N,N,0.518918918918919,0.481081081081081,15,0.01,1,Fold07.Rep3
N,N,0.518918918918919,0.481081081081081,21,0.01,1,Fold07.Rep3
N,N,0.518918918918919,0.481081081081081,31,0.01,1,Fold07.Rep3
N,N,0.518918918918919,0.481081081081081,44,0.01,1,Fold07.Rep3
N,N,0.518918918918919,0.481081081081081,59,0.01,1,Fold07.Rep3
N,N,0.518918918918919,0.481081081081081,62,0.01,1,Fold07.Rep3
N,N,0.518918918918919,0.481081081081081,66,0.01,1,Fold07.Rep3
N,N,0.518918918918919,0.481081081081081,83,0.01,1,Fold07.Rep3
N,N,0.518918918918919,0.481081081081081,86,0.01,1,Fold07.Rep3
N,S,0.518918918918919,0.481081081081081,110,0.01,1,Fold07.Rep3
N,S,0.518918918918919,0.481081081081081,115,0.01,1,Fold07.Rep3
N,S,0.518918918918919,0.481081081081081,123,0.01,1,Fold07.Rep3
N,S,0.518918918918919,0.481081081081081,126,0.01,1,Fold07.Rep3
N,S,0.518918918918919,0.481081081081081,157,0.01,1,Fold07.Rep3
N,S,0.518918918918919,0.481081081081081,167,0.01,1,Fold07.Rep3
N,S,0.518918918918919,0.481081081081081,172,0.01,1,Fold07.Rep3
N,S,0.518918918918919,0.481081081081081,185,0.01,1,Fold07.Rep3
N,S,0.518918918918919,0.481081081081081,189,0.01,1,Fold07.Rep3
N,S,0.518918918918919,0.481081081081081,201,0.01,1,Fold07.Rep3
N,N,0.516304347826087,0.483695652173913,2,0.01,1,Fold08.Rep3
N,N,0.516304347826087,0.483695652173913,5,0.01,1,Fold08.Rep3
N,N,0.516304347826087,0.483695652173913,16,0.01,1,Fold08.Rep3
N,N,0.516304347826087,0.483695652173913,24,0.01,1,Fold08.Rep3
N,N,0.516304347826087,0.483695652173913,29,0.01,1,Fold08.Rep3
N,N,0.516304347826087,0.483695652173913,57,0.01,1,Fold08.Rep3
N,N,0.516304347826087,0.483695652173913,58,0.01,1,Fold08.Rep3
N,N,0.516304347826087,0.483695652173913,60,0.01,1,Fold08.Rep3
N,N,0.516304347826087,0.483695652173913,75,0.01,1,Fold08.Rep3
N,N,0.516304347826087,0.483695652173913,92,0.01,1,Fold08.Rep3
N,N,0.516304347826087,0.483695652173913,103,0.01,1,Fold08.Rep3
N,S,0.516304347826087,0.483695652173913,114,0.01,1,Fold08.Rep3
N,S,0.516304347826087,0.483695652173913,119,0.01,1,Fold08.Rep3
N,S,0.516304347826087,0.483695652173913,128,0.01,1,Fold08.Rep3
N,S,0.516304347826087,0.483695652173913,149,0.01,1,Fold08.Rep3
N,S,0.516304347826087,0.483695652173913,183,0.01,1,Fold08.Rep3
N,S,0.516304347826087,0.483695652173913,186,0.01,1,Fold08.Rep3
N,S,0.516304347826087,0.483695652173913,192,0.01,1,Fold08.Rep3
N,S,0.516304347826087,0.483695652173913,194,0.01,1,Fold08.Rep3
N,S,0.516304347826087,0.483695652173913,198,0.01,1,Fold08.Rep3
N,S,0.516304347826087,0.483695652173913,204,0.01,1,Fold08.Rep3
N,N,0.513513513513513,0.486486486486487,3,0.01,1,Fold09.Rep3
N,N,0.513513513513513,0.486486486486487,6,0.01,1,Fold09.Rep3
N,N,0.513513513513513,0.486486486486487,9,0.01,1,Fold09.Rep3
N,N,0.513513513513513,0.486486486486487,13,0.01,1,Fold09.Rep3
N,N,0.513513513513513,0.486486486486487,55,0.01,1,Fold09.Rep3
N,N,0.513513513513513,0.486486486486487,63,0.01,1,Fold09.Rep3
N,N,0.513513513513513,0.486486486486487,64,0.01,1,Fold09.Rep3
N,N,0.513513513513513,0.486486486486487,65,0.01,1,Fold09.Rep3
N,N,0.513513513513513,0.486486486486487,74,0.01,1,Fold09.Rep3
N,N,0.513513513513513,0.486486486486487,87,0.01,1,Fold09.Rep3
N,N,0.513513513513513,0.486486486486487,93,0.01,1,Fold09.Rep3
N,S,0.513513513513513,0.486486486486487,136,0.01,1,Fold09.Rep3
N,S,0.513513513513513,0.486486486486487,143,0.01,1,Fold09.Rep3
N,S,0.513513513513513,0.486486486486487,146,0.01,1,Fold09.Rep3
N,S,0.513513513513513,0.486486486486487,151,0.01,1,Fold09.Rep3
N,S,0.513513513513513,0.486486486486487,163,0.01,1,Fold09.Rep3
N,S,0.513513513513513,0.486486486486487,173,0.01,1,Fold09.Rep3
N,S,0.513513513513513,0.486486486486487,178,0.01,1,Fold09.Rep3
N,S,0.513513513513513,0.486486486486487,179,0.01,1,Fold09.Rep3
N,S,0.513513513513513,0.486486486486487,180,0.01,1,Fold09.Rep3
N,N,0.518918918918919,0.481081081081081,7,0.01,1,Fold10.Rep3
N,N,0.518918918918919,0.481081081081081,20,0.01,1,Fold10.Rep3
N,N,0.518918918918919,0.481081081081081,42,0.01,1,Fold10.Rep3
N,N,0.518918918918919,0.481081081081081,45,0.01,1,Fold10.Rep3
N,N,0.518918918918919,0.481081081081081,47,0.01,1,Fold10.Rep3
N,N,0.518918918918919,0.481081081081081,49,0.01,1,Fold10.Rep3
N,N,0.518918918918919,0.481081081081081,54,0.01,1,Fold10.Rep3
N,N,0.518918918918919,0.481081081081081,80,0.01,1,Fold10.Rep3
N,N,0.518918918918919,0.481081081081081,101,0.01,1,Fold10.Rep3
N,N,0.518918918918919,0.481081081081081,102,0.01,1,Fold10.Rep3
N,S,0.518918918918919,0.481081081081081,109,0.01,1,Fold10.Rep3
N,S,0.518918918918919,0.481081081081081,116,0.01,1,Fold10.Rep3
N,S,0.518918918918919,0.481081081081081,118,0.01,1,Fold10.Rep3
N,S,0.518918918918919,0.481081081081081,132,0.01,1,Fold10.Rep3
N,S,0.518918918918919,0.481081081081081,138,0.01,1,Fold10.Rep3
N,S,0.518918918918919,0.481081081081081,155,0.01,1,Fold10.Rep3
N,S,0.518918918918919,0.481081081081081,166,0.01,1,Fold10.Rep3
N,S,0.518918918918919,0.481081081081081,169,0.01,1,Fold10.Rep3
N,S,0.518918918918919,0.481081081081081,193,0.01,1,Fold10.Rep3
N,S,0.518918918918919,0.481081081081081,196,0.01,1,Fold10.Rep3
