support,itemsets
0.564935064935065,frozenset({'SC35'})
0.5422077922077922,frozenset({'SF3BTV2'})
0.5292207792207793,frozenset({'SND1'})
0.525974025974026,frozenset({'EIF4A3'})
0.42857142857142855,"frozenset({'SND1', 'SF3BTV2'})"
