support,itemsets
0.648854961832061,frozenset({'RBM5'})
0.37404580152671757,frozenset({'RNU11'})
0.3282442748091603,frozenset({'RBM25'})
0.32061068702290074,frozenset({'RNU4ATAC'})
0.3053435114503817,frozenset({'SRSF3'})
