ID,NumberAtts,Atts,ROC,Sens,Spec
64,5,SND1 MBNL2 SF3BTV2 EIF4A3 SRSF10,0.942857142857143,0.771428571428571,0.857142857142857
35,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 HNRNPA3,0.957142857142857,0.785714285714286,0.842857142857143
61,5,SND1 MBNL2 SF3BTV2 EIF4A3 RNU2,0.914285714285714,0.828571428571429,0.842857142857143
134,8,SF3BTV2 EIF4A3 RNU1 RNU2 RNU11 SRSF10 ESRP2 RBM4,0.857142857142857,0.7,0.842857142857143
135,9,SF3BTV2 EIF4A3 RNU1 RNU2 RNU11 SRSF10 ESRP2 RBM4 TRA2A,0.857142857142857,0.685714285714286,0.842857142857143
138,11,SF3BTV2 EIF4A3 RNU1 RNU2 RNU11 SRSF10 ESRP2 RBM4 RBM25 HNRNPA3 RBM5,0.914285714285714,0.742857142857143,0.842857142857143
27,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 SRSF10,0.942857142857143,0.757142857142857,0.828571428571429
28,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 SC35,0.95,0.8,0.828571428571429
46,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 SRSF3,0.957142857142857,0.771428571428571,0.828571428571429
49,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 RBM45,0.957142857142857,0.8,0.828571428571429
59,5,SND1 MBNL2 SF3BTV2 EIF4A3 RNU1,0.928571428571429,0.785714285714286,0.828571428571429
65,5,SND1 MBNL2 SF3BTV2 EIF4A3 SC35,0.942857142857143,0.8,0.828571428571429
66,5,SND1 MBNL2 SF3BTV2 EIF4A3 ESRP2,0.914285714285714,0.728571428571429,0.828571428571429
72,5,SND1 MBNL2 SF3BTV2 EIF4A3 HNRNPA3,0.942857142857143,0.785714285714286,0.828571428571429
90,5,SND1 MBNL2 SF3BTV2 EIF4A3 ESRP1,0.957142857142857,0.8,0.828571428571429
92,6,SND1 MBNL2 SF3BTV2 EIF4A3 ESRP1 RBM10,0.942857142857143,0.728571428571429,0.828571428571429
93,6,SND1 MBNL2 SF3BTV2 EIF4A3 ESRP1 HNRNPA2B1,0.942857142857143,0.742857142857143,0.828571428571429
150,12,SF3BTV2 EIF4A3 RNU1 RNU2 RNU11 SRSF10 ESRP2 RBM4 RBM25 HNRNPA3 RBM5 KHDRBS1,0.871428571428571,0.742857142857143,0.828571428571429
301,12,RNU11 SRSF10 SC35 ESRP2 RBM4 HNRNPA3 RBM5 RBM17 PRPF8 RNU12 SRSF6 SRSF3,0.9,0.728571428571429,0.828571428571429
4,2,HNRNPK RNU1,0.814285714285714,0.642857142857143,0.814285714285714
12,3,HNRNPK RNU4ATAC SRSF4,0.828571428571429,0.685714285714286,0.814285714285714
22,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 RNU1,0.971428571428571,0.757142857142857,0.814285714285714
26,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 RNU11,0.971428571428571,0.757142857142857,0.814285714285714
30,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 SRPK1,0.957142857142857,0.757142857142857,0.814285714285714
34,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 RBM25,0.957142857142857,0.757142857142857,0.814285714285714
36,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 RBM5,0.957142857142857,0.785714285714286,0.814285714285714
37,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 TIA1,0.971428571428571,0.714285714285714,0.814285714285714
41,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 RNU4ATAC,0.957142857142857,0.757142857142857,0.814285714285714
45,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 SRSF4,0.957142857142857,0.785714285714286,0.814285714285714
48,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 KHDRBS1,0.942857142857143,0.771428571428571,0.814285714285714
50,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 RNU6,0.928571428571429,0.728571428571429,0.814285714285714
60,5,SND1 MBNL2 SF3BTV2 EIF4A3 TRA2B,0.928571428571429,0.814285714285714,0.814285714285714
77,5,SND1 MBNL2 SF3BTV2 EIF4A3 PRPF8,0.942857142857143,0.785714285714286,0.814285714285714
79,5,SND1 MBNL2 SF3BTV2 EIF4A3 RNU12,0.942857142857143,0.771428571428571,0.814285714285714
84,5,SND1 MBNL2 SF3BTV2 EIF4A3 MBNL1,0.928571428571429,0.771428571428571,0.814285714285714
86,5,SND1 MBNL2 SF3BTV2 EIF4A3 RBM45,0.9,0.742857142857143,0.814285714285714
91,6,SND1 MBNL2 SF3BTV2 EIF4A3 ESRP1 SRSF5,0.942857142857143,0.771428571428571,0.814285714285714
119,9,MBNL2 SF3BTV2 EIF4A3 RNU1 HNRNPA3 TIA1 RNU12 SRSF3 MBNL1,0.928571428571429,0.771428571428571,0.814285714285714
126,10,MBNL2 SF3BTV2 EIF4A3 RNU1 HNRNPA3 TIA1 RNU12 SRSF3 RBM45 SRSF5,0.928571428571429,0.8,0.814285714285714
136,9,SF3BTV2 EIF4A3 RNU1 RNU2 RNU11 SRSF10 ESRP2 RBM4 RBM25,0.864285714285714,0.7,0.814285714285714
140,12,SF3BTV2 EIF4A3 RNU1 RNU2 RNU11 SRSF10 ESRP2 RBM4 RBM25 HNRNPA3 RBM5 U2AF1,0.892857142857143,0.714285714285714,0.814285714285714
144,12,SF3BTV2 EIF4A3 RNU1 RNU2 RNU11 SRSF10 ESRP2 RBM4 RBM25 HNRNPA3 RBM5 RNU12,0.885714285714286,0.742857142857143,0.814285714285714
145,12,SF3BTV2 EIF4A3 RNU1 RNU2 RNU11 SRSF10 ESRP2 RBM4 RBM25 HNRNPA3 RBM5 U2AF2,0.885714285714286,0.728571428571429,0.814285714285714
148,12,SF3BTV2 EIF4A3 RNU1 RNU2 RNU11 SRSF10 ESRP2 RBM4 RBM25 HNRNPA3 RBM5 SRSF3,0.9,0.714285714285714,0.814285714285714
154,12,SF3BTV2 EIF4A3 RNU1 RNU2 RNU11 SRSF10 ESRP2 RBM4 RBM25 HNRNPA3 RBM5 MAGOH,0.871428571428571,0.728571428571429,0.814285714285714
157,12,SF3BTV2 EIF4A3 RNU1 RNU2 RNU11 SRSF10 ESRP2 RBM4 RBM25 HNRNPA3 RBM5 RBM10,0.871428571428571,0.757142857142857,0.814285714285714
194,7,RNU1 TRA2B HNRNPA1 RNU11 SC35 ESRP2 SF3B2,0.857142857142857,0.728571428571429,0.814285714285714
291,7,RNU11 SRSF10 SC35 ESRP2 RBM4 HNRNPA3 RBM5,0.864285714285714,0.728571428571429,0.814285714285714
302,12,RNU11 SRSF10 SC35 ESRP2 RBM4 HNRNPA3 RBM5 RBM17 PRPF8 RNU12 SRSF6 MBNL1,0.9,0.714285714285714,0.814285714285714
307,12,RNU11 SRSF10 SC35 ESRP2 RBM4 HNRNPA3 RBM5 RBM17 PRPF8 RNU12 SRSF6 MAGOH,0.9,0.757142857142857,0.814285714285714
310,12,RNU11 SRSF10 SC35 ESRP2 RBM4 HNRNPA3 RBM5 RBM17 PRPF8 RNU12 SRSF6 RBM10,0.9,0.757142857142857,0.814285714285714
21,5,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3,0.971428571428571,0.771428571428571,0.8
25,6,HNRNPG SND1 MBNL2 SF3BTV2 EIF4A3 HNRNPA1,0.935714285714286,0.771428571428571,0.8
