Number-Atts,Number-Significant,Atts,AUC
4,2,CUGBP PRP8 FBP11 RBM3,1.0
5,3,CUGBP PRP8 FBP11 RBM3 U6ATAC,1.0
6,3,CUGBP PRP8 FBP11 RBM3 U6ATAC U6,1.0
7,4,CUGBP PRP8 FBP11 RBM3 U6ATAC U6 SRSF1,1.0
8,5,CUGBP PRP8 FBP11 RBM3 U6ATAC U6 SRSF1 SF3BTV2,1.0
9,6,CUGBP PRP8 FBP11 RBM3 U6ATAC U6 SRSF1 SF3BTV2 U12,1.0
10,6,CUGBP PRP8 FBP11 RBM3 U6ATAC U6 SRSF1 SF3BTV2 U12 SC35,1.0
3,2,MAGOH CUGBP FBP11,1.0
4,3,MAGOH CUGBP FBP11 SF3BTV2,1.0
5,4,MAGOH CUGBP FBP11 SF3BTV2 TRA2A,1.0
6,4,ESRP1 CUGBP U2 PSF SAM68TV1 SRSF1,1.0
7,5,ESRP1 CUGBP U2 PSF SAM68TV1 SRSF1 SRSF4,1.0
8,6,ESRP1 CUGBP U2 PSF SAM68TV1 SRSF1 SRSF4 SF3BTV2,1.0
9,7,ESRP1 CUGBP U2 PSF SAM68TV1 SRSF1 SRSF4 SF3BTV2 U12,1.0
10,8,ESRP1 CUGBP U2 PSF SAM68TV1 SRSF1 SRSF4 SF3BTV2 U12 SRM160,1.0
11,9,ESRP1 CUGBP U2 PSF SAM68TV1 SRSF1 SRSF4 SF3BTV2 U12 SRM160 SRSF10,1.0
3,2,FBP11 CUGBP RBM3,1.0
4,3,FBP11 CUGBP RBM3 U6ATAC,1.0
5,3,FBP11 CUGBP RBM3 U6ATAC ESRP2,1.0
6,4,FBP11 CUGBP RBM3 U6ATAC ESRP2 SKIP,1.0
6,5,U2 CUGBP PTB SAM68TV1 SRSF1 SF3BTV2,1.0
7,6,U2 CUGBP PTB SAM68TV1 SRSF1 SF3BTV2 U12,1.0
8,7,U2 CUGBP PTB SAM68TV1 SRSF1 SF3BTV2 U12 U4ATAC,1.0
9,7,U2 CUGBP PTB SAM68TV1 SRSF1 SF3BTV2 U12 U4ATAC ESRP2,1.0
10,8,U2 CUGBP PTB SAM68TV1 SRSF1 SF3BTV2 U12 U4ATAC ESRP2 SRSF5,1.0
11,8,U2 CUGBP PTB SAM68TV1 SRSF1 SF3BTV2 U12 U4ATAC ESRP2 SRSF5 U2AF2,1.0
12,9,U2 CUGBP PTB SAM68TV1 SRSF1 SF3BTV2 U12 U4ATAC ESRP2 SRSF5 U2AF2 U11,1.0
13,10,U2 CUGBP PTB SAM68TV1 SRSF1 SF3BTV2 U12 U4ATAC ESRP2 SRSF5 U2AF2 U11 SRSF3,1.0
4,3,RBM3 CUGBP MAGOH TIA1,1.0
5,4,RBM3 CUGBP MAGOH TIA1 SRSF6,1.0
3,2,TIA1 CUGBP MAGOH,1.0
4,3,TIA1 CUGBP MAGOH SRSF1,1.0
5,4,TIA1 CUGBP MAGOH SRSF1 U12,1.0
6,5,TIA1 CUGBP MAGOH SRSF1 U12 SRSF3,1.0
9,5,CA150 CUGBP PRP8 U2 RBM3 PTB U4 SAM68TV1 SRSF1,1.0
10,6,CA150 CUGBP PRP8 U2 RBM3 PTB U4 SAM68TV1 SRSF1 U1,1.0
11,7,CA150 CUGBP PRP8 U2 RBM3 PTB U4 SAM68TV1 SRSF1 U1 SRSF4,1.0
12,8,CA150 CUGBP PRP8 U2 RBM3 PTB U4 SAM68TV1 SRSF1 U1 SRSF4 RAVER1,1.0
13,9,CA150 CUGBP PRP8 U2 RBM3 PTB U4 SAM68TV1 SRSF1 U1 SRSF4 RAVER1 SF3BTV2,1.0
14,10,CA150 CUGBP PRP8 U2 RBM3 PTB U4 SAM68TV1 SRSF1 U1 SRSF4 RAVER1 SF3BTV2 U12,1.0
15,11,CA150 CUGBP PRP8 U2 RBM3 PTB U4 SAM68TV1 SRSF1 U1 SRSF4 RAVER1 SF3BTV2 U12 U4ATAC,1.0
16,12,CA150 CUGBP PRP8 U2 RBM3 PTB U4 SAM68TV1 SRSF1 U1 SRSF4 RAVER1 SF3BTV2 U12 U4ATAC SKIP,1.0
17,12,CA150 CUGBP PRP8 U2 RBM3 PTB U4 SAM68TV1 SRSF1 U1 SRSF4 RAVER1 SF3BTV2 U12 U4ATAC SKIP U2AF2,1.0
18,12,CA150 CUGBP PRP8 U2 RBM3 PTB U4 SAM68TV1 SRSF1 U1 SRSF4 RAVER1 SF3BTV2 U12 U4ATAC SKIP U2AF2 U2AF1,1.0
8,4,SAM68TV1 CUGBP PRP8 FBP11 RBM3 U6 U12 SC35,1.0
4,2,SRSF1 CUGBP PRP8 FBP11,1.0
5,3,SRSF1 CUGBP PRP8 FBP11 RBM3,1.0
6,4,SRSF1 CUGBP PRP8 FBP11 RBM3 U6ATAC,1.0
7,5,SRSF1 CUGBP PRP8 FBP11 RBM3 U6ATAC SF3BTV2,1.0
8,6,SRSF1 CUGBP PRP8 FBP11 RBM3 U6ATAC SF3BTV2 U12,1.0
9,6,SRSF1 CUGBP PRP8 FBP11 RBM3 U6ATAC SF3BTV2 U12 SC35,1.0
10,6,SRSF1 CUGBP PRP8 FBP11 RBM3 U6ATAC SF3BTV2 U12 SC35 ESRP2,1.0
5,4,U12 CUGBP FBP11 RBM3 SF3BTV2,1.0
6,4,U12 CUGBP FBP11 RBM3 SF3BTV2 ESRP2,1.0
7,4,U12 CUGBP FBP11 RBM3 SF3BTV2 ESRP2 nSR100,1.0
16,13,U4ATAC CUGBP FBP11 U2 CA150 SAM68TV1 SRSF1 SRSF4 RAVER1 SF3BTV2 U12 SRSF5 U2AF2 TRA2B SND1 U11,1.0
17,14,U4ATAC CUGBP FBP11 U2 CA150 SAM68TV1 SRSF1 SRSF4 RAVER1 SF3BTV2 U12 SRSF5 U2AF2 TRA2B SND1 U11 U5,1.0
10,6,RBM22 CUGBP PRP8 ESRP1 U2 PTB PSF TIA1 U4 SAM68TV1,1.0
11,7,RBM22 CUGBP PRP8 ESRP1 U2 PTB PSF TIA1 U4 SAM68TV1 SRSF1,1.0
12,8,RBM22 CUGBP PRP8 ESRP1 U2 PTB PSF TIA1 U4 SAM68TV1 SRSF1 U1,1.0
13,9,RBM22 CUGBP PRP8 ESRP1 U2 PTB PSF TIA1 U4 SAM68TV1 SRSF1 U1 SF3BTV2,1.0
14,10,RBM22 CUGBP PRP8 ESRP1 U2 PTB PSF TIA1 U4 SAM68TV1 SRSF1 U1 SF3BTV2 U12,1.0
15,10,RBM22 CUGBP PRP8 ESRP1 U2 PTB PSF TIA1 U4 SAM68TV1 SRSF1 U1 SF3BTV2 U12 ESRP2,1.0
16,10,RBM22 CUGBP PRP8 ESRP1 U2 PTB PSF TIA1 U4 SAM68TV1 SRSF1 U1 SF3BTV2 U12 ESRP2 nSR100,1.0
17,11,RBM22 CUGBP PRP8 ESRP1 U2 PTB PSF TIA1 U4 SAM68TV1 SRSF1 U1 SF3BTV2 U12 ESRP2 nSR100 SKIP,1.0
18,11,RBM22 CUGBP PRP8 ESRP1 U2 PTB PSF TIA1 U4 SAM68TV1 SRSF1 U1 SF3BTV2 U12 ESRP2 nSR100 SKIP U2AF2,1.0
19,12,RBM22 CUGBP PRP8 ESRP1 U2 PTB PSF TIA1 U4 SAM68TV1 SRSF1 U1 SF3BTV2 U12 ESRP2 nSR100 SKIP U2AF2 SND1,1.0
4,1,ESRP2 CUGBP PRP8 SRSF1,1.0
5,1,ESRP2 CUGBP PRP8 SRSF1 SF3BTV1,1.0
6,2,ESRP2 CUGBP PRP8 SRSF1 SF3BTV1 U5,1.0
3,1,nSR100 CUGBP U2,1.0
4,2,nSR100 CUGBP U2 SF3BTV2,1.0
7,4,SF3BTV1 CUGBP PRP8 MAGOH FBP11 RBM3 SRSF1,1.0
