ID,NumberAtts,Atts,metricOpt
25,10,U4ATAC4h RAVER14h RBM34h U2AF10h SRSF54h SRSF10h SRSF90h U20h TIA14h U110h,0.806338383838384
30,11,U4ATAC4h RAVER14h RBM34h U2AF10h SRSF54h SRSF10h SRSF90h U20h TIA14h U110h PSF4h,0.793059764309764
33,11,U4ATAC4h RAVER14h RBM34h U2AF10h SRSF54h SRSF10h SRSF90h U20h TIA14h U110h U120h,0.79276936026936
59,15,RAVER10h U4ATAC0h NOVA14h U44h RBM34h SAM68TV10h U2AF14h SRSF30h SRSF34h U2AF20h U6ATAC0h MAGOH4h SRSF64h CA1504h ESRP14h,0.791712962962963
82,16,RAVER10h U4ATAC0h NOVA14h U44h RBM34h SAM68TV10h U2AF14h SRSF30h SRSF34h U2AF20h U6ATAC0h MAGOH4h SRSF64h CA1504h ESRP14h U124h,0.791439393939394
102,16,RAVER10h U4ATAC0h NOVA14h U44h RBM34h SAM68TV10h U2AF14h SRSF30h SRSF34h U2AF20h U6ATAC0h MAGOH4h SRSF64h CA1504h ESRP14h SRM1600h,0.791300505050505
71,16,RAVER10h U4ATAC0h NOVA14h U44h RBM34h SAM68TV10h U2AF14h SRSF30h SRSF34h U2AF20h U6ATAC0h MAGOH4h SRSF64h CA1504h ESRP14h SRSF90h,0.789713804713805
58,14,RAVER10h U4ATAC0h NOVA14h U44h RBM34h SAM68TV10h U2AF14h SRSF30h SRSF34h U2AF20h U6ATAC0h MAGOH4h SRSF64h CA1504h,0.789377104377104
27,11,U4ATAC4h RAVER14h RBM34h U2AF10h SRSF54h SRSF10h SRSF90h U20h TIA14h U110h FBP114h,0.788030303030303
34,11,U4ATAC4h RAVER14h RBM34h U2AF10h SRSF54h SRSF10h SRSF90h U20h TIA14h U110h SF3BTV24h,0.787845117845118
29,11,U4ATAC4h RAVER14h RBM34h U2AF10h SRSF54h SRSF10h SRSF90h U20h TIA14h U110h SC350h,0.785353535353535
80,16,RAVER10h U4ATAC0h NOVA14h U44h RBM34h SAM68TV10h U2AF14h SRSF30h SRSF34h U2AF20h U6ATAC0h MAGOH4h SRSF64h CA1504h ESRP14h SRSF50h,0.784718013468014
28,11,U4ATAC4h RAVER14h RBM34h U2AF10h SRSF54h SRSF10h SRSF90h U20h TIA14h U110h TRA2A4h,0.784553872053872
